wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
8;lubuskie;808;świebodziński;808042;gm.w Szczaniec;Zielonogórski;3845;1660;1564;43,173;40,6762
22;pomorskie;2209;malborski;2209073;gm.m-w. Nowy Staw;Elbląski;7580;3256;3083;42,9551;40,6728
20;podlaskie;2011;sokólski;2011052;gm.w Kuźnica;Białostocki;3890;1643;1582;42,2365;40,6684
6;lubelskie;606;krasnostawski;606092;gm.w Rudnik;Zamojski;2973;1249;1208;42,0114;40,6324
4;kujawsko-pomorskie;404;chełmiński;404052;gm.w Papowo Biskupie;Toruński;4300;1831;1747;42,5814;40,6279
14;mazowieckie;1424;pułtuski;1424062;gm.w Winnica;Ciechanowski;4101;1813;1666;44,2087;40,6242
4;kujawsko-pomorskie;414;świecki;414063;gm.m-w. Nowe;Bydgoski;10103;4350;4104;43,0565;40,6216
30;wielkopolskie;3019;pilski;3019043;gm.m-w. Łobżenica;Pilski;9468;4068;3845;42,9658;40,6105
28;warmińsko-mazurskie;2817;szczycieński;2817072;gm.w Świętajno;Olsztyński;5723;2481;2324;43,3514;40,6081
8;lubuskie;811;żarski;811032;gm.w Brody;Zielonogórski;3364;1439;1366;42,7765;40,6064
6;lubelskie;616;rycki;616062;gm.w Ułęż;Lubelski;3145;1363;1277;43,3386;40,6041
28;warmińsko-mazurskie;2804;elbląski;2804032;gm.w Gronowo Elbląskie;Elbląski;5115;2144;2076;41,9159;40,5865
30;wielkopolskie;3004;gostyński;3004013;gm.m-w. Borek Wielkopolski;Leszczyński;7441;3151;3020;42,3465;40,5859
14;mazowieckie;1407;kozienicki;1407072;gm.w Sieciechów;Radomski;3859;1699;1566;44,0269;40,5805
6;lubelskie;609;lubelski;609132;gm.w Wojciechów;Lubelski;5957;2537;2417;42,5886;40,5741
2;dolnośląskie;205;jaworski;205023;gm.m-w. Bolków;Jeleniogórski;10311;4386;4182;42,5371;40,5586
32;zachodniopomorskie;3205;gryficki;3205043;gm.m-w. Płoty;Szczeciński;8721;3815;3537;43,745;40,5573
10;łódzkie;1009;pajęczański;1009022;gm.w Kiełczygłów;Sieradzki;3950;1698;1602;42,9873;40,557
14;mazowieckie;1406;grójecki;1406073;gm.m-w. Mogielnica;Radomski;8579;3673;3479;42,8138;40,5525
16;opolskie;1607;nyski;1607092;gm.w Skoroszyce;Opolski;6164;2615;2499;42,4238;40,5419
10;łódzkie;1014;sieradzki;1014023;gm.m-w. Błaszki;Sieradzki;14373;6318;5827;43,9574;40,5413
30;wielkopolskie;3010;koniński;3010132;gm.w Wierzbinek;Koniński;7216;3126;2925;43,3204;40,5349
