wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
10;łódzkie;1020;zgierski;1020083;gm.m-w. Stryków;Łódzki;12681;6902;6615;54,4279;52,1647
14;mazowieckie;1420;płoński;1420021;Raciąż;Ciechanowski;4390;2358;2290;53,713;52,164
30;wielkopolskie;3030;wrzesiński;3030043;gm.m-w. Pyzdry;Koniński;6863;3695;3580;53,8394;52,1638
24;śląskie;2409;myszkowski;2409042;gm.w Poraj;Częstochowski;10822;5786;5645;53,4652;52,1623
10;łódzkie;1012;radomszczański;1012011;Radomsko;;45353;24571;23656;54,1772;52,1597
10;łódzkie;1006;łódzki wschodni;1006073;gm.m-w. Koluszki;Piotrkowski;23293;12416;12146;53,3036;52,1444
10;łódzkie;1011;poddębicki;1011033;gm.m-w. Poddębice;Sieradzki;15371;8260;8014;53,7376;52,1371
32;zachodniopomorskie;3211;policki;3211022;gm.w Kołbaskowo;Szczeciński;13782;7404;7184;53,7222;52,126
4;kujawsko-pomorskie;418;włocławski;418123;gm.m-w. Lubraniec;Włocławski;9318;5030;4857;53,9815;52,1249
24;śląskie;2410;pszczyński;2410053;gm.m-w. Pszczyna;;52823;28259;27530;53,4975;52,1174
22;pomorskie;2210;nowodworski;2210052;gm.w Sztutowo;Elbląski;3622;1942;1887;53,6168;52,0983
12;małopolskie;1208;miechowski;1208012;gm.w Charsznica;Kielecki;7377;3992;3843;54,1141;52,0943
10;łódzkie;1006;łódzki wschodni;1006022;gm.w Andrespol;Łódzki;14307;7668;7450;53,5961;52,0724
30;wielkopolskie;3023;słupecki;3023052;gm.w Powidz;Koniński;2320;1235;1208;53,2328;52,069
32;zachodniopomorskie;3214;stargardzki;3214023;gm.m-w. Chociwel;Szczeciński;5733;3067;2985;53,4973;52,067
24;śląskie;2416;zawierciański;2416032;gm.w Irządze;Częstochowski;2579;1367;1342;53,005;52,0357
30;wielkopolskie;3001;chodzieski;3001043;gm.m-w. Margonin;Pilski;6452;3461;3357;53,6423;52,0304
32;zachodniopomorskie;3215;szczecinecki;3215011;Szczecinek;;39827;21338;20717;53,5767;52,0175
30;wielkopolskie;3026;śremski;3026043;gm.m-w. Śrem;;42211;22460;21954;53,2089;52,0101
22;pomorskie;2204;gdański;2204062;gm.w Pszczółki;Gdański;9927;5316;5163;53,5509;52,0097
26;świętokrzyskie;2602;jędrzejowski;2602042;gm.w Nagłowice;Kielecki;4867;2588;2531;53,1744;52,0033
22;pomorskie;2211;pucki;2211011;Hel;Gdański;3212;1816;1670;56,538;51,9925
8;lubuskie;811;żarski;811092;gm.w Tuplice;Zielonogórski;3022;1603;1571;53,0443;51,9854
14;mazowieckie;1416;ostrowski;1416092;gm.w Szulborze Wielkie;Łomżyński;1630;882;847;54,1104;51,9632
24;śląskie;2417;żywiecki;2417022;gm.w Czernichów;Bielski;6663;3541;3462;53,1442;51,9586
10;łódzkie;1018;wieruszowski;1018073;gm.m-w. Wieruszów;Kaliski;14184;7530;7368;53,088;51,9459
30;wielkopolskie;3005;grodziski;3005032;gm.w Kamieniec;Poznański;6621;3504;3438;52,9225;51,9257
28;warmińsko-mazurskie;2814;olsztyński;2814042;gm.w Dywity;Olsztyński;12274;6539;6372;53,2752;51,9146
26;świętokrzyskie;2610;skarżyski;2610011;Skarżysko-Kamienna;;44260;23668;22977;53,4749;51,9137
24;śląskie;2406;kłobucki;2406013;gm.m-w. Kłobuck;Częstochowski;20213;10811;10492;53,4854;51,9072
26;świętokrzyskie;2608;pińczowski;2608043;gm.m-w. Pińczów;Kielecki;20379;10888;10578;53,4275;51,9064
12;małopolskie;1203;chrzanowski;1203022;gm.w Babice;Katowicki;9084;4829;4715;53,1594;51,9044
30;wielkopolskie;3003;gnieźnieński;3003053;gm.m-w. Kłecko;Poznański;7431;3942;3857;53,048;51,9042
30;wielkopolskie;3015;nowotomyski;3015032;gm.w Miedzichowo;Gorzowski;3737;2039;1939;54,5625;51,8865
30;wielkopolskie;3010;koniński;3010032;gm.w Kazimierz Biskupi;Koniński;11496;6110;5964;53,1489;51,8789
22;pomorskie;2215;wejherowski;2215011;Reda;Gdański;26707;14293;13854;53,5178;51,874
30;wielkopolskie;3014;międzychodzki;3014022;gm.w Kwilcz;Poznański;6377;3398;3308;53,2852;51,8739
30;wielkopolskie;3025;średzki;3025012;gm.w Dominowo;Poznański;3180;1689;1649;53,1132;51,8553
2;dolnośląskie;217;strzeliński;217043;gm.m-w. Strzelin;Wrocławski;22026;11771;11421;53,4414;51,8524
4;kujawsko-pomorskie;419;żniński;419052;gm.w Rogowo;Bydgoski;6802;3606;3526;53,0138;51,8377
2;dolnośląskie;209;legnicki;209052;gm.w Legnickie Pole;Legnicki;5170;2750;2680;53,1915;51,8375
30;wielkopolskie;3061;Kalisz;3061011;Kalisz;;99106;52909;51368;53,3863;51,8314
