wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
32;zachodniopomorskie;3201;białogardzki;3201011;Białogard;Koszaliński;23950;11476;11043;47,9165;46,1086
24;śląskie;2415;wodzisławski;2415041;Wodzisław Śląski;;47576;22654;21936;47,6164;46,1073
14;mazowieckie;1428;sochaczewski;1428022;gm.w Brochów;Warszawski;4375;2135;2017;48,8;46,1029
16;opolskie;1604;kluczborski;1604023;gm.m-w. Kluczbork;;35724;17218;16465;48,1973;46,0895
28;warmińsko-mazurskie;2802;braniewski;2802033;gm.m-w. Frombork;Elbląski;3515;1724;1620;49,0469;46,0882
14;mazowieckie;1402;ciechanowski;1402072;gm.w Opinogóra Górna;Ciechanowski;5937;2888;2735;48,6441;46,067
26;świętokrzyskie;2602;jędrzejowski;2602033;gm.m-w. Małogoszcz;Kielecki;11495;5570;5295;48,4559;46,0635
26;świętokrzyskie;2612;staszowski;2612033;gm.m-w. Oleśnica;Kielecki;3843;1877;1770;48,8421;46,0578
30;wielkopolskie;3007;kaliski;3007093;gm.m-w. Stawiszyn;Kaliski;7074;3436;3258;48,5722;46,056
30;wielkopolskie;3008;kępiński;3008022;gm.w Bralin;Kaliski;6084;2909;2802;47,8139;46,0552
22;pomorskie;2204;gdański;2204082;gm.w Trąbki Wielkie;Gdański;11242;5450;5177;48,4789;46,0505
16;opolskie;1608;oleski;1608043;gm.m-w. Praszka;Częstochowski;13374;6390;6157;47,7793;46,0371
10;łódzkie;1012;radomszczański;1012053;gm.m-w. Kamieńsk;Piotrkowski;5839;2765;2688;47,354;46,0353
8;lubuskie;801;gorzowski;801032;gm.w Deszczno;Gorzowski;10140;4901;4667;48,3333;46,0256
32;zachodniopomorskie;3216;świdwiński;3216033;gm.m-w. Połczyn-Zdrój;Koszaliński;14998;7212;6902;48,0864;46,0195
10;łódzkie;1002;kutnowski;1002062;gm.w Kutno;Płocki;8753;4221;4028;48,2235;46,0185
14;mazowieckie;1425;radomski;1425011;Pionki;Radomski;17902;8554;8235;47,7824;46,0004
4;kujawsko-pomorskie;404;chełmiński;404042;gm.w Lisewo;Toruński;5181;2553;2383;49,2762;45,995
30;wielkopolskie;3009;kolski;3009032;gm.w Chodów;Koniński;2985;1434;1372;48,0402;45,9631
32;zachodniopomorskie;3208;kołobrzeski;3208062;gm.w Siemyśl;Koszaliński;3875;1851;1781;47,7677;45,9613
32;zachodniopomorskie;3206;gryfiński;3206053;gm.m-w. Mieszkowice;Szczeciński;7020;3393;3226;48,3333;45,9544
2;dolnośląskie;206;karkonoski;206082;gm.w Podgórzyn;Jeleniogórski;8285;3959;3807;47,7852;45,9505
4;kujawsko-pomorskie;406;grudziądzki;406033;gm.m-w. Łasin;Toruński;7778;3738;3574;48,0586;45,9501
4;kujawsko-pomorskie;406;grudziądzki;406062;gm.w Świecie nad Osą;Toruński;4151;2066;1907;49,7711;45,9407
8;lubuskie;811;żarski;811082;gm.w Trzebiel;Zielonogórski;5640;2717;2591;48,1738;45,9397
10;łódzkie;1020;zgierski;1020021;Ozorków;Łódzki;19128;9232;8785;48,2643;45,9274
14;mazowieckie;1403;garwoliński;1403132;gm.w Wilga;Siedlecki;5261;2539;2416;48,2608;45,9228
24;śląskie;2415;wodzisławski;2415031;Rydułtowy;Katowicki;21385;10084;9812;47,1545;45,8826
10;łódzkie;1019;zduńskowolski;1019023;gm.m-w. Szadek;Sieradzki;7287;3562;3342;48,8816;45,8625
30;wielkopolskie;3006;jarociński;3006013;gm.m-w. Jaraczewo;Kaliski;8021;3854;3678;48,0489;45,8546
26;świętokrzyskie;2604;kielecki;2604123;gm.m-w. Morawica;Kielecki;16912;8219;7750;48,5986;45,8254
16;opolskie;1605;krapkowicki;1605023;gm.m-w. Krapkowice;Opolski;22337;10534;10236;47,1594;45,8253
8;lubuskie;809;zielonogórski;809043;gm.m-w. Kargowa;Zielonogórski;5815;2795;2664;48,0653;45,8126
2;dolnośląskie;212;lwówecki;212033;gm.m-w. Lwówek Śląski;Jeleniogórski;17186;8222;7873;47,8413;45,8105
30;wielkopolskie;3028;wągrowiecki;3028042;gm.w Mieścisko;Poznański;5909;2902;2706;49,1115;45,7946
24;śląskie;2406;kłobucki;2406082;gm.w Przystajń;Częstochowski;5849;2769;2677;47,3414;45,7685
30;wielkopolskie;3001;chodzieski;3001032;gm.w Chodzież;Pilski;6136;2937;2808;47,8651;45,7627
2;dolnośląskie;211;lubiński;211022;gm.w Lubin;Legnicki;16521;7828;7560;47,3821;45,7599
