wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
12;małopolskie;1212;olkuski;1212053;gm.m-w. Olkusz;;48206;25998;24927;53,931;51,7093
22;pomorskie;2203;człuchowski;2203011;Człuchów;Słupski;13479;7309;6967;54,2251;51,6878
24;śląskie;2461;Bielsko-Biała;2461011;Bielsko-Biała;;169756;91836;87690;54,0988;51,6565
26;świętokrzyskie;2602;jędrzejowski;2602023;gm.m-w. Jędrzejów;Kielecki;27715;14994;14310;54,1007;51,6327
4;kujawsko-pomorskie;407;inowrocławski;407063;gm.m-w. Kruszwica;Bydgoski;19012;10289;9814;54,1185;51,62
24;śląskie;2413;tarnogórski;2413041;Tarnowskie Góry;;61756;33116;31857;53,6239;51,5853
28;warmińsko-mazurskie;2801;bartoszycki;2801011;Bartoszyce;Olsztyński;22984;12377;11853;53,8505;51,5707
22;pomorskie;2263;Słupsk;2263011;Słupsk;;89780;48363;46286;53,8683;51,5549
28;warmińsko-mazurskie;2807;iławski;2807011;Iława;;33206;17850;17116;53,7553;51,5449
24;śląskie;2413;tarnogórski;2413031;Radzionków;Katowicki;16903;9009;8710;53,2982;51,5293
24;śląskie;2402;bielski;2402022;gm.w Bestwina;Katowicki;11950;6444;6157;53,9247;51,523
14;mazowieckie;1418;piaseczyński;1418063;gm.m-w. Tarczyn;Warszawski;11594;6240;5971;53,8209;51,5008
24;śląskie;2413;tarnogórski;2413062;gm.w Ożarowice;Katowicki;5806;3120;2990;53,7375;51,4984
2;dolnośląskie;220;trzebnicki;220013;gm.m-w. Oborniki Śląskie;Wrocławski;20287;10884;10443;53,6501;51,4763
4;kujawsko-pomorskie;402;brodnicki;402011;Brodnica;Toruński;28701;15467;14769;53,8901;51,4581
2;dolnośląskie;214;oleśnicki;214011;Oleśnica;;36979;19891;19017;53,79;51,4265
4;kujawsko-pomorskie;412;rypiński;412011;Rypin;Włocławski;15999;8688;8219;54,3034;51,372
2;dolnośląskie;215;oławski;215011;Oława;;33087;17860;16973;53,9789;51,2981
12;małopolskie;1213;oświęcimski;1213033;gm.m-w. Chełmek;Bielski;12837;6853;6582;53,3847;51,2737
2;dolnośląskie;208;kłodzki;208051;Polanica-Zdrój;Wałbrzyski;6228;3343;3193;53,6769;51,2685
10;łódzkie;1008;pabianicki;1008011;Konstantynów Łódzki;Łódzki;18335;9927;9400;54,1424;51,2681
12;małopolskie;1212;olkuski;1212042;gm.w Klucze;Katowicki;14909;8025;7643;53,8265;51,2643
24;śląskie;2405;gliwicki;2405011;Knurów;;37801;20119;19373;53,2235;51,25
8;lubuskie;809;zielonogórski;809072;gm.w Świdnica;Zielonogórski;6685;3591;3425;53,7173;51,2341
12;małopolskie;1206;krakowski;1206113;gm.m-w. Skawina;;43751;23590;22401;53,9188;51,2011
12;małopolskie;1206;krakowski;1206032;gm.w Iwanowice;Krakowski;9215;4959;4712;53,8144;51,134
26;świętokrzyskie;2609;sandomierski;2609011;Sandomierz;Tarnobrzeski;22997;12231;11759;53,1852;51,1328
24;śląskie;2464;Częstochowa;2464011;Częstochowa;;217530;116352;111152;53,4878;51,0973
30;wielkopolskie;3016;obornicki;3016013;gm.m-w. Oborniki;;34185;18348;17467;53,6727;51,0955
24;śląskie;2472;Ruda Śląska;2472011;Ruda Śląska;;136423;72784;69676;53,3517;51,0735
30;wielkopolskie;3062;Konin;3062011;Konin;;72539;38926;37018;53,6622;51,0319
22;pomorskie;2209;malborski;2209011;Malbork;;38101;20498;19435;53,7991;51,0092
14;mazowieckie;1402;ciechanowski;1402011;Ciechanów;;43883;23824;22379;54,2898;50,997
24;śląskie;2402;bielski;2402072;gm.w Kozy;Bielski;13091;6928;6673;52,9219;50,974
10;łódzkie;1008;pabianicki;1008052;gm.w Ksawerów;Łódzki;7661;4104;3905;53,57;50,9725
24;śląskie;2404;częstochowski;2404042;gm.w Kamienica Polska;Częstochowski;5514;2910;2810;52,7748;50,9612
32;zachodniopomorskie;3263;Świnoujście;3263011;Świnoujście;;40948;22053;20864;53,8561;50,9524
30;wielkopolskie;3019;pilski;3019011;Piła;;72527;38982;36951;53,7483;50,9479
10;łódzkie;1008;pabianicki;1008021;Pabianice;;63945;34197;32564;53,4788;50,925
30;wielkopolskie;3005;grodziski;3005012;gm.w Granowo;Poznański;5087;2759;2587;54,2363;50,8551
24;śląskie;2471;Piekary Śląskie;2471011;Piekary Śląskie;;54702;29092;27813;53,1827;50,8446
22;pomorskie;2204;gdański;2204042;gm.w Pruszcz Gdański;;32184;17160;16360;53,3184;50,8327
22;pomorskie;2215;wejherowski;2215021;Rumia;;49536;26527;25177;53,551;50,8257
32;zachodniopomorskie;3213;sławieński;3213011;Darłowo;Koszaliński;13574;7215;6899;53,1531;50,8251
24;śląskie;2416;zawierciański;2416021;Zawiercie;;48703;25977;24719;53,3376;50,7546
32;zachodniopomorskie;3261;Koszalin;3261011;Koszalin;;106235;56340;53911;53,0334;50,7469
6;lubelskie;614;puławski;614011;Puławy;;46965;24922;23827;53,065;50,7335
8;lubuskie;811;żarski;811011;Łęknica;Zielonogórski;2396;1291;1215;53,8815;50,7095
8;lubuskie;807;sulęciński;807043;gm.m-w. Sulęcin;Gorzowski;15633;8274;7926;52,9265;50,7004
30;wielkopolskie;3011;kościański;3011023;gm.m-w. Czempiń;Poznański;11531;6215;5846;53,8982;50,6981
30;wielkopolskie;3014;międzychodzki;3014012;gm.w Chrzypsko Wielkie;Poznański;3306;1799;1675;54,4162;50,6655
10;łódzkie;1005;łowicki;1005092;gm.w Nieborów;Skierniewicki;9357;5080;4740;54,2909;50,6573
2;dolnośląskie;220;trzebnicki;220042;gm.w Wisznia Mała;Wrocławski;10624;5624;5381;52,9367;50,6495
4;kujawsko-pomorskie;404;chełmiński;404011;Chełmno;Toruński;19205;10243;9725;53,3351;50,6379
14;mazowieckie;1408;legionowski;1408052;gm.w Wieliszew;Warszawski;16053;8527;8127;53,1178;50,6261
24;śląskie;2404;częstochowski;2404162;gm.w Starcza;Częstochowski;2853;1489;1444;52,1907;50,6134
2;dolnośląskie;223;wrocławski;223092;gm.w Żórawina;Wrocławski;11406;6066;5772;53,1825;50,6049
30;wielkopolskie;3022;rawicki;3022053;gm.m-w. Rawicz;;30299;16076;15324;53,0579;50,5759
30;wielkopolskie;3027;turecki;3027011;Turek;Koniński;26441;14043;13366;53,1107;50,5503
32;zachodniopomorskie;3207;kamieński;3207043;gm.m-w. Międzyzdroje;Szczeciński;6398;3424;3230;53,5167;50,4845
8;lubuskie;810;żagański;810021;Żagań;Zielonogórski;25265;13199;12754;52,2422;50,4809
30;wielkopolskie;3014;międzychodzki;3014043;gm.m-w. Sieraków;Poznański;8641;4723;4362;54,658;50,4803
32;zachodniopomorskie;3208;kołobrzeski;3208022;gm.w Dygowo;Koszaliński;5609;2953;2831;52,6475;50,4725
14;mazowieckie;1417;otwocki;1417072;gm.w Sobienie-Jeziory;Siedlecki;6356;3373;3207;53,068;50,4563
10;łódzkie;1017;wieluński;1017093;gm.m-w. Wieluń;;31137;16455;15708;52,8471;50,448
14;mazowieckie;1428;sochaczewski;1428011;Sochaczew;;35891;19151;18099;53,3588;50,4277
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;3918;3752;52,6401;50,4098
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;17878;17127;52,6118;50,4017
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10343;9823;53,0574;50,3899
6;lubelskie;663;Lublin;663011;Lublin;;338586;178168;170604;52,6212;50,3872
30;wielkopolskie;3030;wrzesiński;3030053;gm.m-w. Września;;47425;25099;23885;52,9236;50,3637
14;mazowieckie;1419;płocki;1419122;gm.w Słupno;Płocki;8129;4302;4094;52,9216;50,3629
30;wielkopolskie;3063;Leszno;3063011;Leszno;;62854;33207;31653;52,832;50,3596
30;wielkopolskie;3017;ostrowski;3017011;Ostrów Wielkopolski;;71560;37531;35972;52,4469;50,2683
30;wielkopolskie;3028;wągrowiecki;3028011;Wągrowiec;Pilski;25607;13726;12872;53,6025;50,2675
2;dolnośląskie;261;Jelenia Góra;261011;Jelenia Góra;;78335;41488;39377;52,9623;50,2674
8;lubuskie;805;słubicki;805053;gm.m-w. Słubice;Gorzowski;20145;10658;10121;52,9064;50,2408
28;warmińsko-mazurskie;2809;lidzbarski;2809011;Lidzbark Warmiński;Olsztyński;15489;8174;7781;52,7729;50,2357
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;8738;8441;51,9841;50,2171
32;zachodniopomorskie;3202;choszczeński;3202012;gm.w Bierzwnik;Gorzowski;4666;2448;2343;52,4646;50,2143
2;dolnośląskie;219;świdnicki;219011;Świdnica;;56222;29525;28231;52,515;50,2134
12;małopolskie;1213;oświęcimski;1213023;gm.m-w. Brzeszcze;Katowicki;21103;11049;10586;52,3575;50,1635
22;pomorskie;2214;tczewski;2214011;Tczew;;59430;31249;29789;52,5812;50,1245
24;śląskie;2470;Mysłowice;2470011;Mysłowice;;74559;38947;37338;52,2365;50,0785
24;śląskie;2401;będziński;2401081;Sławków;Katowicki;6935;3679;3472;53,0497;50,0649
10;łódzkie;1005;łowicki;1005102;gm.w Zduny;Skierniewicki;5672;2959;2839;52,1685;50,0529
24;śląskie;2402;bielski;2402043;gm.m-w. Czechowice-Dziedzice;;45490;23866;22766;52,4643;50,0462
2;dolnośląskie;226;złotoryjski;226021;Złotoryja;Legnicki;15273;7936;7636;51,961;49,9967
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;32198;30608;52,5828;49,9861
30;wielkopolskie;3030;wrzesiński;3030033;gm.m-w. Nekla;Poznański;7617;4005;3804;52,5798;49,9409
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4215;3968;53,0456;49,9371
26;świętokrzyskie;2602;jędrzejowski;2602063;gm.m-w. Sędziszów;Kielecki;12352;6496;6165;52,5907;49,9109
30;wielkopolskie;3023;słupecki;3023042;gm.w Ostrowite;Koniński;5054;2655;2522;52,5326;49,9011
14;mazowieckie;1417;otwocki;1417032;gm.w Celestynów;Warszawski;11701;6167;5838;52,7049;49,8932
12;małopolskie;1213;oświęcimski;1213072;gm.w Polanka Wielka;Bielski;4318;2354;2153;54,516;49,861
24;śląskie;2416;zawierciański;2416042;gm.w Kroczyce;Częstochowski;6239;3260;3109;52,252;49,8317
32;zachodniopomorskie;3202;choszczeński;3202023;gm.m-w. Choszczno;Gorzowski;21529;11259;10726;52,2969;49,8212
4;kujawsko-pomorskie;417;wąbrzeski;417011;Wąbrzeźno;Toruński;13400;7000;6676;52,2388;49,8209
14;mazowieckie;1406;grójecki;1406053;gm.m-w. Grójec;Radomski;25882;13684;12893;52,8707;49,8145
12;małopolskie;1208;miechowski;1208072;gm.w Słaboszów;Kielecki;3487;1811;1736;51,9358;49,7849
4;kujawsko-pomorskie;413;sępoleński;413023;gm.m-w. Sępólno Krajeńskie;Bydgoski;15761;8143;7846;51,6655;49,7811
14;mazowieckie;1434;wołomiński;1434021;Marki;;36816;19281;18324;52,3713;49,7718
8;lubuskie;861;Gorzów Wielkopolski;861011;Gorzów Wielkopolski;;122589;64493;60965;52,6091;49,7312
8;lubuskie;802;krośnieński;802063;gm.m-w. Krosno Odrzańskie;Zielonogórski;17589;9214;8746;52,385;49,7243
6;lubelskie;611;łukowski;611021;Stoczek Łukowski;Siedlecki;2480;1322;1233;53,3065;49,7177
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7019;6627;52,6557;49,7149
