wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
30;wielkopolskie;3021;poznański;3021011;Luboń;;32015;19801;18900;61,8491;59,0348
22;pomorskie;2210;nowodworski;2210011;Krynica Morska;Elbląski;1290;783;757;60,6977;58,6822
30;wielkopolskie;3021;poznański;3021172;gm.w Tarnowo Podgórne;Poznański;28908;17664;16892;61,1042;58,4337
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;21280;20479;60,3072;58,0372
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;148091;141659;60,453;57,8273
14;mazowieckie;1421;pruszkowski;1421021;Pruszków;;62623;38046;36208;60,754;57,819
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002011;Czarnków;Pilski;10464;6367;6035;60,8467;57,6739
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6386;6089;60,4735;57,661
30;wielkopolskie;3024;szamotulski;3024011;Obrzycko;Poznański;2385;1441;1372;60,4193;57,5262
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;31433;30025;60,2096;57,5125
14;mazowieckie;1432;warszawski zachodni;1432013;gm.m-w. Błonie;Warszawski;21610;13038;12423;60,3332;57,4873
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14131;13602;59,6496;57,4166
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;32065;30694;59,9021;57,3409
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16126;15355;60,1447;57,2691
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9025;8778;58,8063;57,1968
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;16531;15880;59,5068;57,1634
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7188;6917;59,2971;57,0615
24;śląskie;2469;Katowice;2469011;Katowice;;290553;171871;165489;59,1531;56,9566
30;wielkopolskie;3021;poznański;3021143;gm.m-w. Stęszew;Poznański;15125;9054;8585;59,8612;56,7603
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;17275;16608;58,9028;56,6285
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11482;10927;59,4122;56,5404
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13154;12523;59,3753;56,527
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6154;5952;58,4204;56,5028
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;394712;378430;58,7207;56,2985
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6423;6118;58,878;56,0821
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8471;8041;59,019;56,0231
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2261;2158;58,6968;56,0228
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11602;11161;58,1525;55,9421
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;11723;11237;58,335;55,9166
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7152;6855;58,298;55,8771
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11460;10951;58,4545;55,8582
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7661;7344;58,2054;55,797
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12075;11532;58,218;55,6
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9605;9153;58,2898;55,5468
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;8660;8243;58,3519;55,5421
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;3892;3738;57,7534;55,4682
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;25152;24016;58,0449;55,4232
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10102;9689;57,7719;55,41
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18266;17436;58,0352;55,3981
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;17543;16692;58,1125;55,2935
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2279;2178;57,8573;55,2932
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;113685;109700;57,2395;55,233
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;196710;189798;57,168;55,1592
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;16544;15800;57,6627;55,0695
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;15109;14400;57,776;55,0648
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2008;1949;56,7071;55,0409
12;małopolskie;1206;krakowski;1206103;gm.m-w. Skała;Krakowski;10553;6043;5801;57,2633;54,9702
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5096;4874;57,4068;54,9059
24;śląskie;2475;Sosnowiec;2475011;Sosnowiec;;197586;112489;108427;56,9317;54,8759
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;10485;9989;57,5182;54,7973
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;5797;5549;57,029;54,5893
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;18083;17220;57,2646;54,5316
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;7703;7392;56,79;54,4972
30;wielkopolskie;3021;poznański;3021123;gm.m-w. Pobiedziska;Poznański;19943;11551;10866;57,9201;54,4853
2;dolnośląskie;223;wrocławski;223022;gm.w Długołęka;;35144;19968;19141;56,8177;54,4645
32;zachodniopomorskie;3211;policki;3211012;gm.w Dobra (Szczecińska);Szczeciński;25061;14188;13618;56,6139;54,3394
12;małopolskie;1206;krakowski;1206162;gm.w Zabierzów;Krakowski;27065;15290;14706;56,4936;54,3359
30;wielkopolskie;3021;poznański;3021103;gm.m-w. Mosina;;33767;19182;18339;56,8069;54,3104
22;pomorskie;2212;słupski;2212011;Ustka;Słupski;15199;8629;8254;56,7735;54,3062
24;śląskie;2408;mikołowski;2408021;Mikołów;;41003;23078;22253;56,2837;54,2716
2;dolnośląskie;223;wrocławski;223083;gm.m-w. Siechnice;Wrocławski;24142;13688;13094;56,6979;54,2374
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;7818;7476;56,7097;54,2289
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9179;8634;57,6208;54,1996
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7408;6865;58,455;54,1703
32;zachodniopomorskie;3262;Szczecin;3262011;Szczecin;;398255;224491;215690;56,3687;54,1588
10;łódzkie;1005;łowicki;1005011;Łowicz;Skierniewicki;27896;15787;15099;56,5923;54,126
8;lubuskie;862;Zielona Góra;862011;Zielona Góra;;140892;79258;76248;56,2544;54,118
30;wielkopolskie;3021;poznański;3021083;gm.m-w. Kostrzyn;Poznański;18764;10759;10146;57,3385;54,0716
24;śląskie;2401;będziński;2401021;Czeladź;;31039;17534;16750;56,4902;53,9644
2;dolnośląskie;221;wałbrzyski;221031;Szczawno-Zdrój;Wałbrzyski;5534;3103;2986;56,0716;53,9574
10;łódzkie;1063;Skierniewice;1063011;Skierniewice;;47655;26825;25696;56,29;53,9209
30;wielkopolskie;3021;poznański;3021093;gm.m-w. Kórnik;;30909;17452;16653;56,4625;53,8775
12;małopolskie;1206;krakowski;1206092;gm.w Mogilany;Krakowski;14423;8056;7770;55,8552;53,8723
10;łódzkie;1020;zgierski;1020031;Zgierz;;55673;31534;29987;56,6415;53,8627
12;małopolskie;1213;oświęcimski;1213011;Oświęcim;;37569;20939;20211;55,7348;53,797
12;małopolskie;1208;miechowski;1208042;gm.w Książ Wielki;Kielecki;5030;2851;2705;56,6799;53,7773
24;śląskie;2416;zawierciański;2416011;Poręba;Katowicki;8461;4718;4547;55,7617;53,7407
4;kujawsko-pomorskie;407;inowrocławski;407011;Inowrocław;;71674;39955;38488;55,7455;53,6987
30;wielkopolskie;3025;średzki;3025043;gm.m-w. Środa Wielkopolska;;32874;18699;17648;56,8808;53,6838
14;mazowieckie;1418;piaseczyński;1418013;gm.m-w. Góra Kalwaria;Warszawski;27044;15103;14501;55,846;53,62
30;wielkopolskie;3021;poznański;3021113;gm.m-w. Murowana Goślina;Poznański;16942;9523;9083;56,2094;53,6123
14;mazowieckie;1418;piaseczyński;1418052;gm.w Prażmów;Warszawski;11363;6388;6089;56,2175;53,5862
14;mazowieckie;1414;nowodworski;1414052;gm.w Pomiechówek;Warszawski;9086;5075;4868;55,8552;53,5769
16;opolskie;1661;Opole;1661011;Opole;;127839;70941;68274;55,4925;53,4062
4;kujawsko-pomorskie;418;włocławski;418011;Kowal;Włocławski;3468;1928;1852;55,594;53,4025
22;pomorskie;2211;pucki;2211031;Puck;Gdański;11139;6209;5947;55,7411;53,389
24;śląskie;2465;Dąbrowa Górnicza;2465011;Dąbrowa Górnicza;;118285;65827;63102;55,6512;53,3474
30;wielkopolskie;3024;szamotulski;3024053;gm.m-w. Ostroróg;Poznański;4931;2748;2629;55,7291;53,3158
24;śląskie;2401;będziński;2401011;Będzin;;56008;31119;29812;55,5617;53,2281
14;mazowieckie;1417;otwocki;1417021;Otwock;;44317;24868;23574;56,1139;53,194
14;mazowieckie;1412;miński;1412011;Mińsk Mazowiecki;;40916;23014;21761;56,2469;53,1846
4;kujawsko-pomorskie;401;aleksandrowski;401011;Aleksandrów Kujawski;Włocławski;12058;6688;6412;55,4653;53,1763
30;wielkopolskie;3014;międzychodzki;3014012;gm.w Chrzypsko Wielkie;Poznański;3306;1885;1758;57,0175;53,176
24;śląskie;2405;gliwicki;2405032;gm.w Gierałtowice;Katowicki;12252;6796;6509;55,4685;53,126
28;warmińsko-mazurskie;2862;Olsztyn;2862011;Olsztyn;;171249;94873;90912;55,4006;53,0876
22;pomorskie;2204;gdański;2204032;gm.w Kolbudy;Gdański;18165;10207;9633;56,1905;53,0306
2;dolnośląskie;223;wrocławski;223012;gm.w Czernica;Wrocławski;17638;9714;9353;55,0743;53,0276
4;kujawsko-pomorskie;403;bydgoski;403083;gm.m-w. Solec Kujawski;Bydgoski;16777;9242;8894;55,0873;53,0131
32;zachodniopomorskie;3208;kołobrzeski;3208011;Kołobrzeg;;46198;25525;24482;55,2513;52,9936
30;wielkopolskie;3024;szamotulski;3024032;gm.w Kaźmierz;Poznański;8840;4938;4683;55,8597;52,9751
14;mazowieckie;1462;Płock;1462011;Płock;;118268;64969;62644;54,9337;52,9678
24;śląskie;2466;Gliwice;2466011;Gliwice;;177049;97280;93757;54,9452;52,9554
14;mazowieckie;1408;legionowski;1408043;gm.m-w. Serock;Warszawski;15363;8516;8135;55,4319;52,9519
12;małopolskie;1215;suski;1215021;Sucha Beskidzka;Bielski;9044;4978;4785;55,042;52,908
24;śląskie;2401;będziński;2401073;gm.m-w. Siewierz;Katowicki;12387;6842;6553;55,2353;52,9022
2;dolnośląskie;206;karkonoski;206011;Karpacz;Jeleniogórski;4487;2473;2372;55,1148;52,8638
24;śląskie;2477;Tychy;2477011;Tychy;;126871;69947;66964;55,1324;52,7812
4;kujawsko-pomorskie;403;bydgoski;403012;gm.w Białe Błota;Bydgoski;23206;12742;12238;54,9082;52,7364
14;mazowieckie;1405;grodziski;1405043;gm.m-w. Grodzisk Mazowiecki;;49948;27435;26284;54,9271;52,6227
24;śląskie;2474;Siemianowice Śląskie;2474011;Siemianowice Śląskie;;66270;36196;34862;54,619;52,606
10;łódzkie;1020;zgierski;1020011;Głowno;Łódzki;13961;8031;7343;57,5245;52,5965
28;warmińsko-mazurskie;2803;działdowski;2803011;Działdowo;Ciechanowski;21145;11645;11119;55,0721;52,5845
24;śląskie;2401;będziński;2401052;gm.w Mierzęcice;Katowicki;7623;4171;4008;54,716;52,5777
12;małopolskie;1203;chrzanowski;1203033;gm.m-w. Chrzanów;;46321;25151;24349;54,2972;52,5658
24;śląskie;2413;tarnogórski;2413072;gm.w Świerklaniec;Katowicki;12505;6836;6568;54,6661;52,523
22;pomorskie;2203;człuchowski;2203011;Człuchów;Słupski;13479;7347;7067;54,507;52,4297
14;mazowieckie;1434;wołomiński;1434031;Ząbki;;38546;21181;20194;54,9499;52,3894
10;łódzkie;1014;sieradzki;1014011;Sieradz;;41390;22510;21677;54,3851;52,3726
12;małopolskie;1213;oświęcimski;1213062;gm.w Oświęcim;Bielski;18629;10291;9756;55,2418;52,37
4;kujawsko-pomorskie;411;radziejowski;411022;gm.w Bytoń;Włocławski;3411;1902;1785;55,7608;52,3307
2;dolnośląskie;223;wrocławski;223043;gm.m-w. Kąty Wrocławskie;Wrocławski;26032;14349;13622;55,1206;52,3279
30;wielkopolskie;3003;gnieźnieński;3003011;Gniezno;;67570;36953;35352;54,6885;52,3191
24;śląskie;2402;bielski;2402022;gm.w Bestwina;Katowicki;11950;6532;6249;54,6611;52,2929
22;pomorskie;2211;pucki;2211052;gm.w Kosakowo;Gdański;16419;8993;8582;54,7719;52,2687
30;wielkopolskie;3021;poznański;3021062;gm.w Kleszczewo;Poznański;9343;5255;4880;56,2453;52,2316
22;pomorskie;2211;pucki;2211043;gm.m-w. Władysławowo;Gdański;15293;8376;7980;54,7702;52,1807
26;świętokrzyskie;2661;Kielce;2661011;Kielce;;193415;105515;100912;54,5537;52,1738
26;świętokrzyskie;2609;sandomierski;2609093;gm.m-w. Zawichost;Tarnobrzeski;4328;2371;2258;54,7828;52,1719
12;małopolskie;1212;olkuski;1212053;gm.m-w. Olkusz;;48206;26166;25147;54,2796;52,1657
24;śląskie;2461;Bielsko-Biała;2461011;Bielsko-Biała;;169756;92382;88511;54,4205;52,1401
24;śląskie;2413;tarnogórski;2413041;Tarnowskie Góry;;61756;33359;32180;54,0174;52,1083
26;świętokrzyskie;2602;jędrzejowski;2602023;gm.m-w. Jędrzejów;Kielecki;27715;15108;14432;54,512;52,0729
24;śląskie;2413;tarnogórski;2413031;Radzionków;Katowicki;16903;9099;8797;53,8307;52,044
4;kujawsko-pomorskie;407;inowrocławski;407063;gm.m-w. Kruszwica;Bydgoski;19012;10323;9894;54,2973;52,0408
22;pomorskie;2263;Słupsk;2263011;Słupsk;;89780;48652;46712;54,1902;52,0294
28;warmińsko-mazurskie;2807;iławski;2807011;Iława;;33206;17953;17256;54,0655;51,9665
2;dolnośląskie;214;oleśnicki;214011;Oleśnica;;36979;19981;19207;54,0334;51,9403
30;wielkopolskie;3014;międzychodzki;3014043;gm.m-w. Sieraków;Poznański;8641;4832;4484;55,9195;51,8921
4;kujawsko-pomorskie;412;rypiński;412011;Rypin;Włocławski;15999;8752;8302;54,7034;51,8907
4;kujawsko-pomorskie;402;brodnicki;402011;Brodnica;Toruński;28701;15539;14893;54,141;51,8902
28;warmińsko-mazurskie;2801;bartoszycki;2801011;Bartoszyce;Olsztyński;22984;12449;11920;54,1638;51,8622
14;mazowieckie;1418;piaseczyński;1418063;gm.m-w. Tarczyn;Warszawski;11594;6290;6012;54,2522;51,8544
2;dolnośląskie;220;trzebnicki;220013;gm.m-w. Oborniki Śląskie;Wrocławski;20287;10925;10515;53,8522;51,8312
2;dolnośląskie;208;kłodzki;208051;Polanica-Zdrój;Wałbrzyski;6228;3374;3227;54,1747;51,8144
24;śląskie;2413;tarnogórski;2413062;gm.w Ożarowice;Katowicki;5806;3127;3006;53,8581;51,774
24;śląskie;2405;gliwicki;2405011;Knurów;;37801;20263;19563;53,6044;51,7526
2;dolnośląskie;215;oławski;215011;Oława;;33087;17969;17109;54,3083;51,7091
10;łódzkie;1008;pabianicki;1008011;Konstantynów Łódzki;Łódzki;18335;9982;9471;54,4423;51,6553
12;małopolskie;1206;krakowski;1206113;gm.m-w. Skawina;;43751;23725;22595;54,2273;51,6445
30;wielkopolskie;3011;kościański;3011023;gm.m-w. Czempiń;Poznański;11531;6277;5952;54,4359;51,6174
2;dolnośląskie;223;wrocławski;223092;gm.w Żórawina;Wrocławski;11406;6174;5884;54,1294;51,5869
12;małopolskie;1212;olkuski;1212042;gm.w Klucze;Katowicki;14909;8067;7691;54,1083;51,5863
12;małopolskie;1213;oświęcimski;1213033;gm.m-w. Chełmek;Bielski;12837;6894;6621;53,7041;51,5775
30;wielkopolskie;3016;obornicki;3016013;gm.m-w. Oborniki;;34185;18466;17625;54,0178;51,5577
24;śląskie;2404;częstochowski;2404162;gm.w Starcza;Częstochowski;2853;1509;1470;52,8917;51,5247
8;lubuskie;809;zielonogórski;809072;gm.w Świdnica;Zielonogórski;6685;3601;3442;53,8669;51,4884
30;wielkopolskie;3019;pilski;3019011;Piła;;72527;39206;37343;54,0571;51,4884
24;śląskie;2404;częstochowski;2404042;gm.w Kamienica Polska;Częstochowski;5514;2940;2839;53,3188;51,4871
24;śląskie;2464;Częstochowa;2464011;Częstochowa;;217530;116888;111997;53,7342;51,4858
22;pomorskie;2209;malborski;2209011;Malbork;;38101;20561;19610;53,9645;51,4685
30;wielkopolskie;3005;grodziski;3005012;gm.w Granowo;Poznański;5087;2768;2618;54,4132;51,4645
12;małopolskie;1206;krakowski;1206032;gm.w Iwanowice;Krakowski;9215;4976;4742;53,9989;51,4596
30;wielkopolskie;3062;Konin;3062011;Konin;;72539;39120;37324;53,9296;51,4537
8;lubuskie;807;sulęciński;807043;gm.m-w. Sulęcin;Gorzowski;15633;8364;8038;53,5022;51,4169
24;śląskie;2472;Ruda Śląska;2472011;Ruda Śląska;;136423;73220;70127;53,6713;51,4041
32;zachodniopomorskie;3263;Świnoujście;3263011;Świnoujście;;40948;22188;21039;54,1858;51,3798
8;lubuskie;811;żarski;811011;Łęknica;Zielonogórski;2396;1301;1231;54,2988;51,3773
26;świętokrzyskie;2609;sandomierski;2609011;Sandomierz;Tarnobrzeski;22997;12274;11814;53,3722;51,3719
24;śląskie;2416;zawierciański;2416021;Zawiercie;;48703;26156;25000;53,7051;51,3315
14;mazowieckie;1402;ciechanowski;1402011;Ciechanów;;43883;23933;22523;54,5382;51,3251
24;śląskie;2471;Piekary Śląskie;2471011;Piekary Śląskie;;54702;29277;28075;53,5209;51,3235
10;łódzkie;1005;łowicki;1005092;gm.w Nieborów;Skierniewicki;9357;5115;4801;54,665;51,3092
22;pomorskie;2204;gdański;2204042;gm.w Pruszcz Gdański;;32184;17246;16508;53,5856;51,2926
24;śląskie;2402;bielski;2402072;gm.w Kozy;Bielski;13091;6961;6714;53,1739;51,2871
10;łódzkie;1008;pabianicki;1008021;Pabianice;;63945;34324;32791;53,6774;51,28
10;łódzkie;1008;pabianicki;1008052;gm.w Ksawerów;Łódzki;7661;4123;3925;53,818;51,2335
22;pomorskie;2215;wejherowski;2215021;Rumia;;49536;26732;25359;53,9648;51,1931
32;zachodniopomorskie;3213;sławieński;3213011;Darłowo;Koszaliński;13574;7259;6939;53,4772;51,1198
32;zachodniopomorskie;3261;Koszalin;3261011;Koszalin;;106235;56646;54279;53,3214;51,0933
6;lubelskie;614;puławski;614011;Puławy;;46965;25046;23994;53,3291;51,0891
28;warmińsko-mazurskie;2809;lidzbarski;2809011;Lidzbark Warmiński;Olsztyński;15489;8287;7899;53,5025;50,9975
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;3958;3792;53,1775;50,9472
30;wielkopolskie;3030;wrzesiński;3030053;gm.m-w. Września;;47425;25236;24159;53,2124;50,9415
10;łódzkie;1017;wieluński;1017093;gm.m-w. Wieluń;;31137;16546;15861;53,1394;50,9394
14;mazowieckie;1417;otwocki;1417072;gm.w Sobienie-Jeziory;Siedlecki;6356;3392;3237;53,3669;50,9283
14;mazowieckie;1408;legionowski;1408052;gm.w Wieliszew;Warszawski;16053;8569;8173;53,3794;50,9126
32;zachodniopomorskie;3207;kamieński;3207043;gm.m-w. Międzyzdroje;Szczeciński;6398;3440;3256;53,7668;50,8909
14;mazowieckie;1419;płocki;1419122;gm.w Słupno;Płocki;8129;4328;4136;53,2415;50,8796
4;kujawsko-pomorskie;404;chełmiński;404011;Chełmno;Toruński;19205;10262;9770;53,434;50,8722
2;dolnośląskie;220;trzebnicki;220042;gm.w Wisznia Mała;Wrocławski;10624;5638;5404;53,0685;50,866
30;wielkopolskie;3022;rawicki;3022053;gm.m-w. Rawicz;;30299;16182;15405;53,4077;50,8433
30;wielkopolskie;3028;wągrowiecki;3028011;Wągrowiec;Pilski;25607;13807;13018;53,9189;50,8377
30;wielkopolskie;3027;turecki;3027011;Turek;Koniński;26441;14113;13440;53,3754;50,8302
30;wielkopolskie;3063;Leszno;3063011;Leszno;;62854;33393;31923;53,1279;50,7891
8;lubuskie;810;żagański;810021;Żagań;Zielonogórski;25265;13255;12830;52,4639;50,7817
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;17987;17254;52,9325;50,7754
2;dolnośląskie;261;Jelenia Góra;261011;Jelenia Góra;;78335;41756;39768;53,3044;50,7666
14;mazowieckie;1428;sochaczewski;1428011;Sochaczew;;35891;19248;18204;53,629;50,7202
2;dolnośląskie;219;świdnicki;219011;Świdnica;;56222;29717;28515;52,8565;50,7186
32;zachodniopomorskie;3208;kołobrzeski;3208022;gm.w Dygowo;Koszaliński;5609;2961;2843;52,7902;50,6864
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10390;9878;53,2985;50,672
6;lubelskie;663;Lublin;663011;Lublin;;338586;178875;171535;52,83;50,6622
30;wielkopolskie;3023;słupecki;3023042;gm.w Ostrowite;Koniński;5054;2667;2560;52,7701;50,6529
12;małopolskie;1208;miechowski;1208072;gm.w Słaboszów;Kielecki;3487;1862;1766;53,3983;50,6453
30;wielkopolskie;3017;ostrowski;3017011;Ostrów Wielkopolski;;71560;37750;36241;52,7529;50,6442
12;małopolskie;1213;oświęcimski;1213023;gm.m-w. Brzeszcze;Katowicki;21103;11120;10679;52,6939;50,6042
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4236;4021;53,3098;50,6041
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;8791;8506;52,2994;50,6038
22;pomorskie;2214;tczewski;2214011;Tczew;;59430;31439;30057;52,9009;50,5755
24;śląskie;2416;zawierciański;2416042;gm.w Kroczyce;Częstochowski;6239;3295;3154;52,813;50,553
8;lubuskie;805;słubicki;805053;gm.m-w. Słubice;Gorzowski;20145;10729;10181;53,2589;50,5386
26;świętokrzyskie;2602;jędrzejowski;2602063;gm.m-w. Sędziszów;Kielecki;12352;6546;6241;52,9955;50,5262
24;śląskie;2401;będziński;2401081;Sławków;Katowicki;6935;3723;3503;53,6842;50,5119
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;32420;30894;52,9453;50,4532
32;zachodniopomorskie;3202;choszczeński;3202012;gm.w Bierzwnik;Gorzowski;4666;2457;2354;52,6575;50,4501
30;wielkopolskie;3030;wrzesiński;3030033;gm.m-w. Nekla;Poznański;7617;4037;3842;52,9999;50,4398
24;śląskie;2414;bieruńsko-lędziński;2414021;Imielin;Katowicki;9269;4909;4675;52,9615;50,4369
24;śląskie;2470;Mysłowice;2470011;Mysłowice;;74559;39145;37596;52,502;50,4245
4;kujawsko-pomorskie;417;wąbrzeski;417011;Wąbrzeźno;Toruński;13400;7035;6751;52,5;50,3806
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7053;6711;52,9107;50,3451
24;śląskie;2402;bielski;2402043;gm.m-w. Czechowice-Dziedzice;;45490;24031;22890;52,827;50,3188
12;małopolskie;1206;krakowski;1206052;gm.w Kocmyrzów-Luborzyca;Krakowski;16020;8541;8060;53,3146;50,3121
2;dolnośląskie;226;złotoryjski;226021;Złotoryja;Legnicki;15273;7956;7680;52,0919;50,2848
10;łódzkie;1005;łowicki;1005102;gm.w Zduny;Skierniewicki;5672;2961;2852;52,2038;50,2821
12;małopolskie;1213;oświęcimski;1213072;gm.w Polanka Wielka;Bielski;4318;2366;2171;54,7939;50,2779
14;mazowieckie;1434;wołomiński;1434021;Marki;;36816;19403;18501;52,7026;50,2526
8;lubuskie;803;międzyrzecki;803023;gm.m-w. Międzyrzecz;Gorzowski;24657;13044;12385;52,9018;50,2291
14;mazowieckie;1406;grójecki;1406053;gm.m-w. Grójec;Radomski;25882;13759;12998;53,1605;50,2202
2;dolnośląskie;203;głogowski;203011;Głogów;;66120;34688;33189;52,4622;50,1951
32;zachodniopomorskie;3202;choszczeński;3202023;gm.m-w. Choszczno;Gorzowski;21529;11325;10806;52,6035;50,1928
8;lubuskie;861;Gorzów Wielkopolski;861011;Gorzów Wielkopolski;;122589;64972;61526;52,9999;50,1888
10;łódzkie;1021;brzeziński;1021052;gm.w Rogów;Skierniewicki;4656;2443;2336;52,4699;50,1718
