wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
2;dolnośląskie;220;trzebnicki;220042;gm.w Wisznia Mała;Wrocławski;10624;5773;5585;54,3392;52,5697
30;wielkopolskie;3030;wrzesiński;3030023;gm.m-w. Miłosław;Poznański;10144;5487;5332;54,0911;52,5631
14;mazowieckie;1406;grójecki;1406053;gm.m-w. Grójec;Radomski;25882;14200;13602;54,8644;52,5539
6;lubelskie;614;puławski;614011;Puławy;;46965;25542;24681;54,3852;52,5519
8;lubuskie;803;międzyrzecki;803023;gm.m-w. Międzyrzecz;Gorzowski;24657;13474;12948;54,6457;52,5125
26;świętokrzyskie;2602;jędrzejowski;2602063;gm.m-w. Sędziszów;Kielecki;12352;6695;6486;54,2017;52,5097
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;18370;17839;54,0596;52,497
12;małopolskie;1213;oświęcimski;1213093;gm.m-w. Zator;Bielski;9231;5036;4845;54,5553;52,4862
24;śląskie;2402;bielski;2402043;gm.m-w. Czechowice-Dziedzice;;45490;24720;23871;54,3416;52,4753
24;śląskie;2401;będziński;2401081;Sławków;Katowicki;6935;3793;3638;54,6936;52,4585
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;4020;3903;54,0105;52,4385
30;wielkopolskie;3015;nowotomyski;3015043;gm.m-w. Nowy Tomyśl;Poznański;27194;14938;14256;54,9312;52,4233
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4325;4164;54,4299;52,4037
4;kujawsko-pomorskie;417;wąbrzeski;417011;Wąbrzeźno;Toruński;13400;7264;7022;54,209;52,403
4;kujawsko-pomorskie;401;aleksandrowski;401092;gm.w Zakrzewo;Włocławski;3480;1858;1823;53,3908;52,3851
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;33176;32076;54,1799;52,3835
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10628;10210;54,5193;52,3751
12;małopolskie;1206;krakowski;1206052;gm.w Kocmyrzów-Luborzyca;Krakowski;16020;8795;8382;54,9001;52,3221
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7217;6972;54,141;52,3031
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;9004;8787;53,5665;52,2756
30;wielkopolskie;3017;ostrowski;3017011;Ostrów Wielkopolski;;71560;38585;37402;53,9198;52,2666
26;świętokrzyskie;2602;jędrzejowski;2602093;gm.m-w. Wodzisław;Kielecki;6893;3779;3602;54,8237;52,2559
32;zachodniopomorskie;3208;kołobrzeski;3208022;gm.w Dygowo;Koszaliński;5609;3036;2930;54,1273;52,2375
8;lubuskie;802;krośnieński;802063;gm.m-w. Krosno Odrzańskie;Zielonogórski;17589;9501;9188;54,0167;52,2372
14;mazowieckie;1417;otwocki;1417032;gm.w Celestynów;Warszawski;11701;6365;6111;54,3971;52,2263
8;lubuskie;861;Gorzów Wielkopolski;861011;Gorzów Wielkopolski;;122589;66920;63987;54,5889;52,1964
10;łódzkie;1021;brzeziński;1021052;gm.w Rogów;Skierniewicki;4656;2506;2430;53,823;52,1907
14;mazowieckie;1434;wołomiński;1434021;Marki;;36816;19941;19208;54,164;52,173
12;małopolskie;1208;miechowski;1208072;gm.w Słaboszów;Kielecki;3487;1890;1819;54,2013;52,1652
30;wielkopolskie;3006;jarociński;3006023;gm.m-w. Jarocin;;45801;24854;23891;54,2652;52,1626
24;śląskie;2416;zawierciański;2416042;gm.w Kroczyce;Częstochowski;6239;3339;3254;53,5182;52,1558
