wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1405;grodziski;1405021;Podkowa Leśna;Warszawski;3801;2660;2544;69,9816;66,9298
14;mazowieckie;1465;Warszawa;1465011;M. St. Warszawa;;1794166;1216217;1175349;67,7873;65,5095
30;wielkopolskie;3064;Poznań;3064011;Poznań;;532048;356826;344831;67,0665;64,812
30;wielkopolskie;3024;szamotulski;3024083;gm.m-w. Wronki;Pilski;19081;13014;12309;68,204;64,5092
14;mazowieckie;1421;pruszkowski;1421062;gm.w Raszyn;Warszawski;21971;14800;14142;67,3615;64,3667
32;zachodniopomorskie;3208;kołobrzeski;3208072;gm.w Ustronie Morskie;Koszaliński;3617;2415;2310;66,768;63,8651
2;dolnośląskie;264;Wrocław;264011;Wrocław;;641928;419471;405858;65,3455;63,2248
14;mazowieckie;1421;pruszkowski;1421042;gm.w Michałowice;Warszawski;18361;11990;11576;65,3015;63,0467
14;mazowieckie;1418;piaseczyński;1418023;gm.m-w. Konstancin-Jeziorna;Warszawski;24621;15999;15318;64,9811;62,2152
12;małopolskie;1261;Kraków;1261011;Kraków;;779966;500731;485027;64,1991;62,1857
14;mazowieckie;1418;piaseczyński;1418043;gm.m-w. Piaseczno;;86217;55185;53259;64,0071;61,7732
30;wielkopolskie;3021;poznański;3021021;Puszczykowo;Poznański;9575;6076;5906;63,4569;61,6815
22;pomorskie;2261;Gdańsk;2261011;Gdańsk;;470805;299557;289464;63,6266;61,4828
14;mazowieckie;1418;piaseczyński;1418032;gm.w Lesznowola;Warszawski;29767;18992;18199;63,8022;61,1382
30;wielkopolskie;3011;kościański;3011011;Kościan;Leszczyński;23716;14938;14499;62,987;61,1359
30;wielkopolskie;3021;poznański;3021152;gm.w Suchy Las;Poznański;18512;11722;11310;63,3211;61,0955
4;kujawsko-pomorskie;411;radziejowski;411011;Radziejów;Włocławski;5499;3454;3338;62,8114;60,7019
14;mazowieckie;1432;warszawski zachodni;1432053;gm.m-w. Łomianki;Warszawski;27705;17378;16796;62,7251;60,6244
30;wielkopolskie;3021;poznański;3021011;Luboń;;32015;20073;19346;62,6987;60,4279
14;mazowieckie;1421;pruszkowski;1421011;Piastów;Warszawski;22559;14110;13596;62,5471;60,2686
22;pomorskie;2210;nowodworski;2210011;Krynica Morska;Elbląski;1290;798;777;61,8605;60,2326
30;wielkopolskie;3021;poznański;3021172;gm.w Tarnowo Podgórne;Poznański;28908;17932;17260;62,0313;59,7067
30;wielkopolskie;3024;szamotulski;3024011;Obrzycko;Poznański;2385;1468;1411;61,5514;59,1614
14;mazowieckie;1421;pruszkowski;1421021;Pruszków;;62623;38640;37038;61,7026;59,1444
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002011;Czarnków;Pilski;10464;6445;6186;61,5921;59,117
14;mazowieckie;1432;warszawski zachodni;1432013;gm.m-w. Błonie;Warszawski;21610;13257;12761;61,3466;59,0514
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;21531;20807;61,0185;58,9667
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;150116;144402;61,2796;58,9471
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6465;6213;61,2216;58,8352
30;wielkopolskie;3021;poznański;3021143;gm.m-w. Stęszew;Poznański;15125;9274;8892;61,3157;58,7901
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;31832;30649;60,9738;58,7078
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;32514;31356;60,7409;58,5776
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;16809;16231;60,5076;58,4269
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14273;13839;60,2491;58,4171
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16327;15657;60,8944;58,3955
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13417;12892;60,5624;58,1927
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9129;8920;59,4839;58,1221
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7297;7034;60,1963;58,0267
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11685;11211;60,4626;58,0099
24;śląskie;2469;Katowice;2469011;Katowice;;290553;173908;168308;59,8541;57,9268
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;17505;16965;59,687;57,8457
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8638;8284;60,1825;57,7162
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2301;2221;59,7352;57,6584
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6509;6267;59,6663;57,448
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;17916;17333;59,3481;57,4169
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;400158;385914;59,5309;57,4119
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6205;6046;58,9045;57,3951
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11644;11202;59,393;57,1385
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;11857;11460;59,0018;57,0263
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11723;11348;58,759;56,8794
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7226;6976;58,9012;56,8634
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;3946;3832;58,5547;56,863
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7751;7483;58,8892;56,8531
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;25554;24625;58,9726;56,8287
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9733;9354;59,0666;56,7666
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12250;11760;59,0618;56,6993
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18513;17826;58,82;56,6372
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;8794;8405;59,2548;56,6337
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2312;2229;58,6951;56,588
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;15454;14796;59,0953;56,5791
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5192;5017;58,4882;56,5168
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;16852;16170;58,7362;56,3591
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10236;9847;58,5383;56,3136
30;wielkopolskie;3021;poznański;3021123;gm.m-w. Pobiedziska;Poznański;19943;11789;11224;59,1135;56,2804
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;10663;10255;58,4947;56,2565
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;199365;193566;57,9396;56,2543
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;18413;17759;58,3096;56,2385
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;115019;111617;57,9111;56,1982
12;małopolskie;1206;krakowski;1206103;gm.m-w. Skała;Krakowski;10553;6113;5927;57,9267;56,1641
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7552;7110;59,5913;56,1035
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;5939;5694;58,426;56,0157
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2026;1983;57,2155;56,0011
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9365;8906;58,7884;55,9071
24;śląskie;2475;Sosnowiec;2475011;Sosnowiec;;197586;113857;110373;57,624;55,8607
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;7950;7696;57,6672;55,8247
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;7816;7568;57,6231;55,7948
