wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1405;grodziski;1405021;Podkowa Leśna;Warszawski;3801;2626;2500;69,0871;65,7722
14;mazowieckie;1465;Warszawa;1465011;M. St. Warszawa;;1794166;1203530;1157921;67,0802;64,5381
30;wielkopolskie;3064;Poznań;3064011;Poznań;;532048;352732;338865;66,297;63,6907
14;mazowieckie;1421;pruszkowski;1421062;gm.w Raszyn;Warszawski;21971;14574;13832;66,3329;62,9557
30;wielkopolskie;3024;szamotulski;3024083;gm.m-w. Wronki;Pilski;19081;12851;12005;67,3497;62,916
2;dolnośląskie;264;Wrocław;264011;Wrocław;;641928;415014;399741;64,6512;62,2719
14;mazowieckie;1421;pruszkowski;1421042;gm.w Michałowice;Warszawski;18361;11870;11414;64,6479;62,1644
14;mazowieckie;1418;piaseczyński;1418023;gm.m-w. Konstancin-Jeziorna;Warszawski;24621;15799;15086;64,1688;61,2729
12;małopolskie;1261;Kraków;1261011;Kraków;;779966;495220;476947;63,4925;61,1497
30;wielkopolskie;3021;poznański;3021021;Puszczykowo;Poznański;9575;6008;5806;62,7467;60,6371
14;mazowieckie;1418;piaseczyński;1418043;gm.m-w. Piaseczno;;86217;54526;52264;63,2427;60,6191
22;pomorskie;2261;Gdańsk;2261011;Gdańsk;;470805;296028;284692;62,877;60,4692
30;wielkopolskie;3021;poznański;3021152;gm.w Suchy Las;Poznański;18512;11587;11149;62,5918;60,2258
32;zachodniopomorskie;3208;kołobrzeski;3208072;gm.w Ustronie Morskie;Koszaliński;3617;2363;2175;65,3304;60,1327
14;mazowieckie;1418;piaseczyński;1418032;gm.w Lesznowola;Warszawski;29767;18733;17825;62,9321;59,8817
4;kujawsko-pomorskie;411;radziejowski;411011;Radziejów;Włocławski;5499;3417;3284;62,1386;59,7199
14;mazowieckie;1432;warszawski zachodni;1432053;gm.m-w. Łomianki;Warszawski;27705;17188;16516;62,0393;59,6138
30;wielkopolskie;3011;kościański;3011011;Kościan;Leszczyński;23716;14755;14096;62,2154;59,4367
14;mazowieckie;1421;pruszkowski;1421011;Piastów;Warszawski;22559;13922;13352;61,7137;59,187
30;wielkopolskie;3021;poznański;3021011;Luboń;;32015;19813;18928;61,8866;59,1223
22;pomorskie;2210;nowodworski;2210011;Krynica Morska;Elbląski;1290;783;757;60,6977;58,6822
30;wielkopolskie;3021;poznański;3021172;gm.w Tarnowo Podgórne;Poznański;28908;17682;16922;61,1665;58,5374
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;21321;20523;60,4234;58,1619
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;148263;141917;60,5232;57,9326
14;mazowieckie;1421;pruszkowski;1421021;Pruszków;;62623;38090;36264;60,8243;57,9084
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6391;6107;60,5208;57,8314
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002011;Czarnków;Pilski;10464;6376;6046;60,9327;57,7791
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;31468;30087;60,2766;57,6313
14;mazowieckie;1432;warszawski zachodni;1432013;gm.m-w. Błonie;Warszawski;21610;13050;12453;60,3887;57,6261
30;wielkopolskie;3024;szamotulski;3024011;Obrzycko;Poznański;2385;1441;1372;60,4193;57,5262
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14140;13616;59,6876;57,4757
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;32121;30763;60,0067;57,4698
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16143;15378;60,2081;57,3549
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;16535;15910;59,5212;57,2714
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9035;8789;58,8714;57,2685
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7197;6926;59,3714;57,1358
24;śląskie;2469;Katowice;2469011;Katowice;;290553;172023;165676;59,2054;57,0209
30;wielkopolskie;3021;poznański;3021143;gm.m-w. Stęszew;Poznański;15125;9075;8618;60;56,9785
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11507;10958;59,5416;56,7008
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;17288;16628;58,9471;56,6967
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13161;12532;59,4069;56,5677
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6160;5956;58,4773;56,5407
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;395103;379012;58,7789;56,3851
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6436;6126;58,9972;56,1555
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8490;8057;59,1514;56,1346
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2262;2160;58,7227;56,0748
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11606;11180;58,1725;56,0373
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;11749;11257;58,4644;56,0161
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7157;6869;58,3388;55,9912
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11469;10974;58,5004;55,9755
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7670;7354;58,2738;55,873
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12085;11551;58,2662;55,6916
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9623;9176;58,3991;55,6864
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;8688;8262;58,5405;55,6701
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;3895;3744;57,7979;55,5572
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18291;17480;58,1146;55,5379
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;25195;24044;58,1441;55,4879
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10111;9700;57,8234;55,4729
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;17547;16707;58,1257;55,3432
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;113779;109839;57,2868;55,303
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2279;2178;57,8573;55,2932
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5109;4905;57,5532;55,2552
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;196928;190009;57,2314;55,2206
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2010;1952;56,7636;55,1257
