wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
2;dolnośląskie;214;oleśnicki;214073;gm.m-w. Syców;Kaliski;16819;7970;7596;47,3869;45,1632
24;śląskie;2402;bielski;2402052;gm.w Jasienica;Bielski;24681;11833;11146;47,9438;45,1602
10;łódzkie;1006;łódzki wschodni;1006113;gm.m-w. Tuszyn;Piotrkowski;12453;5917;5623;47,5147;45,1538
24;śląskie;2413;tarnogórski;2413052;gm.w Krupski Młyn;Katowicki;3177;1480;1434;46,5848;45,1369
4;kujawsko-pomorskie;413;sępoleński;413043;gm.m-w. Więcbork;Bydgoski;13309;6215;6007;46,6977;45,1349
2;dolnośląskie;219;świdnicki;219021;Świebodzice;Wałbrzyski;22642;10781;10219;47,6151;45,1329
16;opolskie;1606;namysłowski;1606023;gm.m-w. Namysłów;Opolski;26210;12360;11828;47,1576;45,1278
32;zachodniopomorskie;3208;kołobrzeski;3208033;gm.m-w. Gościno;Koszaliński;5133;2430;2316;47,3407;45,1198
24;śląskie;2412;rybnicki;2412013;gm.m-w. Czerwionka-Leszczyny;;41909;19701;18908;47,009;45,1168
4;kujawsko-pomorskie;404;chełmiński;404072;gm.w Unisław;Toruński;6989;3409;3153;48,7766;45,1138
12;małopolskie;1208;miechowski;1208062;gm.w Racławice;Kielecki;2485;1216;1121;48,9336;45,1107
26;świętokrzyskie;2606;opatowski;2606043;gm.m-w. Opatów;Tarnobrzeski;11532;5514;5202;47,8148;45,1093
2;dolnośląskie;218;średzki;218043;gm.m-w. Środa Śląska;Wrocławski;19889;9511;8970;47,8204;45,1003
26;świętokrzyskie;2608;pińczowski;2608032;gm.w Michałów;Kielecki;4516;2164;2036;47,9185;45,0841
26;świętokrzyskie;2603;kazimierski;2603022;gm.w Czarnocin;Kielecki;3723;1802;1678;48,4018;45,0712
30;wielkopolskie;3028;wągrowiecki;3028062;gm.w Wapno;Pilski;2931;1416;1321;48,3112;45,0699
26;świętokrzyskie;2602;jędrzejowski;2602012;gm.w Imielno;Kielecki;4301;2102;1938;48,8724;45,0593
2;dolnośląskie;219;świdnicki;219063;gm.m-w. Strzegom;Wałbrzyski;25499;12061;11487;47,2999;45,0488
30;wielkopolskie;3001;chodzieski;3001053;gm.m-w. Szamocin;Pilski;7513;3518;3384;46,8255;45,0419
30;wielkopolskie;3008;kępiński;3008072;gm.w Trzcinica;Kaliski;4934;2336;2222;47,345;45,0345
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002073;gm.m-w. Trzcianka;Pilski;24224;11728;10907;48,4148;45,0256
14;mazowieckie;1406;grójecki;1406092;gm.w Pniewy;Radomski;4788;2259;2155;47,1805;45,0084
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405043;gm.m-w. Kowalewo Pomorskie;Toruński;11416;5379;5138;47,1181;45,007
24;śląskie;2479;Żory;2479011;Żory;;62844;29578;28281;47,0658;45,0019
14;mazowieckie;1424;pułtuski;1424043;gm.m-w. Pułtusk;Ciechanowski;24619;11741;11072;47,6908;44,9734
26;świętokrzyskie;2612;staszowski;2612073;gm.m-w. Staszów;Tarnobrzeski;25464;12092;11440;47,4866;44,9262
18;podkarpackie;1863;Rzeszów;1863011;Rzeszów;;196638;92404;88329;46,9919;44,9196
12;małopolskie;1206;krakowski;1206132;gm.w Sułoszowa;Krakowski;5807;2786;2608;47,9766;44,9113
16;opolskie;1607;nyski;1607082;gm.w Pakosławice;Opolski;3496;1636;1570;46,7963;44,9085
8;lubuskie;804;nowosolski;804082;gm.w Siedlisko;Zielonogórski;3554;1681;1596;47,2988;44,9071
24;śląskie;2404;częstochowski;2404152;gm.w Rędziny;Częstochowski;9850;4726;4423;47,9797;44,9036
2;dolnośląskie;220;trzebnicki;220063;gm.m-w. Żmigród;Wrocławski;14608;6871;6559;47,0359;44,9001
30;wielkopolskie;3020;pleszewski;3020033;gm.m-w. Dobrzyca;Kaliski;8093;3802;3633;46,9789;44,8906
20;podlaskie;2061;Białystok;2061011;Białystok;;296958;139529;133253;46,9861;44,8727
10;łódzkie;1011;poddębicki;1011043;gm.m-w. Uniejów;Koniński;6956;3295;3121;47,3692;44,8677
30;wielkopolskie;3014;międzychodzki;3014022;gm.w Kwilcz;Poznański;6377;3054;2859;47,8909;44,833
24;śląskie;2403;cieszyński;2403113;gm.m-w. Strumień;Bielski;13256;6229;5937;46,99;44,7873
4;kujawsko-pomorskie;415;toruński;415052;gm.w Łubianka;Toruński;7438;3555;3331;47,7951;44,7835
24;śląskie;2412;rybnicki;2412032;gm.w Jejkowice;Katowicki;4185;1966;1874;46,9773;44,779
30;wielkopolskie;3030;wrzesiński;3030012;gm.w Kołaczkowo;Poznański;5988;2855;2680;47,6787;44,7562
14;mazowieckie;1406;grójecki;1406083;gm.m-w. Nowe Miasto nad Pilicą;Radomski;7615;3633;3408;47,7085;44,7538
26;świętokrzyskie;2608;pińczowski;2608022;gm.w Kije;Kielecki;4320;2033;1933;47,0602;44,7454
10;łódzkie;1021;brzeziński;1021011;Brzeziny;Skierniewicki;12365;5774;5531;46,6963;44,7311
14;mazowieckie;1437;żuromiński;1437042;gm.w Lutocin;Ciechanowski;4197;2014;1877;47,9867;44,7224
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002052;gm.w Lubasz;Pilski;7686;3671;3436;47,7622;44,7047
26;świętokrzyskie;2602;jędrzejowski;2602072;gm.w Słupia;Kielecki;4278;2015;1912;47,1014;44,6938
4;kujawsko-pomorskie;407;inowrocławski;407033;gm.m-w. Gniewkowo;Bydgoski;14315;6700;6397;46,8041;44,6874
24;śląskie;2403;cieszyński;2403082;gm.w Hażlach;Bielski;10919;5140;4878;47,0739;44,6744
6;lubelskie;614;puławski;614052;gm.w Końskowola;Lubelski;8719;4226;3895;48,4689;44,6726
2;dolnośląskie;208;kłodzki;208011;Duszniki-Zdrój;Wałbrzyski;4422;2080;1975;47,0375;44,663
30;wielkopolskie;3005;grodziski;3005032;gm.w Kamieniec;Poznański;6621;3214;2957;48,5425;44,6609
16;opolskie;1604;kluczborski;1604023;gm.m-w. Kluczbork;;35724;16813;15953;47,0636;44,6563
26;świętokrzyskie;2602;jędrzejowski;2602082;gm.w Sobków;Kielecki;8474;4018;3784;47,4156;44,6542
14;mazowieckie;1420;płoński;1420082;gm.w Nowe Miasto;Ciechanowski;4665;2292;2083;49,1318;44,6517
24;śląskie;2415;wodzisławski;2415041;Wodzisław Śląski;;47576;22150;21240;46,5571;44,6444
4;kujawsko-pomorskie;409;mogileński;409022;gm.w Jeziora Wielkie;Bydgoski;4833;2354;2157;48,7068;44,6307
30;wielkopolskie;3010;koniński;3010073;gm.m-w. Rychwał;Koniński;8203;3851;3661;46,9462;44,63
30;wielkopolskie;3020;pleszewski;3020052;gm.w Gołuchów;Kaliski;10807;5121;4822;47,386;44,6192
4;kujawsko-pomorskie;414;świecki;414072;gm.w Osie;Bydgoski;5511;2562;2458;46,4888;44,6017
32;zachodniopomorskie;3212;pyrzycki;3212012;gm.w Bielice;Szczeciński;3142;1504;1401;47,8676;44,5894
30;wielkopolskie;3022;rawicki;3022013;gm.m-w. Bojanowo;Leszczyński;8710;4200;3883;48,2204;44,5809
24;śląskie;2404;częstochowski;2404122;gm.w Olsztyn;Częstochowski;7835;3680;3491;46,9687;44,5565
16;opolskie;1605;krapkowicki;1605023;gm.m-w. Krapkowice;Opolski;22337;10318;9948;46,1924;44,536
26;świętokrzyskie;2613;włoszczowski;2613063;gm.m-w. Włoszczowa;Kielecki;19132;9104;8520;47,5852;44,5327
26;świętokrzyskie;2602;jędrzejowski;2602052;gm.w Oksa;Kielecki;4533;2188;2018;48,2683;44,518
4;kujawsko-pomorskie;408;lipnowski;408032;gm.w Chrostkowo;Włocławski;2851;1382;1269;48,4742;44,5107
2;dolnośląskie;214;oleśnicki;214032;gm.w Dobroszyce;Wrocławski;6886;3265;3065;47,415;44,5106
8;lubuskie;810;żagański;810011;Gozdnica;Zielonogórski;2977;1443;1325;48,4716;44,5079
32;zachodniopomorskie;3209;koszaliński;3209082;gm.w Świeszyno;Koszaliński;7626;3608;3394;47,3118;44,5056
30;wielkopolskie;3024;szamotulski;3024042;gm.w Obrzycko;Poznański;4498;2143;2001;47,6434;44,4864
24;śląskie;2402;bielski;2402032;gm.w Buczkowice;Bielski;11226;5273;4993;46,9713;44,4771
10;łódzkie;1006;łódzki wschodni;1006032;gm.w Brójce;Łódzki;6761;3146;3007;46,5316;44,4757
30;wielkopolskie;3012;krotoszyński;3012033;gm.m-w. Koźmin Wielkopolski;Kaliski;13140;6278;5843;47,7778;44,4673
32;zachodniopomorskie;3212;pyrzycki;3212053;gm.m-w. Pyrzyce;Szczeciński;19227;8947;8548;46,5335;44,4583
18;podkarpackie;1809;lubaczowski;1809011;Lubaczów;Przemyski;11830;5496;5256;46,4582;44,4294
30;wielkopolskie;3030;wrzesiński;3030043;gm.m-w. Pyzdry;Koniński;6863;3388;3049;49,3662;44,4266
30;wielkopolskie;3031;złotowski;3031053;gm.m-w. Okonek;Pilski;8441;3959;3749;46,902;44,4142
32;zachodniopomorskie;3204;goleniowski;3204043;gm.m-w. Nowogard;Szczeciński;24515;11588;10881;47,269;44,3851
32;zachodniopomorskie;3201;białogardzki;3201011;Białogard;Koszaliński;23950;11156;10630;46,5804;44,3841
30;wielkopolskie;3016;obornicki;3016032;gm.w Ryczywół;Pilski;7264;3505;3222;48,2517;44,3557
14;mazowieckie;1428;sochaczewski;1428022;gm.w Brochów;Warszawski;4375;2059;1940;47,0629;44,3429
30;wielkopolskie;3010;koniński;3010123;gm.m-w. Ślesin;Koniński;14051;6595;6230;46,9362;44,3385
2;dolnośląskie;203;głogowski;203032;gm.w Jerzmanowa;Legnicki;5347;2469;2370;46,1754;44,3239
20;podlaskie;2005;hajnowski;2005022;gm.w Białowieża;Białostocki;2130;1009;944;47,3709;44,3192
2;dolnośląskie;224;ząbkowicki;224013;gm.m-w. Bardo;Wałbrzyski;5210;2440;2309;46,833;44,3186
12;małopolskie;1218;wadowicki;1218082;gm.w Tomice;Bielski;8223;3894;3643;47,355;44,3026
16;opolskie;1608;oleski;1608043;gm.m-w. Praszka;Częstochowski;13374;6260;5925;46,8072;44,3024
26;świętokrzyskie;2604;kielecki;2604123;gm.m-w. Morawica;Kielecki;16912;7942;7492;46,9607;44,2999
22;pomorskie;2207;kwidzyński;2207011;Kwidzyn;;38329;17869;16978;46,6201;44,2954
2;dolnośląskie;211;lubiński;211022;gm.w Lubin;Legnicki;16521;7669;7318;46,4197;44,2951
24;śląskie;2415;wodzisławski;2415031;Rydułtowy;Katowicki;21385;9887;9471;46,2333;44,2881
10;łódzkie;1007;opoczyński;1007023;gm.m-w. Drzewica;Radomski;10384;4879;4596;46,9857;44,2604
28;warmińsko-mazurskie;2810;mrągowski;2810011;Mrągowo;Olsztyński;21302;9989;9427;46,8923;44,2541
14;mazowieckie;1419;płocki;1419063;gm.m-w. Gąbin;Płocki;10969;5144;4854;46,8958;44,252
26;świętokrzyskie;2608;pińczowski;2608052;gm.w Złota;Kielecki;4436;2114;1962;47,6555;44,229
10;łódzkie;1002;kutnowski;1002062;gm.w Kutno;Płocki;8753;4114;3871;47,001;44,2248
26;świętokrzyskie;2602;jędrzejowski;2602033;gm.m-w. Małogoszcz;Kielecki;11495;5429;5083;47,2292;44,2192
10;łódzkie;1002;kutnowski;1002022;gm.w Bedlno;Płocki;5263;2635;2327;50,0665;44,2143
2;dolnośląskie;226;złotoryjski;226032;gm.w Pielgrzymka;Legnicki;4509;2108;1993;46,7509;44,2005
10;łódzkie;1019;zduńskowolski;1019023;gm.m-w. Szadek;Sieradzki;7287;3389;3220;46,5075;44,1883
24;śląskie;2406;kłobucki;2406082;gm.w Przystajń;Częstochowski;5849;2704;2584;46,2301;44,1785
30;wielkopolskie;3023;słupecki;3023083;gm.m-w. Zagórów;Koniński;8878;4161;3922;46,8687;44,1766
2;dolnośląskie;206;karkonoski;206082;gm.w Podgórzyn;Jeleniogórski;8285;3863;3660;46,6264;44,1762
24;śląskie;2413;tarnogórski;2413092;gm.w Zbrosławice;Katowicki;16385;7557;7238;46,1215;44,1745
4;kujawsko-pomorskie;415;toruński;415072;gm.w Obrowo;Toruński;18299;8525;8083;46,5872;44,1718
24;śląskie;2406;kłobucki;2406042;gm.w Miedźno;Częstochowski;7518;3551;3320;47,2333;44,1607
22;pomorskie;2213;starogardzki;2213031;Starogard Gdański;;47272;22271;20875;47,1125;44,1593
22;pomorskie;2210;nowodworski;2210042;gm.w Stegna;Elbląski;9713;4523;4288;46,5665;44,147
6;lubelskie;606;krasnostawski;606011;Krasnystaw;Chełmski;18383;8616;8115;46,8694;44,144
32;zachodniopomorskie;3216;świdwiński;3216033;gm.m-w. Połczyn-Zdrój;Koszaliński;14998;7002;6618;46,6862;44,1259
30;wielkopolskie;3012;krotoszyński;3012043;gm.m-w. Krotoszyn;;40269;18866;17766;46,8499;44,1183
8;lubuskie;803;międzyrzecki;803042;gm.w Pszczew;Gorzowski;4287;2037;1891;47,5157;44,1101
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405052;gm.w Radomin;Toruński;3801;1756;1676;46,1984;44,0937
14;mazowieckie;1414;nowodworski;1414032;gm.w Leoncin;Warszawski;5588;2600;2463;46,5283;44,0766
28;warmińsko-mazurskie;2803;działdowski;2803043;gm.m-w. Lidzbark;Ciechanowski;13923;6520;6136;46,829;44,071
30;wielkopolskie;3011;kościański;3011053;gm.m-w. Śmigiel;Leszczyński;17489;8298;7707;47,447;44,0677
4;kujawsko-pomorskie;401;aleksandrowski;401052;gm.w Bądkowo;Włocławski;4187;1997;1845;47,6952;44,065
24;śląskie;2476;Świętochłowice;2476011;Świętochłowice;;49108;22819;21636;46,467;44,058
24;śląskie;2404;częstochowski;2404052;gm.w Kłomnice;Częstochowski;13422;6204;5912;46,2226;44,0471
2;dolnośląskie;206;karkonoski;206041;Szklarska Poręba;Jeleniogórski;6653;3106;2930;46,6857;44,0403
6;lubelskie;662;Chełm;662011;Chełm;;61135;28226;26914;46,17;44,0239
30;wielkopolskie;3005;grodziski;3005053;gm.m-w. Wielichowo;Poznański;6935;3280;3053;47,2963;44,0231
10;łódzkie;1003;łaski;1003052;gm.w Wodzierady;Sieradzki;3496;1615;1539;46,1957;44,0217
14;mazowieckie;1461;Ostrołęka;1461011;Ostrołęka;;51656;23850;22734;46,1708;44,0104
14;mazowieckie;1403;garwoliński;1403132;gm.w Wilga;Siedlecki;5261;2452;2315;46,6071;44,003
30;wielkopolskie;3019;pilski;3019022;gm.w Białośliwie;Pilski;4809;2218;2116;46,1219;44,0008
4;kujawsko-pomorskie;401;aleksandrowski;401042;gm.w Aleksandrów Kujawski;Włocławski;12015;5631;5285;46,8664;43,9867
4;kujawsko-pomorskie;418;włocławski;418043;gm.m-w. Brześć Kujawski;Włocławski;11352;5268;4992;46,4059;43,9746
4;kujawsko-pomorskie;412;rypiński;412032;gm.w Rogowo;Włocławski;4770;2221;2097;46,5618;43,9623
30;wielkopolskie;3015;nowotomyski;3015023;gm.m-w. Lwówek;Poznański;9017;4374;3964;48,5084;43,9614
2;dolnośląskie;214;oleśnicki;214083;gm.m-w. Twardogóra;Wrocławski;12889;5918;5665;45,9151;43,9522
26;świętokrzyskie;2612;staszowski;2612033;gm.m-w. Oleśnica;Kielecki;3843;1819;1689;47,3328;43,95
2;dolnośląskie;219;świdnicki;219052;gm.w Marcinowice;Wałbrzyski;6522;3006;2866;46,0902;43,9436
2;dolnośląskie;212;lwówecki;212033;gm.m-w. Lwówek Śląski;Jeleniogórski;17186;7997;7548;46,5321;43,9195
12;małopolskie;1209;myślenicki;1209073;gm.m-w. Sułkowice;Krakowski;15061;6998;6614;46,4644;43,9147
14;mazowieckie;1429;sokołowski;1429092;gm.w Sterdyń;Siedlecki;3819;1772;1677;46,3996;43,912
24;śląskie;2415;wodzisławski;2415052;gm.w Godów;Katowicki;13845;6356;6076;45,9083;43,8859
2;dolnośląskie;226;złotoryjski;226011;Wojcieszów;Jeleniogórski;3572;1694;1567;47,4244;43,869
24;śląskie;2467;Jastrzębie-Zdrój;2467011;Jastrzębie-Zdrój;;88038;40418;38609;45,9097;43,8549
30;wielkopolskie;3019;pilski;3019083;gm.m-w. Wyrzysk;Pilski;13835;6345;6066;45,8619;43,8453
10;łódzkie;1017;wieluński;1017052;gm.w Osjaków;Sieradzki;4740;2208;2078;46,5823;43,8397
28;warmińsko-mazurskie;2806;giżycki;2806083;gm.m-w. Ryn;Suwalski;5640;2611;2472;46,2943;43,8298
14;mazowieckie;1402;ciechanowski;1402072;gm.w Opinogóra Górna;Ciechanowski;5937;2790;2602;46,9934;43,8268
22;pomorskie;2210;nowodworski;2210032;gm.w Ostaszewo;Elbląski;3206;1482;1405;46,2258;43,8241
10;łódzkie;1017;wieluński;1017022;gm.w Czarnożyły;Sieradzki;4489;2071;1967;46,135;43,8182
26;świętokrzyskie;2613;włoszczowski;2613032;gm.w Moskorzew;Częstochowski;2618;1236;1147;47,2116;43,8121
6;lubelskie;609;lubelski;609072;gm.w Jastków;Lubelski;14351;6632;6287;46,2128;43,8088
28;warmińsko-mazurskie;2803;działdowski;2803062;gm.w Rybno;Ciechanowski;7160;3327;3136;46,4665;43,7989
32;zachodniopomorskie;3203;drawski;3203033;gm.m-w. Kalisz Pomorski;Koszaliński;7330;3440;3210;46,9304;43,7926
30;wielkopolskie;3015;nowotomyski;3015012;gm.w Kuślin;Poznański;5467;2604;2394;47,6312;43,79
10;łódzkie;1002;kutnowski;1002092;gm.w Oporów;Płocki;2487;1166;1089;46,8838;43,7877
26;świętokrzyskie;2611;starachowicki;2611053;gm.m-w. Wąchock;Kielecki;6739;3100;2950;46,0009;43,775
8;lubuskie;801;gorzowski;801032;gm.w Deszczno;Gorzowski;10140;4694;4438;46,2919;43,7673
8;lubuskie;810;żagański;810053;gm.m-w. Małomice;Zielonogórski;5165;2395;2260;46,3698;43,7561
22;pomorskie;2204;gdański;2204022;gm.w Cedry Wielkie;Gdański;6986;3203;3056;45,8488;43,7446
4;kujawsko-pomorskie;419;żniński;419022;gm.w Gąsawa;Bydgoski;5215;2482;2281;47,5935;43,7392
6;lubelskie;614;puławski;614083;gm.m-w. Nałęczów;Lubelski;8881;4073;3884;45,862;43,7338
30;wielkopolskie;3006;jarociński;3006043;gm.m-w. Żerków;Kaliski;10213;4753;4466;46,5387;43,7286
30;wielkopolskie;3009;kolski;3009032;gm.w Chodów;Koniński;2985;1370;1305;45,8961;43,7186
10;łódzkie;1016;tomaszowski;1016052;gm.w Inowłódz;Piotrkowski;3819;1760;1669;46,0854;43,7025
10;łódzkie;1001;bełchatowski;1001011;Bełchatów;;56419;25876;24656;45,864;43,7016
14;mazowieckie;1425;radomski;1425011;Pionki;Radomski;17902;8352;7823;46,654;43,699
8;lubuskie;806;strzelecko-drezdenecki;806052;gm.w Zwierzyn;Gorzowski;4307;2014;1882;46,7611;43,6963
10;łódzkie;1009;pajęczański;1009043;gm.m-w. Pajęczno;Częstochowski;11491;5215;5021;45,3833;43,6951
4;kujawsko-pomorskie;410;nakielski;410013;gm.m-w. Kcynia;Bydgoski;13204;6104;5769;46,2284;43,6913
24;śląskie;2405;gliwicki;2405052;gm.w Rudziniec;Katowicki;10682;4848;4667;45,3848;43,6903
10;łódzkie;1020;zgierski;1020021;Ozorków;Łódzki;19128;8886;8357;46,4555;43,6899
14;mazowieckie;1405;grodziski;1405052;gm.w Jaktorów;Skierniewicki;12638;5844;5521;46,2415;43,6857
8;lubuskie;804;nowosolski;804023;gm.m-w. Bytom Odrzański;Zielonogórski;5376;2493;2348;46,3728;43,6756
2;dolnośląskie;218;średzki;218022;gm.w Malczyce;Wrocławski;5881;2705;2568;45,9956;43,666
14;mazowieckie;1419;płocki;1419153;gm.m-w. Wyszogród;Płocki;5532;2570;2415;46,457;43,6551
32;zachodniopomorskie;3216;świdwiński;3216022;gm.w Brzeżno;Koszaliński;2781;1278;1214;45,9547;43,6534
8;lubuskie;811;żarski;811043;gm.m-w. Jasień;Zielonogórski;6962;3191;3039;45,8345;43,6512
2;dolnośląskie;226;złotoryjski;226062;gm.w Złotoryja;Legnicki;6994;3211;3052;45,9108;43,6374
14;mazowieckie;1435;wyszkowski;1435053;gm.m-w. Wyszków;;39708;18348;17322;46,2073;43,6235
10;łódzkie;1002;kutnowski;1002052;gm.w Krzyżanów;Płocki;4202;1975;1833;47,0014;43,6221
14;mazowieckie;1438;żyrardowski;1438042;gm.w Radziejowice;Skierniewicki;5854;2729;2553;46,6177;43,6112
10;łódzkie;1012;radomszczański;1012053;gm.m-w. Kamieńsk;Piotrkowski;5839;2703;2546;46,2922;43,6034
24;śląskie;2415;wodzisławski;2415021;Radlin;Katowicki;17665;8023;7702;45,4175;43,6003
6;lubelskie;617;świdnicki;617042;gm.w Rybczewice;Lubelski;3347;1522;1459;45,4736;43,5913
32;zachodniopomorskie;3208;kołobrzeski;3208062;gm.w Siemyśl;Koszaliński;3875;1781;1689;45,9613;43,5871
24;śląskie;2406;kłobucki;2406023;gm.m-w. Krzepice;Częstochowski;9010;4132;3927;45,8602;43,5849
24;śląskie;2404;częstochowski;2404102;gm.w Mstów;Częstochowski;10846;5034;4727;46,4134;43,5829
10;łódzkie;1015;skierniewicki;1015052;gm.w Lipce Reymontowskie;Skierniewicki;3279;1523;1429;46,4471;43,5804
4;kujawsko-pomorskie;403;bydgoski;403022;gm.w Dąbrowa Chełmińska;Bydgoski;8415;3917;3667;46,5478;43,5769
22;pomorskie;2213;starogardzki;2213013;gm.m-w. Czarna Woda;Gdański;3131;1429;1364;45,6404;43,5644
10;łódzkie;1010;piotrkowski;1010072;gm.w Ręczno;Piotrkowski;3492;1628;1521;46,6208;43,5567
4;kujawsko-pomorskie;419;żniński;419033;gm.m-w. Janowiec Wielkopolski;Bydgoski;8883;4050;3869;45,5927;43,5551
24;śląskie;2478;Zabrze;2478011;Zabrze;;170924;77791;74440;45,512;43,5515
24;śląskie;2408;mikołowski;2408031;Orzesze;Katowicki;21290;9674;9272;45,4392;43,551
30;wielkopolskie;3007;kaliski;3007093;gm.m-w. Stawiszyn;Kaliski;7074;3271;3079;46,2398;43,5256
12;małopolskie;1215;suski;1215092;gm.w Zembrzyce;Bielski;5611;2569;2442;45,7851;43,5217
10;łódzkie;1018;wieruszowski;1018062;gm.w Sokolniki;Kaliski;5055;2366;2200;46,8051;43,5213
10;łódzkie;1007;opoczyński;1007043;gm.m-w. Opoczno;;33777;15854;14696;46,9373;43,5089
10;łódzkie;1004;łęczycki;1004022;gm.w Daszyna;Płocki;3827;1813;1665;47,3739;43,5067
22;pomorskie;2213;starogardzki;2213021;Skórcz;Gdański;3603;1664;1567;46,1837;43,4915
12;małopolskie;1215;suski;1215082;gm.w Zawoja;Bielski;9039;4191;3931;46,3657;43,4893
30;wielkopolskie;3001;chodzieski;3001032;gm.w Chodzież;Pilski;6136;2837;2668;46,2353;43,4811
22;pomorskie;2214;tczewski;2214052;gm.w Subkowy;Gdański;5499;2597;2391;47,2268;43,4806
14;mazowieckie;1407;kozienicki;1407053;gm.m-w. Kozienice;Radomski;29187;13491;12690;46,2226;43,4783
8;lubuskie;809;zielonogórski;809043;gm.m-w. Kargowa;Zielonogórski;5815;2675;2528;46,0017;43,4738
16;opolskie;1607;nyski;1607063;gm.m-w. Otmuchów;Opolski;13355;6146;5802;46,0202;43,4444
10;łódzkie;1021;brzeziński;1021032;gm.w Dmosin;Skierniewicki;4446;2082;1931;46,8286;43,4323
4;kujawsko-pomorskie;418;włocławski;418052;gm.w Choceń;Włocławski;7910;3640;3435;46,0177;43,426
2;dolnośląskie;223;wrocławski;223032;gm.w Jordanów Śląski;Wrocławski;3197;1470;1388;45,9806;43,4157
32;zachodniopomorskie;3215;szczecinecki;3215052;gm.w Grzmiąca;Koszaliński;4638;2164;2013;46,658;43,4023
30;wielkopolskie;3028;wągrowiecki;3028042;gm.w Mieścisko;Poznański;5909;2763;2564;46,7592;43,3914
32;zachodniopomorskie;3210;myśliborski;3210043;gm.m-w. Myślibórz;Gorzowski;19567;8947;8490;45,7249;43,3894
4;kujawsko-pomorskie;418;włocławski;418113;gm.m-w. Lubień Kujawski;Włocławski;7233;3380;3138;46,7303;43,3845
8;lubuskie;810;żagański;810092;gm.w Żagań;Zielonogórski;7317;3327;3174;45,4695;43,3784
22;pomorskie;2211;pucki;2211011;Hel;Gdański;3212;1577;1393;49,0971;43,3686
30;wielkopolskie;3028;wągrowiecki;3028033;gm.m-w. Gołańcz;Pilski;8185;3828;3549;46,7685;43,3598
4;kujawsko-pomorskie;411;radziejowski;411072;gm.w Topólka;Włocławski;4738;2208;2054;46,6019;43,3516
12;małopolskie;1210;nowosądecki;1210073;gm.m-w. Krynica-Zdrój;Nowosądecki;16596;7480;7194;45,0711;43,3478
12;małopolskie;1210;nowosądecki;1210113;gm.m-w. Muszyna;Nowosądecki;11535;5237;4999;45,401;43,3377
24;śląskie;2417;żywiecki;2417072;gm.w Łękawica;Bielski;4560;2089;1976;45,8114;43,3333
24;śląskie;2412;rybnicki;2412052;gm.w Świerklany;Katowicki;12540;5641;5434;44,9841;43,3333
22;pomorskie;2204;gdański;2204082;gm.w Trąbki Wielkie;Gdański;11242;5207;4871;46,3174;43,3286
4;kujawsko-pomorskie;410;nakielski;410023;gm.m-w. Mrocza;Bydgoski;9193;4210;3980;45,7957;43,2938
16;opolskie;1607;nyski;1607073;gm.m-w. Paczków;Opolski;12429;5777;5380;46,48;43,2859
10;łódzkie;1005;łowicki;1005072;gm.w Łowicz;Skierniewicki;7708;3531;3336;45,8095;43,2797
22;pomorskie;2212;słupski;2212102;gm.w Ustka;Słupski;8295;3799;3590;45,7987;43,2791
26;świętokrzyskie;2613;włoszczowski;2613042;gm.w Radków;Częstochowski;2501;1129;1082;45,1419;43,2627
2;dolnośląskie;206;karkonoski;206092;gm.w Stara Kamienica;Jeleniogórski;5250;2421;2271;46,1143;43,2571
24;śląskie;2410;pszczyński;2410062;gm.w Suszec;Katowicki;12469;5705;5393;45,7535;43,2513
26;świętokrzyskie;2607;ostrowiecki;2607032;gm.w Bodzechów;Kielecki;13177;5999;5699;45,5263;43,2496
2;dolnośląskie;222;wołowski;222033;gm.m-w. Wołów;Wrocławski;22318;10185;9651;45,6358;43,2431
2;dolnośląskie;218;średzki;218012;gm.w Kostomłoty;Wrocławski;7109;3264;3074;45,9136;43,241
26;świętokrzyskie;2606;opatowski;2606032;gm.w Lipnik;Tarnobrzeski;5137;2358;2221;45,9023;43,2354
14;mazowieckie;1417;otwocki;1417062;gm.w Osieck;Siedlecki;3673;1670;1588;45,4669;43,2344
24;śląskie;2404;częstochowski;2404112;gm.w Mykanów;Częstochowski;15164;6989;6556;46,0894;43,234
30;wielkopolskie;3010;koniński;3010022;gm.w Grodziec;Koniński;5131;2419;2218;47,1448;43,2274
6;lubelskie;664;Zamość;664011;Zamość;;62785;28524;27134;45,4312;43,2173
6;lubelskie;614;puławski;614092;gm.w Puławy;Lubelski;12162;5547;5256;45,6093;43,2166
4;kujawsko-pomorskie;410;nakielski;410042;gm.w Sadki;Bydgoski;7253;3345;3134;46,1188;43,2097
22;pomorskie;2212;słupski;2212062;gm.w Kobylnica;Słupski;13211;6027;5707;45,6211;43,1988
28;warmińsko-mazurskie;2808;kętrzyński;2808062;gm.w Srokowo;Olsztyński;3723;1653;1608;44,3997;43,191
2;dolnośląskie;203;głogowski;203062;gm.w Żukowice;Legnicki;3469;1606;1498;46,2958;43,1825
