wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;% zaszczepionych;% zaszczepionych pe�n� dawk�
2;dolnośląskie;214;oleśnicki;214073;gm.m-w. Syców;Kaliski;16819;7992;7624;47,5177;45,3297
32;zachodniopomorskie;3208;kołobrzeski;3208033;gm.m-w. Gościno;Koszaliński;5133;2436;2326;47,4576;45,3146
12;małopolskie;1208;miechowski;1208062;gm.w Racławice;Kielecki;2485;1220;1126;49,0946;45,3119
2;dolnośląskie;202;dzierżoniowski;202021;Dzierżoniów;;32869;15598;14887;47,455;45,2919
24;śląskie;2417;żywiecki;2417062;gm.w Lipowa;Bielski;10872;5243;4922;48,2248;45,2723
2;dolnośląskie;219;świdnicki;219021;Świebodzice;Wałbrzyski;22642;10821;10249;47,7917;45,2654
4;kujawsko-pomorskie;401;aleksandrowski;401031;Nieszawa;Włocławski;1834;867;830;47,2737;45,2563
24;śląskie;2413;tarnogórski;2413011;Kalety;Częstochowski;8548;4137;3868;48,3973;45,2504
12;małopolskie;1218;wadowicki;1218033;gm.m-w. Kalwaria Zebrzydowska;Bielski;20022;9505;9059;47,4728;45,2452
14;mazowieckie;1411;makowski;1411082;gm.w Rzewnie;Ostrołęcki;2591;1274;1172;49,1702;45,2335
24;śląskie;2402;bielski;2402052;gm.w Jasienica;Bielski;24681;11839;11164;47,9681;45,2332
24;śląskie;2417;żywiecki;2417122;gm.w Ślemień;Bielski;3534;1668;1598;47,1986;45,2179
26;świętokrzyskie;2606;opatowski;2606043;gm.m-w. Opatów;Tarnobrzeski;11532;5520;5214;47,8668;45,2133
10;łódzkie;1009;pajęczański;1009013;gm.m-w. Działoszyn;Sieradzki;12346;5784;5581;46,8492;45,2049
24;śląskie;2412;rybnicki;2412013;gm.m-w. Czerwionka-Leszczyny;;41909;19729;18941;47,0758;45,1955
2;dolnośląskie;218;średzki;218043;gm.m-w. Środa Śląska;Wrocławski;19889;9532;8988;47,926;45,1908
4;kujawsko-pomorskie;404;chełmiński;404072;gm.w Unisław;Toruński;6989;3409;3158;48,7766;45,1853
4;kujawsko-pomorskie;413;sępoleński;413043;gm.m-w. Więcbork;Bydgoski;13309;6221;6013;46,7428;45,18
10;łódzkie;1006;łódzki wschodni;1006113;gm.m-w. Tuszyn;Piotrkowski;12453;5919;5625;47,5307;45,1698
16;opolskie;1606;namysłowski;1606023;gm.m-w. Namysłów;Opolski;26210;12375;11839;47,2148;45,1698
24;śląskie;2413;tarnogórski;2413052;gm.w Krupski Młyn;Katowicki;3177;1484;1435;46,7107;45,1684
26;świętokrzyskie;2602;jędrzejowski;2602052;gm.w Oksa;Kielecki;4533;2215;2046;48,8639;45,1357
30;wielkopolskie;3001;chodzieski;3001053;gm.m-w. Szamocin;Pilski;7513;3520;3389;46,8521;45,1085
30;wielkopolskie;3014;międzychodzki;3014022;gm.w Kwilcz;Poznański;6377;3075;2876;48,2202;45,0996
26;świętokrzyskie;2612;staszowski;2612073;gm.m-w. Staszów;Tarnobrzeski;25464;12145;11484;47,6948;45,099
26;świętokrzyskie;2603;kazimierski;2603022;gm.w Czarnocin;Kielecki;3723;1806;1679;48,5093;45,098
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405043;gm.m-w. Kowalewo Pomorskie;Toruński;11416;5381;5148;47,1356;45,0946
30;wielkopolskie;3012;krotoszyński;3012033;gm.m-w. Koźmin Wielkopolski;Kaliski;13140;6280;5925;47,793;45,0913
26;świętokrzyskie;2608;pińczowski;2608032;gm.w Michałów;Kielecki;4516;2164;2036;47,9185;45,0841
30;wielkopolskie;3028;wągrowiecki;3028062;gm.w Wapno;Pilski;2931;1417;1321;48,3453;45,0699
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002073;gm.m-w. Trzcianka;Pilski;24224;11735;10916;48,4437;45,0627
26;świętokrzyskie;2602;jędrzejowski;2602012;gm.w Imielno;Kielecki;4301;2102;1938;48,8724;45,0593
10;łódzkie;1011;poddębicki;1011043;gm.m-w. Uniejów;Koniński;6956;3306;3134;47,5273;45,0546
14;mazowieckie;1406;grójecki;1406092;gm.w Pniewy;Radomski;4788;2263;2157;47,264;45,0501
24;śląskie;2479;Żory;2479011;Żory;;62844;29589;28304;47,0833;45,0385
14;mazowieckie;1406;grójecki;1406083;gm.m-w. Nowe Miasto nad Pilicą;Radomski;7615;3645;3428;47,8661;45,0164
14;mazowieckie;1424;pułtuski;1424043;gm.m-w. Pułtusk;Ciechanowski;24619;11748;11080;47,7192;45,0059
18;podkarpackie;1863;Rzeszów;1863011;Rzeszów;;196638;92564;88491;47,0733;45,002
12;małopolskie;1206;krakowski;1206132;gm.w Sułoszowa;Krakowski;5807;2787;2613;47,9938;44,9974
24;śląskie;2404;częstochowski;2404152;gm.w Rędziny;Częstochowski;9850;4731;4432;48,0305;44,9949
8;lubuskie;804;nowosolski;804082;gm.w Siedlisko;Zielonogórski;3554;1684;1598;47,3832;44,9634
20;podlaskie;2061;Białystok;2061011;Białystok;;296958;139736;133510;47,0558;44,9592
2;dolnośląskie;220;trzebnicki;220063;gm.m-w. Żmigród;Wrocławski;14608;6877;6566;47,0769;44,948
30;wielkopolskie;3016;obornicki;3016032;gm.w Ryczywół;Pilski;7264;3536;3263;48,6784;44,9202
16;opolskie;1607;nyski;1607082;gm.w Pakosławice;Opolski;3496;1637;1570;46,8249;44,9085
30;wielkopolskie;3020;pleszewski;3020033;gm.m-w. Dobrzyca;Kaliski;8093;3802;3634;46,9789;44,903
24;śląskie;2412;rybnicki;2412032;gm.w Jejkowice;Katowicki;4185;1972;1879;47,1207;44,8984
24;śląskie;2403;cieszyński;2403113;gm.m-w. Strumień;Bielski;13256;6237;5950;47,0504;44,8853
4;kujawsko-pomorskie;415;toruński;415052;gm.w Łubianka;Toruński;7438;3561;3338;47,8758;44,8777
30;wielkopolskie;3030;wrzesiński;3030012;gm.w Kołaczkowo;Poznański;5988;2861;2687;47,7789;44,8731
30;wielkopolskie;3015;nowotomyski;3015023;gm.m-w. Lwówek;Poznański;9017;4429;4043;49,1183;44,8375
10;łódzkie;1021;brzeziński;1021011;Brzeziny;Skierniewicki;12365;5781;5539;46,7529;44,7958
24;śląskie;2415;wodzisławski;2415041;Wodzisław Śląski;;47576;22181;21312;46,6222;44,7957
26;świętokrzyskie;2608;pińczowski;2608022;gm.w Kije;Kielecki;4320;2035;1935;47,1065;44,7917
30;wielkopolskie;3005;grodziski;3005032;gm.w Kamieniec;Poznański;6621;3215;2965;48,5576;44,7818
6;lubelskie;614;puławski;614052;gm.w Końskowola;Lubelski;8719;4234;3904;48,5606;44,7758
24;śląskie;2403;cieszyński;2403082;gm.w Hażlach;Bielski;10919;5141;4888;47,0831;44,766
26;świętokrzyskie;2602;jędrzejowski;2602072;gm.w Słupia;Kielecki;4278;2017;1915;47,1482;44,7639
30;wielkopolskie;3010;koniński;3010073;gm.m-w. Rychwał;Koniński;8203;3858;3670;47,0316;44,7397
26;świętokrzyskie;2602;jędrzejowski;2602082;gm.w Sobków;Kielecki;8474;4020;3791;47,4392;44,7368
16;opolskie;1604;kluczborski;1604023;gm.m-w. Kluczbork;;35724;16835;15980;47,1252;44,7318
32;zachodniopomorskie;3212;pyrzycki;3212012;gm.w Bielice;Szczeciński;3142;1508;1405;47,9949;44,7167
32;zachodniopomorskie;3212;pyrzycki;3212053;gm.m-w. Pyrzyce;Szczeciński;19227;8991;8597;46,7624;44,7132
4;kujawsko-pomorskie;409;mogileński;409022;gm.w Jeziora Wielkie;Bydgoski;4833;2357;2160;48,7689;44,6927
2;dolnośląskie;208;kłodzki;208011;Duszniki-Zdrój;Wałbrzyski;4422;2081;1976;47,0602;44,6857
30;wielkopolskie;3022;rawicki;3022013;gm.m-w. Bojanowo;Leszczyński;8710;4212;3892;48,3582;44,6843
30;wielkopolskie;3020;pleszewski;3020052;gm.w Gołuchów;Kaliski;10807;5123;4828;47,4045;44,6747
14;mazowieckie;1420;płoński;1420082;gm.w Nowe Miasto;Ciechanowski;4665;2293;2084;49,1533;44,6731
4;kujawsko-pomorskie;408;lipnowski;408032;gm.w Chrostkowo;Włocławski;2851;1387;1273;48,6496;44,651
24;śląskie;2404;częstochowski;2404122;gm.w Olsztyn;Częstochowski;7835;3685;3498;47,0325;44,6458
8;lubuskie;810;żagański;810011;Gozdnica;Zielonogórski;2977;1447;1329;48,606;44,6423
10;łódzkie;1007;opoczyński;1007023;gm.m-w. Drzewica;Radomski;10384;4900;4635;47,188;44,636
4;kujawsko-pomorskie;414;świecki;414072;gm.w Osie;Bydgoski;5511;2564;2459;46,5251;44,6199
32;zachodniopomorskie;3209;koszaliński;3209082;gm.w Świeszyno;Koszaliński;7626;3611;3402;47,3512;44,6105
26;świętokrzyskie;2613;włoszczowski;2613063;gm.m-w. Włoszczowa;Kielecki;19132;9114;8530;47,6375;44,585
10;łódzkie;1006;łódzki wschodni;1006032;gm.w Brójce;Łódzki;6761;3148;3014;46,5612;44,5792
16;opolskie;1605;krapkowicki;1605023;gm.m-w. Krapkowice;Opolski;22337;10321;9953;46,2058;44,5584
2;dolnośląskie;214;oleśnicki;214032;gm.w Dobroszyce;Wrocławski;6886;3267;3067;47,4441;44,5396
30;wielkopolskie;3024;szamotulski;3024042;gm.w Obrzycko;Poznański;4498;2146;2003;47,7101;44,5309
32;zachodniopomorskie;3201;białogardzki;3201011;Białogard;Koszaliński;23950;11192;10665;46,7307;44,5303
18;podkarpackie;1809;lubaczowski;1809011;Lubaczów;Przemyski;11830;5506;5265;46,5427;44,5055
24;śląskie;2402;bielski;2402032;gm.w Buczkowice;Bielski;11226;5275;4996;46,9891;44,5038
14;mazowieckie;1419;płocki;1419063;gm.m-w. Gąbin;Płocki;10969;5175;4881;47,1784;44,4981
30;wielkopolskie;3030;wrzesiński;3030043;gm.m-w. Pyzdry;Koniński;6863;3390;3053;49,3953;44,4849
12;małopolskie;1209;myślenicki;1209073;gm.m-w. Sułkowice;Krakowski;15061;7013;6697;46,564;44,4658
30;wielkopolskie;3031;złotowski;3031053;gm.m-w. Okonek;Pilski;8441;3962;3753;46,9376;44,4616
30;wielkopolskie;3010;koniński;3010123;gm.m-w. Ślesin;Koniński;14051;6607;6244;47,0216;44,4381
32;zachodniopomorskie;3204;goleniowski;3204043;gm.m-w. Nowogard;Szczeciński;24515;11600;10893;47,318;44,434
30;wielkopolskie;3015;nowotomyski;3015012;gm.w Kuślin;Poznański;5467;2616;2429;47,8507;44,4302
12;małopolskie;1218;wadowicki;1218082;gm.w Tomice;Bielski;8223;3919;3652;47,659;44,412
32;zachodniopomorskie;3216;świdwiński;3216033;gm.m-w. Połczyn-Zdrój;Koszaliński;14998;7033;6657;46,8929;44,3859
2;dolnośląskie;211;lubiński;211022;gm.w Lubin;Legnicki;16521;7677;7333;46,4681;44,3859
26;świętokrzyskie;2604;kielecki;2604123;gm.m-w. Morawica;Kielecki;16912;7953;7506;47,0258;44,3827
24;śląskie;2415;wodzisławski;2415031;Rydułtowy;Katowicki;21385;9912;9491;46,3502;44,3816
22;pomorskie;2207;kwidzyński;2207011;Kwidzyn;;38329;17879;17010;46,6461;44,3789
16;opolskie;1608;oleski;1608043;gm.m-w. Praszka;Częstochowski;13374;6267;5935;46,8596;44,3771
2;dolnośląskie;224;ząbkowicki;224013;gm.m-w. Bardo;Wałbrzyski;5210;2442;2312;46,8714;44,3762
26;świętokrzyskie;2602;jędrzejowski;2602033;gm.m-w. Małogoszcz;Kielecki;11495;5440;5100;47,3249;44,3671
22;pomorskie;2213;starogardzki;2213031;Starogard Gdański;;47272;22302;20971;47,178;44,3624
30;wielkopolskie;3023;słupecki;3023083;gm.m-w. Zagórów;Koniński;8878;4177;3938;47,0489;44,3568
14;mazowieckie;1428;sochaczewski;1428022;gm.w Brochów;Warszawski;4375;2059;1940;47,0629;44,3429
28;warmińsko-mazurskie;2803;działdowski;2803043;gm.m-w. Lidzbark;Ciechanowski;13923;6556;6173;47,0876;44,3367
4;kujawsko-pomorskie;415;toruński;415072;gm.w Obrowo;Toruński;18299;8543;8111;46,6856;44,3248
26;świętokrzyskie;2611;starachowicki;2611053;gm.m-w. Wąchock;Kielecki;6739;3138;2987;46,5648;44,3241
2;dolnośląskie;203;głogowski;203032;gm.w Jerzmanowa;Legnicki;5347;2469;2370;46,1754;44,3239
20;podlaskie;2005;hajnowski;2005022;gm.w Białowieża;Białostocki;2130;1009;944;47,3709;44,3192
6;lubelskie;606;krasnostawski;606011;Krasnystaw;Chełmski;18383;8654;8142;47,0761;44,2909
22;pomorskie;2204;gdański;2204022;gm.w Cedry Wielkie;Gdański;6986;3239;3094;46,3642;44,2886
28;warmińsko-mazurskie;2810;mrągowski;2810011;Mrągowo;Olsztyński;21302;9993;9433;46,9111;44,2822
26;świętokrzyskie;2608;pińczowski;2608052;gm.w Złota;Kielecki;4436;2116;1964;47,7006;44,2741
10;łódzkie;1002;kutnowski;1002062;gm.w Kutno;Płocki;8753;4118;3874;47,0467;44,2591
24;śląskie;2413;tarnogórski;2413092;gm.w Zbrosławice;Katowicki;16385;7567;7251;46,1825;44,2539
4;kujawsko-pomorskie;405;golubsko-dobrzyński;405052;gm.w Radomin;Toruński;3801;1756;1682;46,1984;44,2515
22;pomorskie;2210;nowodworski;2210042;gm.w Stegna;Elbląski;9713;4531;4298;46,6488;44,25
2;dolnośląskie;206;karkonoski;206082;gm.w Podgórzyn;Jeleniogórski;8285;3868;3666;46,6868;44,2486
10;łódzkie;1019;zduńskowolski;1019023;gm.m-w. Szadek;Sieradzki;7287;3393;3224;46,5624;44,2432
24;śląskie;2406;kłobucki;2406042;gm.w Miedźno;Częstochowski;7518;3555;3326;47,2865;44,2405
10;łódzkie;1002;kutnowski;1002022;gm.w Bedlno;Płocki;5263;2638;2328;50,1235;44,2333
30;wielkopolskie;3012;krotoszyński;3012043;gm.m-w. Krotoszyn;;40269;18896;17804;46,9244;44,2127
24;śląskie;2406;kłobucki;2406082;gm.w Przystajń;Częstochowski;5849;2705;2586;46,2472;44,2127
2;dolnośląskie;226;złotoryjski;226032;gm.w Pielgrzymka;Legnicki;4509;2108;1993;46,7509;44,2005
10;łódzkie;1003;łaski;1003052;gm.w Wodzierady;Sieradzki;3496;1616;1545;46,2243;44,1934
4;kujawsko-pomorskie;401;aleksandrowski;401052;gm.w Bądkowo;Włocławski;4187;2001;1850;47,7908;44,1844
8;lubuskie;803;międzyrzecki;803042;gm.w Pszczew;Gorzowski;4287;2038;1894;47,5391;44,1801
30;wielkopolskie;3011;kościański;3011053;gm.m-w. Śmigiel;Leszczyński;17489;8310;7719;47,5156;44,1363
6;lubelskie;662;Chełm;662011;Chełm;;61135;28270;26979;46,2419;44,1302
24;śląskie;2404;częstochowski;2404052;gm.w Kłomnice;Częstochowski;13422;6211;5920;46,2748;44,1067
10;łódzkie;1012;radomszczański;1012053;gm.m-w. Kamieńsk;Piotrkowski;5839;2709;2575;46,3949;44,1
24;śląskie;2476;Świętochłowice;2476011;Świętochłowice;;49108;22835;21656;46,4996;44,0987
14;mazowieckie;1414;nowodworski;1414032;gm.w Leoncin;Warszawski;5588;2601;2464;46,5462;44,0945
4;kujawsko-pomorskie;412;rypiński;412032;gm.w Rogowo;Włocławski;4770;2225;2103;46,6457;44,0881
2;dolnośląskie;206;karkonoski;206041;Szklarska Poręba;Jeleniogórski;6653;3108;2933;46,7158;44,0854
4;kujawsko-pomorskie;401;aleksandrowski;401042;gm.w Aleksandrów Kujawski;Włocławski;12015;5648;5296;47,0079;44,0782
14;mazowieckie;1461;Ostrołęka;1461011;Ostrołęka;;51656;23871;22769;46,2115;44,0781
24;śląskie;2467;Jastrzębie-Zdrój;2467011;Jastrzębie-Zdrój;;88038;40552;38796;46,0619;44,0673
30;wielkopolskie;3005;grodziski;3005053;gm.m-w. Wielichowo;Poznański;6935;3284;3056;47,354;44,0663
2;dolnośląskie;219;świdnicki;219052;gm.w Marcinowice;Wałbrzyski;6522;3013;2874;46,1975;44,0662
2;dolnośląskie;214;oleśnicki;214083;gm.m-w. Twardogóra;Wrocławski;12889;5963;5679;46,2643;44,0608
24;śląskie;2415;wodzisławski;2415052;gm.w Godów;Katowicki;13845;6362;6100;45,9516;44,0592
26;świętokrzyskie;2612;staszowski;2612033;gm.m-w. Oleśnica;Kielecki;3843;1823;1693;47,4369;44,0541
4;kujawsko-pomorskie;418;włocławski;418043;gm.m-w. Brześć Kujawski;Włocławski;11352;5271;5001;46,4323;44,0539
14;mazowieckie;1403;garwoliński;1403132;gm.w Wilga;Siedlecki;5261;2455;2317;46,6641;44,0411
8;lubuskie;801;gorzowski;801032;gm.w Deszczno;Gorzowski;10140;4719;4465;46,5385;44,0335
10;łódzkie;1017;wieluński;1017022;gm.w Czarnożyły;Sieradzki;4489;2075;1976;46,2241;44,0187
30;wielkopolskie;3019;pilski;3019022;gm.w Białośliwie;Pilski;4809;2218;2116;46,1219;44,0008
4;kujawsko-pomorskie;416;tucholski;416052;gm.w Śliwice;Bydgoski;5595;2576;2461;46,0411;43,9857
2;dolnośląskie;212;lwówecki;212033;gm.m-w. Lwówek Śląski;Jeleniogórski;17186;8007;7559;46,5902;43,9835
2;dolnośląskie;226;złotoryjski;226011;Wojcieszów;Jeleniogórski;3572;1696;1571;47,4804;43,981
14;mazowieckie;1429;sokołowski;1429092;gm.w Sterdyń;Siedlecki;3819;1774;1679;46,452;43,9644
8;lubuskie;806;strzelecko-drezdenecki;806032;gm.w Stare Kurowo;Gorzowski;4034;1863;1773;46,1824;43,9514
32;zachodniopomorskie;3203;drawski;3203033;gm.m-w. Kalisz Pomorski;Koszaliński;7330;3448;3219;47,0396;43,9154
14;mazowieckie;1402;ciechanowski;1402072;gm.w Opinogóra Górna;Ciechanowski;5937;2792;2607;47,0271;43,9111
4;kujawsko-pomorskie;419;żniński;419022;gm.w Gąsawa;Bydgoski;5215;2493;2289;47,8044;43,8926
22;pomorskie;2210;nowodworski;2210032;gm.w Ostaszewo;Elbląski;3206;1484;1407;46,2882;43,8865
28;warmińsko-mazurskie;2806;giżycki;2806083;gm.m-w. Ryn;Suwalski;5640;2613;2474;46,3298;43,8652
10;łódzkie;1017;wieluński;1017052;gm.w Osjaków;Sieradzki;4740;2211;2079;46,6456;43,8608
30;wielkopolskie;3019;pilski;3019083;gm.m-w. Wyrzysk;Pilski;13835;6347;6068;45,8764;43,8598
6;lubelskie;609;lubelski;609072;gm.w Jastków;Lubelski;14351;6636;6294;46,2407;43,8576
26;świętokrzyskie;2613;włoszczowski;2613032;gm.w Moskorzew;Częstochowski;2618;1240;1148;47,3644;43,8503
32;zachodniopomorskie;3208;kołobrzeski;3208062;gm.w Siemyśl;Koszaliński;3875;1794;1699;46,2968;43,8452
8;lubuskie;811;żarski;811043;gm.m-w. Jasień;Zielonogórski;6962;3203;3052;46,0069;43,838
10;łódzkie;1016;tomaszowski;1016052;gm.w Inowłódz;Piotrkowski;3819;1764;1674;46,1901;43,8335
10;łódzkie;1007;opoczyński;1007043;gm.m-w. Opoczno;;33777;15952;14804;47,2274;43,8286
10;łódzkie;1002;kutnowski;1002092;gm.w Oporów;Płocki;2487;1166;1090;46,8838;43,8279
28;warmińsko-mazurskie;2803;działdowski;2803062;gm.w Rybno;Ciechanowski;7160;3327;3138;46,4665;43,8268
10;łódzkie;1020;zgierski;1020021;Ozorków;Łódzki;19128;8893;8378;46,4921;43,7997
30;wielkopolskie;3009;kolski;3009032;gm.w Chodów;Koniński;2985;1370;1307;45,8961;43,7856
10;łódzkie;1001;bełchatowski;1001011;Bełchatów;;56419;25934;24702;45,9668;43,7831
14;mazowieckie;1425;radomski;1425011;Pionki;Radomski;17902;8361;7838;46,7043;43,7828
8;lubuskie;810;żagański;810053;gm.m-w. Małomice;Zielonogórski;5165;2396;2261;46,3892;43,7754
6;lubelskie;614;puławski;614083;gm.m-w. Nałęczów;Lubelski;8881;4072;3887;45,8507;43,7676
8;lubuskie;806;strzelecko-drezdenecki;806052;gm.w Zwierzyn;Gorzowski;4307;2016;1885;46,8075;43,766
32;zachodniopomorskie;3216;świdwiński;3216022;gm.w Brzeżno;Koszaliński;2781;1280;1217;46,0266;43,7612
30;wielkopolskie;3006;jarociński;3006043;gm.m-w. Żerków;Kaliski;10213;4755;4469;46,5583;43,758
14;mazowieckie;1405;grodziski;1405052;gm.w Jaktorów;Skierniewicki;12638;5855;5530;46,3285;43,7569
24;śląskie;2415;wodzisławski;2415021;Radlin;Katowicki;17665;8037;7727;45,4967;43,7419
2;dolnośląskie;226;złotoryjski;226062;gm.w Złotoryja;Legnicki;6994;3215;3059;45,968;43,7375
2;dolnośląskie;218;średzki;218022;gm.w Malczyce;Wrocławski;5881;2707;2572;46,0296;43,7341
4;kujawsko-pomorskie;403;bydgoski;403022;gm.w Dąbrowa Chełmińska;Bydgoski;8415;3925;3679;46,6429;43,7195
14;mazowieckie;1407;kozienicki;1407053;gm.m-w. Kozienice;Radomski;29187;13546;12757;46,4111;43,7078
4;kujawsko-pomorskie;410;nakielski;410013;gm.m-w. Kcynia;Bydgoski;13204;6105;5771;46,236;43,7065
10;łódzkie;1009;pajęczański;1009043;gm.m-w. Pajęczno;Częstochowski;11491;5215;5022;45,3833;43,7038
24;śląskie;2405;gliwicki;2405052;gm.w Rudziniec;Katowicki;10682;4852;4668;45,4222;43,6997
8;lubuskie;804;nowosolski;804023;gm.m-w. Bytom Odrzański;Zielonogórski;5376;2494;2349;46,3914;43,6942
22;pomorskie;2213;starogardzki;2213013;gm.m-w. Czarna Woda;Gdański;3131;1435;1368;45,832;43,6921
6;lubelskie;617;świdnicki;617042;gm.w Rybczewice;Lubelski;3347;1525;1462;45,5632;43,6809
14;mazowieckie;1419;płocki;1419153;gm.m-w. Wyszogród;Płocki;5532;2571;2416;46,4751;43,6732
10;łódzkie;1002;kutnowski;1002052;gm.w Krzyżanów;Płocki;4202;1980;1835;47,1204;43,6697
22;pomorskie;2204;gdański;2204082;gm.w Trąbki Wielkie;Gdański;11242;5241;4909;46,6198;43,6666
22;pomorskie;2213;starogardzki;2213021;Skórcz;Gdański;3603;1667;1573;46,267;43,6581
14;mazowieckie;1435;wyszkowski;1435053;gm.m-w. Wyszków;;39708;18359;17333;46,235;43,6512
24;śląskie;2478;Zabrze;2478011;Zabrze;;170924;77931;74607;45,5939;43,6492
14;mazowieckie;1438;żyrardowski;1438042;gm.w Radziejowice;Skierniewicki;5854;2731;2555;46,6519;43,6454
4;kujawsko-pomorskie;419;żniński;419033;gm.m-w. Janowiec Wielkopolski;Bydgoski;8883;4057;3877;45,6715;43,6452
10;łódzkie;1010;piotrkowski;1010072;gm.w Ręczno;Piotrkowski;3492;1630;1524;46,6781;43,6426
24;śląskie;2404;częstochowski;2404102;gm.w Mstów;Częstochowski;10846;5039;4733;46,4595;43,6382
10;łódzkie;1004;łęczycki;1004022;gm.w Daszyna;Płocki;3827;1819;1670;47,5307;43,6373
24;śląskie;2408;mikołowski;2408031;Orzesze;Katowicki;21290;9692;9287;45,5237;43,6214
30;wielkopolskie;3007;kaliski;3007093;gm.m-w. Stawiszyn;Kaliski;7074;3278;3085;46,3387;43,6104
24;śląskie;2406;kłobucki;2406023;gm.m-w. Krzepice;Częstochowski;9010;4135;3928;45,8935;43,596
10;łódzkie;1018;wieruszowski;1018062;gm.w Sokolniki;Kaliski;5055;2369;2203;46,8645;43,5806
10;łódzkie;1015;skierniewicki;1015052;gm.w Lipce Reymontowskie;Skierniewicki;3279;1523;1429;46,4471;43,5804
8;lubuskie;809;zielonogórski;809043;gm.m-w. Kargowa;Zielonogórski;5815;2699;2534;46,4144;43,577
12;małopolskie;1215;suski;1215082;gm.w Zawoja;Bielski;9039;4196;3938;46,4211;43,5668
12;małopolskie;1215;suski;1215092;gm.w Zembrzyce;Bielski;5611;2570;2443;45,8029;43,5395
32;zachodniopomorskie;3215;szczecinecki;3215052;gm.w Grzmiąca;Koszaliński;4638;2167;2019;46,7227;43,5317
22;pomorskie;2201;bytowski;2201063;gm.m-w. Miastko;Słupski;19315;8749;8408;45,2964;43,5309
22;pomorskie;2214;tczewski;2214052;gm.w Subkowy;Gdański;5499;2600;2393;47,2813;43,517
16;opolskie;1607;nyski;1607063;gm.m-w. Otmuchów;Opolski;13355;6152;5809;46,0651;43,4968
22;pomorskie;2211;pucki;2211011;Hel;Gdański;3212;1581;1397;49,2217;43,4932
8;lubuskie;810;żagański;810092;gm.w Żagań;Zielonogórski;7317;3336;3182;45,5925;43,4878
12;małopolskie;1210;nowosądecki;1210113;gm.m-w. Muszyna;Nowosądecki;11535;5253;5016;45,5397;43,485
30;wielkopolskie;3001;chodzieski;3001032;gm.w Chodzież;Pilski;6136;2838;2668;46,2516;43,4811
2;dolnośląskie;223;wrocławski;223032;gm.w Jordanów Śląski;Wrocławski;3197;1471;1390;46,0119;43,4783
30;wielkopolskie;3028;wągrowiecki;3028042;gm.w Mieścisko;Poznański;5909;2766;2569;46,81;43,4761
12;małopolskie;1210;nowosądecki;1210073;gm.m-w. Krynica-Zdrój;Nowosądecki;16596;7492;7214;45,1434;43,4683
4;kujawsko-pomorskie;418;włocławski;418052;gm.w Choceń;Włocławski;7910;3646;3438;46,0936;43,464
32;zachodniopomorskie;3210;myśliborski;3210043;gm.m-w. Myślibórz;Gorzowski;19567;8955;8503;45,7658;43,4558
10;łódzkie;1021;brzeziński;1021032;gm.w Dmosin;Skierniewicki;4446;2084;1932;46,8736;43,4548
24;śląskie;2417;żywiecki;2417072;gm.w Łękawica;Bielski;4560;2091;1981;45,8553;43,443
30;wielkopolskie;3028;wągrowiecki;3028033;gm.m-w. Gołańcz;Pilski;8185;3830;3555;46,7929;43,4331
24;śląskie;2412;rybnicki;2412052;gm.w Świerklany;Katowicki;12540;5657;5446;45,1116;43,429
4;kujawsko-pomorskie;418;włocławski;418113;gm.m-w. Lubień Kujawski;Włocławski;7233;3384;3141;46,7856;43,426
26;świętokrzyskie;2607;ostrowiecki;2607032;gm.w Bodzechów;Kielecki;13177;6016;5720;45,6553;43,409
28;warmińsko-mazurskie;2808;kętrzyński;2808062;gm.w Srokowo;Olsztyński;3723;1672;1616;44,91;43,4059
30;wielkopolskie;3010;koniński;3010022;gm.w Grodziec;Koniński;5131;2424;2227;47,2423;43,4028
4;kujawsko-pomorskie;407;inowrocławski;407082;gm.w Rojewo;Bydgoski;4723;2197;2049;46,517;43,3834
4;kujawsko-pomorskie;411;radziejowski;411072;gm.w Topólka;Włocławski;4738;2209;2055;46,623;43,3727
14;mazowieckie;1417;otwocki;1417062;gm.w Osieck;Siedlecki;3673;1675;1593;45,603;43,3705
30;wielkopolskie;3023;słupecki;3023032;gm.w Orchowo;Koniński;3800;1785;1648;46,9737;43,3684
2;dolnośląskie;218;średzki;218012;gm.w Kostomłoty;Wrocławski;7109;3272;3083;46,0262;43,3676
10;łódzkie;1005;łowicki;1005072;gm.w Łowicz;Skierniewicki;7708;3543;3342;45,9652;43,3576
26;świętokrzyskie;2606;opatowski;2606032;gm.w Lipnik;Tarnobrzeski;5137;2361;2227;45,9607;43,3522
22;pomorskie;2210;nowodworski;2210023;gm.m-w. Nowy Dwór Gdański;Elbląski;17607;8021;7632;45,5557;43,3464
2;dolnośląskie;222;wołowski;222033;gm.m-w. Wołów;Wrocławski;22318;10207;9673;45,7344;43,3417
4;kujawsko-pomorskie;410;nakielski;410023;gm.m-w. Mrocza;Bydgoski;9193;4213;3983;45,8283;43,3264
6;lubelskie;664;Zamość;664011;Zamość;;62785;28574;27198;45,5109;43,3193
16;opolskie;1607;nyski;1607073;gm.m-w. Paczków;Opolski;12429;5779;5384;46,4961;43,318
