wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
30;wielkopolskie;3021;poznański;3021152;gm.w Suchy Las;Poznański;18512;11873;11519;64,1368;62,2245
4;kujawsko-pomorskie;411;radziejowski;411011;Radziejów;Włocławski;5499;3509;3412;63,8116;62,0476
14;mazowieckie;1432;warszawski zachodni;1432053;gm.m-w. Łomianki;Warszawski;27705;17695;17146;63,8693;61,8877
14;mazowieckie;1421;pruszkowski;1421011;Piastów;Warszawski;22559;14364;13884;63,673;61,5453
30;wielkopolskie;3021;poznański;3021011;Luboń;;32015;20324;19698;63,4827;61,5274
22;pomorskie;2210;nowodworski;2210011;Krynica Morska;Elbląski;1290;805;790;62,4031;61,2403
30;wielkopolskie;3021;poznański;3021172;gm.w Tarnowo Podgórne;Poznański;28908;18187;17571;62,9134;60,7825
14;mazowieckie;1421;pruszkowski;1421021;Pruszków;;62623;39385;37968;62,8922;60,6295
14;mazowieckie;1432;warszawski zachodni;1432013;gm.m-w. Błonie;Warszawski;21610;13511;13096;62,522;60,6016
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002011;Czarnków;Pilski;10464;6541;6312;62,5096;60,3211
30;wielkopolskie;3021;poznański;3021143;gm.m-w. Stęszew;Poznański;15125;9398;9110;62,1355;60,2314
30;wielkopolskie;3024;szamotulski;3024011;Obrzycko;Poznański;2385;1492;1435;62,5577;60,1677
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;152332;147319;62,1842;60,1378
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6574;6346;62,2538;60,0947
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;21873;21189;61,9878;60,0493
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;32303;31304;61,876;59,9625
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16649;16048;62,0953;59,8538
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;33063;32025;61,7665;59,8274
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;17061;16591;61,4147;59,7228
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13643;13202;61,5826;59,5919
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2365;2290;61,3967;59,4496
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14475;14081;61,1017;59,4386
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7395;7193;61,0048;59,3384
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11837;11449;61,2491;59,2414
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8839;8492;61,5829;59,1653
24;śląskie;2469;Katowice;2469011;Katowice;;290553;176380;171405;60,7049;58,9927
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;17778;17292;60,6178;58,9607
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9217;9031;60,0573;58,8454
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6629;6418;60,7663;58,8322
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;406072;393539;60,4108;58,5462
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;18176;17627;60,2094;58,3908
30;wielkopolskie;3021;poznański;3021123;gm.m-w. Pobiedziska;Poznański;19943;12061;11640;60,4774;58,3663
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11836;11437;60,3724;58,3372
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;12076;11709;60,0916;58,2653
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;15732;15223;60,1583;58,2119
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6262;6128;59,4456;58,1735
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;25937;25155;59,8565;58,0518
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;10918;10574;59,8936;58,0065
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9881;9557;59,9648;57,9985
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7843;7631;59,5882;57,9775
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2344;2283;59,5075;57,9589
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;8935;8597;60,2048;57,9274
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12456;12011;60,055;57,9095
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18825;18223;59,8113;57,8986
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7358;7103;59,9772;57,8986
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11885;11551;59,5709;57,8968
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5290;5129;59,5922;57,7785
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7718;7316;60,9011;57,729
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10435;10091;59,6763;57,709
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9573;9193;60,0942;57,7087
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;4001;3884;59,3708;57,6347
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;17098;16523;59,5936;57,5895
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;18756;18174;59,3958;57,5527
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;6060;5837;59,6163;57,4225
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;7963;7786;58,7069;57,4019
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;202258;197148;58,7804;57,2953
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;116608;113702;58,7112;57,248
30;wielkopolskie;3021;poznański;3021083;gm.m-w. Kostrzyn;Poznański;18764;11130;10738;59,3157;57,2266
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;8101;7870;58,7625;57,0869
12;małopolskie;1206;krakowski;1206103;gm.m-w. Skała;Krakowski;10553;6176;6017;58,5236;57,017
30;wielkopolskie;3021;poznański;3021103;gm.m-w. Mosina;;33767;19762;19235;58,5246;56,9639
22;pomorskie;2212;słupski;2212011;Ustka;Słupski;15199;8948;8653;58,8723;56,9314
30;wielkopolskie;3021;poznański;3021113;gm.m-w. Murowana Goślina;Poznański;16942;9979;9639;58,901;56,8941
24;śląskie;2475;Sosnowiec;2475011;Sosnowiec;;197586;115427;112345;58,4186;56,8588
32;zachodniopomorskie;3211;policki;3211012;gm.w Dobra (Szczecińska);Szczeciński;25061;14623;14245;58,3496;56,8413
30;wielkopolskie;3025;średzki;3025043;gm.m-w. Środa Wielkopolska;;32874;19298;18681;58,7029;56,8261
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2067;2012;58,3733;56,8201
10;łódzkie;1020;zgierski;1020011;Głowno;Łódzki;13961;8423;7927;60,3324;56,7796
30;wielkopolskie;3014;międzychodzki;3014012;gm.w Chrzypsko Wielkie;Poznański;3306;1935;1874;58,5299;56,6848
12;małopolskie;1206;krakowski;1206162;gm.w Zabierzów;Krakowski;27065;15765;15335;58,2487;56,6599
10;łódzkie;1005;łowicki;1005011;Łowicz;Skierniewicki;27896;16285;15801;58,3775;56,6425
2;dolnośląskie;223;wrocławski;223083;gm.m-w. Siechnice;Wrocławski;24142;14124;13647;58,5039;56,528
30;wielkopolskie;3021;poznański;3021093;gm.m-w. Kórnik;;30909;18036;17466;58,3519;56,5078
2;dolnośląskie;223;wrocławski;223022;gm.w Długołęka;;35144;20478;19858;58,2688;56,5047
8;lubuskie;862;Zielona Góra;862011;Zielona Góra;;140892;81800;79583;58,0587;56,4851
30;wielkopolskie;3024;szamotulski;3024053;gm.m-w. Ostroróg;Poznański;4931;2866;2783;58,1221;56,4389
32;zachodniopomorskie;3262;Szczecin;3262011;Szczecin;;398255;231715;224762;58,1826;56,4367
10;łódzkie;1020;zgierski;1020031;Zgierz;;55673;32525;31400;58,4215;56,4008
22;pomorskie;2211;pucki;2211031;Puck;Gdański;11139;6463;6280;58,0214;56,3785
24;śląskie;2401;będziński;2401021;Czeladź;;31039;18039;17457;58,1172;56,2421
12;małopolskie;1208;miechowski;1208042;gm.w Książ Wielki;Kielecki;5030;2925;2827;58,1511;56,2028
24;śląskie;2408;mikołowski;2408021;Mikołów;;41003;23645;23038;57,6665;56,1861
10;łódzkie;1063;Skierniewice;1063011;Skierniewice;;47655;27474;26704;57,6519;56,0361
4;kujawsko-pomorskie;407;inowrocławski;407011;Inowrocław;;71674;41185;40156;57,4616;56,0259
12;małopolskie;1206;krakowski;1206092;gm.w Mogilany;Krakowski;14423;8327;8077;57,7342;56,0008
4;kujawsko-pomorskie;411;radziejowski;411022;gm.w Bytoń;Włocławski;3411;1972;1910;57,813;55,9953
30;wielkopolskie;3014;międzychodzki;3014043;gm.m-w. Sieraków;Poznański;8641;5006;4838;57,9331;55,9889
14;mazowieckie;1418;piaseczyński;1418013;gm.m-w. Góra Kalwaria;Warszawski;27044;15582;15127;57,6172;55,9348
14;mazowieckie;1417;otwocki;1417021;Otwock;;44317;25660;24776;57,901;55,9063
12;małopolskie;1213;oświęcimski;1213011;Oświęcim;;37569;21539;21003;57,3318;55,9051
22;pomorskie;2204;gdański;2204032;gm.w Kolbudy;Gdański;18165;10569;10153;58,1833;55,8932
30;wielkopolskie;3024;szamotulski;3024032;gm.w Kaźmierz;Poznański;8840;5126;4940;57,9864;55,8824
14;mazowieckie;1418;piaseczyński;1418052;gm.w Prażmów;Warszawski;11363;6598;6348;58,0657;55,8655
24;śląskie;2416;zawierciański;2416011;Poręba;Katowicki;8461;4852;4721;57,3455;55,7972
26;świętokrzyskie;2609;sandomierski;2609093;gm.m-w. Zawichost;Tarnobrzeski;4328;2466;2414;56,9778;55,7763
2;dolnośląskie;221;wałbrzyski;221031;Szczawno-Zdrój;Wałbrzyski;5534;3181;3085;57,481;55,7463
14;mazowieckie;1414;nowodworski;1414052;gm.w Pomiechówek;Warszawski;9086;5216;5060;57,407;55,6901
24;śląskie;2465;Dąbrowa Górnicza;2465011;Dąbrowa Górnicza;;118285;67713;65837;57,2456;55,6596
14;mazowieckie;1412;miński;1412011;Mińsk Mazowiecki;;40916;23694;22769;57,9089;55,6482
22;pomorskie;2211;pucki;2211043;gm.m-w. Władysławowo;Gdański;15293;8772;8497;57,3596;55,5614
14;mazowieckie;1408;legionowski;1408043;gm.m-w. Serock;Warszawski;15363;8832;8534;57,4888;55,549
2;dolnośląskie;206;karkonoski;206011;Karpacz;Jeleniogórski;4487;2562;2489;57,0983;55,4714
4;kujawsko-pomorskie;418;włocławski;418011;Kowal;Włocławski;3468;1984;1923;57,2088;55,4498
4;kujawsko-pomorskie;401;aleksandrowski;401011;Aleksandrów Kujawski;Włocławski;12058;6867;6681;56,9497;55,4072
24;śląskie;2401;będziński;2401011;Będzin;;56008;32118;31029;57,3454;55,401
16;opolskie;1661;Opole;1661011;Opole;;127839;72836;70823;56,9748;55,4002
24;śląskie;2405;gliwicki;2405032;gm.w Gierałtowice;Katowicki;12252;6980;6787;56,9703;55,395
14;mazowieckie;1462;Płock;1462011;Płock;;118268;67083;65440;56,7212;55,332
12;małopolskie;1215;suski;1215021;Sucha Beskidzka;Bielski;9044;5131;5003;56,7337;55,3184
32;zachodniopomorskie;3208;kołobrzeski;3208011;Kołobrzeg;;46198;26279;25528;56,8834;55,2578
4;kujawsko-pomorskie;403;bydgoski;403083;gm.m-w. Solec Kujawski;Bydgoski;16777;9472;9261;56,4582;55,2006
28;warmińsko-mazurskie;2862;Olsztyn;2862011;Olsztyn;;171249;97589;94499;56,9866;55,1822
14;mazowieckie;1434;wołomiński;1434031;Ząbki;;38546;22022;21270;57,1317;55,1808
24;śląskie;2477;Tychy;2477011;Tychy;;126871;72163;69980;56,879;55,1584
28;warmińsko-mazurskie;2803;działdowski;2803011;Działdowo;Ciechanowski;21145;11982;11660;56,6659;55,1431
4;kujawsko-pomorskie;403;bydgoski;403012;gm.w Białe Błota;Bydgoski;23206;13153;12791;56,6793;55,1194
24;śląskie;2401;będziński;2401073;gm.m-w. Siewierz;Katowicki;12387;7026;6826;56,7208;55,1062
30;wielkopolskie;3003;gnieźnieński;3003011;Gniezno;;67570;38377;37234;56,7959;55,1043
30;wielkopolskie;3030;wrzesiński;3030033;gm.m-w. Nekla;Poznański;7617;4310;4194;56,584;55,061
4;kujawsko-pomorskie;412;rypiński;412011;Rypin;Włocławski;15999;9032;8804;56,4535;55,0284
24;śląskie;2402;bielski;2402022;gm.w Bestwina;Katowicki;11950;6749;6570;56,477;54,9791
8;lubuskie;811;żarski;811011;Łęknica;Zielonogórski;2396;1358;1317;56,6778;54,9666
2;dolnośląskie;223;wrocławski;223043;gm.m-w. Kąty Wrocławskie;Wrocławski;26032;14823;14306;56,9415;54,9554
26;świętokrzyskie;2602;jędrzejowski;2602023;gm.m-w. Jędrzejów;Kielecki;27715;15658;15230;56,4965;54,9522
24;śląskie;2466;Gliwice;2466011;Gliwice;;177049;99766;97269;56,3494;54,939
2;dolnośląskie;223;wrocławski;223012;gm.w Czernica;Wrocławski;17638;9972;9687;56,537;54,9212
24;śląskie;2413;tarnogórski;2413072;gm.w Świerklaniec;Katowicki;12505;7009;6861;56,0496;54,8661
14;mazowieckie;1405;grodziski;1405043;gm.m-w. Grodzisk Mazowiecki;;49948;28274;27401;56,6069;54,8591
4;kujawsko-pomorskie;407;inowrocławski;407063;gm.m-w. Kruszwica;Bydgoski;19012;10719;10428;56,3802;54,8496
12;małopolskie;1203;chrzanowski;1203033;gm.m-w. Chrzanów;;46321;25897;25375;55,9077;54,7808
12;małopolskie;1213;oświęcimski;1213072;gm.w Polanka Wielka;Bielski;4318;2426;2365;56,1834;54,7707
22;pomorskie;2211;pucki;2211052;gm.w Kosakowo;Gdański;16419;9312;8992;56,7148;54,7658
30;wielkopolskie;3011;kościański;3011023;gm.m-w. Czempiń;Poznański;11531;6497;6311;56,3438;54,7307
12;małopolskie;1213;oświęcimski;1213062;gm.w Oświęcim;Bielski;18629;10569;10190;56,7341;54,6997
22;pomorskie;2203;człuchowski;2203011;Człuchów;Słupski;13479;7605;7372;56,4211;54,6925
30;wielkopolskie;3005;grodziski;3005012;gm.w Granowo;Poznański;5087;2878;2781;56,5756;54,6688
4;kujawsko-pomorskie;402;brodnicki;402011;Brodnica;Toruński;28701;16128;15688;56,1932;54,6601
24;śląskie;2474;Siemianowice Śląskie;2474011;Siemianowice Śląskie;;66270;37114;36215;56,0042;54,6477
24;śląskie;2461;Bielsko-Biała;2461011;Bielsko-Biała;;169756;95438;92767;56,2207;54,6473
30;wielkopolskie;3016;obornicki;3016013;gm.m-w. Oborniki;;34185;19204;18654;56,1767;54,5678
24;śląskie;2401;będziński;2401052;gm.w Mierzęcice;Katowicki;7623;4299;4158;56,3951;54,5455
10;łódzkie;1005;łowicki;1005092;gm.w Nieborów;Skierniewicki;9357;5295;5102;56,5887;54,526
2;dolnośląskie;223;wrocławski;223092;gm.w Żórawina;Wrocławski;11406;6395;6213;56,067;54,4713
2;dolnośląskie;208;kłodzki;208051;Polanica-Zdrój;Wałbrzyski;6228;3474;3392;55,7803;54,4637
26;świętokrzyskie;2661;Kielce;2661011;Kielce;;193415;108346;105201;56,0174;54,3913
22;pomorskie;2263;Słupsk;2263011;Słupsk;;89780;50166;48823;55,8766;54,3807
28;warmińsko-mazurskie;2807;iławski;2807011;Iława;;33206;18503;18056;55,7219;54,3757
30;wielkopolskie;3021;poznański;3021062;gm.w Kleszczewo;Poznański;9343;5396;5079;57,7545;54,3616
12;małopolskie;1206;krakowski;1206113;gm.m-w. Skawina;;43751;24528;23778;56,0627;54,3485
28;warmińsko-mazurskie;2801;bartoszycki;2801011;Bartoszyce;Olsztyński;22984;12853;12491;55,9215;54,3465
10;łódzkie;1014;sieradzki;1014011;Sieradz;;41390;23065;22486;55,726;54,3271
8;lubuskie;809;zielonogórski;809072;gm.w Świdnica;Zielonogórski;6685;3733;3631;55,8414;54,3156
10;łódzkie;1008;pabianicki;1008011;Konstantynów Łódzki;Łódzki;18335;10283;9955;56,084;54,2951
14;mazowieckie;1418;piaseczyński;1418063;gm.m-w. Tarczyn;Warszawski;11594;6482;6285;55,9082;54,2091
12;małopolskie;1212;olkuski;1212053;gm.m-w. Olkusz;;48206;26943;26131;55,8914;54,2069
32;zachodniopomorskie;3207;kamieński;3207043;gm.m-w. Międzyzdroje;Szczeciński;6398;3598;3467;56,2363;54,1888
8;lubuskie;807;sulęciński;807043;gm.m-w. Sulęcin;Gorzowski;15633;8675;8469;55,4916;54,1739
22;pomorskie;2209;malborski;2209011;Malbork;;38101;21353;20637;56,0431;54,1639
30;wielkopolskie;3062;Konin;3062011;Konin;;72539;40440;39283;55,7493;54,1543
2;dolnośląskie;214;oleśnicki;214011;Oleśnica;;36979;20590;20021;55,6803;54,1415
12;małopolskie;1206;krakowski;1206032;gm.w Iwanowice;Krakowski;9215;5125;4987;55,6158;54,1183
12;małopolskie;1212;olkuski;1212042;gm.w Klucze;Katowicki;14909;8290;8063;55,604;54,0814
24;śląskie;2413;tarnogórski;2413031;Radzionków;Katowicki;16903;9381;9139;55,499;54,0673
32;zachodniopomorskie;3263;Świnoujście;3263011;Świnoujście;;40948;22998;22135;56,1639;54,0564
2;dolnośląskie;215;oławski;215011;Oława;;33087;18477;17878;55,8437;54,0333
30;wielkopolskie;3028;wągrowiecki;3028011;Wągrowiec;Pilski;25607;14335;13835;55,9808;54,0282
24;śląskie;2413;tarnogórski;2413041;Tarnowskie Góry;;61756;34172;33324;55,3339;53,9607
24;śląskie;2413;tarnogórski;2413062;gm.w Ożarowice;Katowicki;5806;3229;3132;55,6149;53,9442
24;śląskie;2416;zawierciański;2416021;Zawiercie;;48703;27051;26268;55,5428;53,9351
32;zachodniopomorskie;3213;sławieński;3213011;Darłowo;Koszaliński;13574;7575;7321;55,8052;53,934
22;pomorskie;2204;gdański;2204042;gm.w Pruszcz Gdański;;32184;17876;17335;55,5431;53,8622
30;wielkopolskie;3019;pilski;3019011;Piła;;72527;40578;39040;55,9488;53,8282
30;wielkopolskie;3022;rawicki;3022053;gm.m-w. Rawicz;;30299;16766;16305;55,3352;53,8137
24;śląskie;2471;Piekary Śląskie;2471011;Piekary Śląskie;;54702;30270;29420;55,3362;53,7823
24;śląskie;2464;Częstochowa;2464011;Częstochowa;;217530;120492;116991;55,391;53,7815
30;wielkopolskie;3004;gostyński;3004063;gm.m-w. Pogorzela;Leszczyński;4907;2710;2639;55,2272;53,7803
22;pomorskie;2215;wejherowski;2215021;Rumia;;49536;27653;26640;55,824;53,7791
14;mazowieckie;1402;ciechanowski;1402011;Ciechanów;;43883;24601;23599;56,0604;53,7771
8;lubuskie;805;słubicki;805053;gm.m-w. Słubice;Gorzowski;20145;11222;10829;55,7061;53,7553
14;mazowieckie;1428;sochaczewski;1428082;gm.w Teresin;Skierniewicki;11542;6416;6201;55,5883;53,7255
4;kujawsko-pomorskie;401;aleksandrowski;401062;gm.w Koneck;Włocławski;3103;1720;1667;55,4302;53,7222
12;małopolskie;1213;oświęcimski;1213033;gm.m-w. Chełmek;Bielski;12837;7069;6896;55,0674;53,7197
10;łódzkie;1008;pabianicki;1008052;gm.w Ksawerów;Łódzki;7661;4264;4115;55,6585;53,7136
24;śląskie;2472;Ruda Śląska;2472011;Ruda Śląska;;136423;75460;73257;55,3133;53,6984
10;łódzkie;1008;pabianicki;1008021;Pabianice;;63945;35395;34337;55,3523;53,6977
24;śląskie;2405;gliwicki;2405011;Knurów;;37801;20810;20293;55,0515;53,6838
30;wielkopolskie;3027;turecki;3027011;Turek;Koniński;26441;14681;14193;55,5236;53,678
30;wielkopolskie;3030;wrzesiński;3030053;gm.m-w. Września;;47425;26243;25456;55,3358;53,6763
14;mazowieckie;1419;płocki;1419122;gm.w Słupno;Płocki;8129;4500;4363;55,3574;53,672
6;lubelskie;611;łukowski;611021;Stoczek Łukowski;Siedlecki;2480;1370;1331;55,2419;53,6694
24;śląskie;2404;częstochowski;2404042;gm.w Kamienica Polska;Częstochowski;5514;3026;2959;54,8785;53,6634
4;kujawsko-pomorskie;404;chełmiński;404011;Chełmno;Toruński;19205;10624;10305;55,3189;53,6579
12;małopolskie;1206;krakowski;1206052;gm.w Kocmyrzów-Luborzyca;Krakowski;16020;8899;8590;55,5493;53,6205
2;dolnośląskie;220;trzebnicki;220013;gm.m-w. Oborniki Śląskie;Wrocławski;20287;11245;10876;55,4296;53,6107
14;mazowieckie;1408;legionowski;1408052;gm.w Wieliszew;Warszawski;16053;8862;8600;55,2046;53,5725
14;mazowieckie;1417;otwocki;1417072;gm.w Sobienie-Jeziory;Siedlecki;6356;3505;3405;55,1447;53,5714
26;świętokrzyskie;2609;sandomierski;2609011;Sandomierz;Tarnobrzeski;22997;12621;12304;54,8811;53,5026
22;pomorskie;2214;tczewski;2214011;Tczew;;59430;32771;31792;55,1422;53,4949
30;wielkopolskie;3063;Leszno;3063011;Leszno;;62854;34590;33618;55,0323;53,4859
14;mazowieckie;1428;sochaczewski;1428011;Sochaczew;;35891;19915;19194;55,4874;53,4786
32;zachodniopomorskie;3202;choszczeński;3202012;gm.w Bierzwnik;Gorzowski;4666;2576;2495;55,2079;53,4719
32;zachodniopomorskie;3202;choszczeński;3202023;gm.m-w. Choszczno;Gorzowski;21529;11789;11510;54,7587;53,4628
32;zachodniopomorskie;3209;koszaliński;3209053;gm.m-w. Mielno;Koszaliński;4881;2697;2609;55,2551;53,4522
14;mazowieckie;1406;grójecki;1406053;gm.m-w. Grójec;Radomski;25882;14350;13825;55,4439;53,4155
28;warmińsko-mazurskie;2809;lidzbarski;2809011;Lidzbark Warmiński;Olsztyński;15489;8550;8268;55,2005;53,3798
24;śląskie;2402;bielski;2402072;gm.w Kozy;Bielski;13091;7152;6986;54,633;53,3649
12;małopolskie;1208;miechowski;1208072;gm.w Słaboszów;Kielecki;3487;1912;1860;54,8322;53,341
24;śląskie;2414;bieruńsko-lędziński;2414021;Imielin;Katowicki;9269;5077;4944;54,774;53,3391
30;wielkopolskie;3023;słupecki;3023042;gm.w Ostrowite;Koniński;5054;2779;2695;54,9861;53,3241
2;dolnośląskie;219;świdnicki;219011;Świdnica;;56222;30911;29978;54,9803;53,3208
24;śląskie;2402;bielski;2402043;gm.m-w. Czechowice-Dziedzice;;45490;24932;24253;54,8077;53,315
4;kujawsko-pomorskie;404;chełmiński;404032;gm.w Kijewo Królewskie;Toruński;4521;2456;2410;54,3243;53,3068
30;wielkopolskie;3030;wrzesiński;3030023;gm.m-w. Miłosław;Poznański;10144;5545;5405;54,6629;53,2827
24;śląskie;2404;częstochowski;2404162;gm.w Starcza;Częstochowski;2853;1545;1520;54,1535;53,2773
2;dolnośląskie;261;Jelenia Góra;261011;Jelenia Góra;;78335;43076;41733;54,9895;53,275
32;zachodniopomorskie;3261;Koszalin;3261011;Koszalin;;106235;58231;56596;54,8134;53,2743
8;lubuskie;810;żagański;810021;Żagań;Zielonogórski;25265;13795;13446;54,6012;53,2199
4;kujawsko-pomorskie;417;wąbrzeski;417011;Wąbrzeźno;Toruński;13400;7357;7130;54,903;53,209
30;wielkopolskie;3015;nowotomyski;3015043;gm.m-w. Nowy Tomyśl;Poznański;27194;15061;14469;55,3835;53,2066
26;świętokrzyskie;2602;jędrzejowski;2602063;gm.m-w. Sędziszów;Kielecki;12352;6764;6571;54,7604;53,1979
6;lubelskie;614;puławski;614011;Puławy;;46965;25760;24980;54,8494;53,1885
2;dolnośląskie;220;trzebnicki;220042;gm.w Wisznia Mała;Wrocławski;10624;5821;5650;54,791;53,1815
10;łódzkie;1017;wieluński;1017093;gm.m-w. Wieluń;;31137;17060;16550;54,7901;53,1522
30;wielkopolskie;3006;jarociński;3006023;gm.m-w. Jarocin;;45801;25110;24334;54,8241;53,1298
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4373;4221;55,034;53,1211
26;świętokrzyskie;2602;jędrzejowski;2602093;gm.m-w. Wodzisław;Kielecki;6893;3804;3660;55,1864;53,0973
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;33498;32500;54,7058;53,076
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;18497;18029;54,4334;53,0561
8;lubuskie;861;Gorzów Wielkopolski;861011;Gorzów Wielkopolski;;122589;67715;65037;55,2374;53,0529
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;9123;8912;54,2745;53,0192
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;4055;3945;54,4807;53,0028
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10710;10328;54,94;52,9804
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7291;7061;54,6962;52,9707
14;mazowieckie;1434;wołomiński;1434021;Marki;;36816;20189;19501;54,8376;52,9688
