wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;16894;16228;58,8826;56,5613
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10269;9882;58,727;56,5138
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;199847;194269;58,0797;56,4586
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;18456;17828;58,4458;56,457
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;115283;112027;58,044;56,4047
12;małopolskie;1206;krakowski;1206103;gm.m-w. Skała;Krakowski;10553;6125;5949;58,0404;56,3726
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9416;8970;59,1086;56,3089
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7584;7133;59,8438;56,285
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;5946;5710;58,4948;56,1731
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;7843;7619;57,8222;56,1707
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2030;1986;57,3284;56,0859
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;7983;7728;57,9066;56,0569
24;śląskie;2475;Sosnowiec;2475011;Sosnowiec;;197586;114099;110724;57,7465;56,0384
22;pomorskie;2212;słupski;2212011;Ustka;Słupski;15199;8800;8492;57,8985;55,8721
30;wielkopolskie;3021;poznański;3021103;gm.m-w. Mosina;;33767;19489;18847;57,7161;55,8148
30;wielkopolskie;3021;poznański;3021083;gm.m-w. Kostrzyn;Poznański;18764;10971;10472;58,4683;55,809
32;zachodniopomorskie;3211;policki;3211012;gm.w Dobra (Szczecińska);Szczeciński;25061;14426;13986;57,5635;55,8078
12;małopolskie;1206;krakowski;1206162;gm.w Zabierzów;Krakowski;27065;15595;15097;57,6205;55,7805
10;łódzkie;1005;łowicki;1005011;Łowicz;Skierniewicki;27896;16076;15540;57,6283;55,7069
12;małopolskie;1208;miechowski;1208042;gm.w Książ Wielki;Kielecki;5030;2900;2802;57,6541;55,7058
2;dolnośląskie;223;wrocławski;223022;gm.w Długołęka;;35144;20222;19576;57,5404;55,7023
30;wielkopolskie;3014;międzychodzki;3014012;gm.w Chrzypsko Wielkie;Poznański;3306;1922;1841;58,1367;55,6866
30;wielkopolskie;3021;poznański;3021113;gm.m-w. Murowana Goślina;Poznański;16942;9814;9434;57,927;55,6841
30;wielkopolskie;3024;szamotulski;3024053;gm.m-w. Ostroróg;Poznański;4931;2828;2745;57,3515;55,6682
8;lubuskie;862;Zielona Góra;862011;Zielona Góra;;140892;80715;78276;57,2886;55,5574
30;wielkopolskie;3025;średzki;3025043;gm.m-w. Środa Wielkopolska;;32874;19089;18256;58,0672;55,5332
30;wielkopolskie;3021;poznański;3021093;gm.m-w. Kórnik;;30909;17746;17157;57,4137;55,5081
32;zachodniopomorskie;3262;Szczecin;3262011;Szczecin;;398255;228547;220869;57,3871;55,4592
10;łódzkie;1020;zgierski;1020031;Zgierz;;55673;32080;30862;57,6222;55,4344
2;dolnośląskie;223;wrocławski;223083;gm.m-w. Siechnice;Wrocławski;24142;13912;13371;57,6257;55,3848
24;śląskie;2408;mikołowski;2408021;Mikołów;;41003;23378;22687;57,0153;55,3301
24;śląskie;2401;będziński;2401021;Czeladź;;31039;17789;17155;57,3118;55,2692
10;łódzkie;1020;zgierski;1020011;Głowno;Łódzki;13961;8265;7712;59,2006;55,2396
10;łódzkie;1063;Skierniewice;1063011;Skierniewice;;47655;27218;26301;57,1147;55,1904
12;małopolskie;1206;krakowski;1206092;gm.w Mogilany;Krakowski;14423;8207;7956;56,9022;55,1619
12;małopolskie;1213;oświęcimski;1213011;Oświęcim;;37569;21313;20699;56,7303;55,096
14;mazowieckie;1418;piaseczyński;1418013;gm.m-w. Góra Kalwaria;Warszawski;27044;15385;14889;56,8888;55,0547
4;kujawsko-pomorskie;407;inowrocławski;407011;Inowrocław;;71674;40730;39450;56,8267;55,0409
14;mazowieckie;1418;piaseczyński;1418052;gm.w Prażmów;Warszawski;11363;6508;6244;57,2736;54,9503
24;śląskie;2416;zawierciański;2416011;Poręba;Katowicki;8461;4810;4646;56,8491;54,9108
14;mazowieckie;1414;nowodworski;1414052;gm.w Pomiechówek;Warszawski;9086;5169;4983;56,8897;54,8426
22;pomorskie;2211;pucki;2211031;Puck;Gdański;11139;6355;6107;57,0518;54,8254
30;wielkopolskie;3024;szamotulski;3024032;gm.w Kaźmierz;Poznański;8840;5058;4846;57,2172;54,819
14;mazowieckie;1417;otwocki;1417021;Otwock;;44317;25316;24282;57,1248;54,7916
2;dolnośląskie;221;wałbrzyski;221031;Szczawno-Zdrój;Wałbrzyski;5534;3141;3032;56,7582;54,7886
24;śląskie;2465;Dąbrowa Górnicza;2465011;Dąbrowa Górnicza;;118285;66907;64805;56,5642;54,7872
22;pomorskie;2204;gdański;2204032;gm.w Kolbudy;Gdański;18165;10409;9934;57,3025;54,6876
14;mazowieckie;1412;miński;1412011;Mińsk Mazowiecki;;40916;23396;22366;57,1806;54,6632
14;mazowieckie;1408;legionowski;1408043;gm.m-w. Serock;Warszawski;15363;8679;8384;56,4929;54,5727
16;opolskie;1661;Opole;1661011;Opole;;127839;72050;69748;56,36;54,5593
24;śląskie;2401;będziński;2401011;Będzin;;56008;31653;30531;56,5151;54,5119
30;wielkopolskie;3014;międzychodzki;3014043;gm.m-w. Sieraków;Poznański;8641;4932;4708;57,0767;54,4844
4;kujawsko-pomorskie;401;aleksandrowski;401011;Aleksandrów Kujawski;Włocławski;12058;6775;6569;56,1868;54,4784
12;małopolskie;1215;suski;1215021;Sucha Beskidzka;Bielski;9044;5064;4925;55,9929;54,456
4;kujawsko-pomorskie;418;włocławski;418011;Kowal;Włocławski;3468;1955;1888;56,3725;54,4406
2;dolnośląskie;206;karkonoski;206011;Karpacz;Jeleniogórski;4487;2529;2440;56,3628;54,3793
4;kujawsko-pomorskie;403;bydgoski;403083;gm.m-w. Solec Kujawski;Bydgoski;16777;9379;9113;55,9039;54,3184
28;warmińsko-mazurskie;2862;Olsztyn;2862011;Olsztyn;;171249;96419;92994;56,3034;54,3034
24;śląskie;2405;gliwicki;2405032;gm.w Gierałtowice;Katowicki;12252;6877;6653;56,1296;54,3013
14;mazowieckie;1462;Płock;1462011;Płock;;118268;66212;64215;55,9847;54,2962
28;warmińsko-mazurskie;2803;działdowski;2803011;Działdowo;Ciechanowski;21145;11871;11470;56,1409;54,2445
32;zachodniopomorskie;3208;kołobrzeski;3208011;Kołobrzeg;;46198;25872;25027;56,0024;54,1733
24;śląskie;2477;Tychy;2477011;Tychy;;126871;71109;68723;56,0483;54,1676
4;kujawsko-pomorskie;403;bydgoski;403012;gm.w Białe Błota;Bydgoski;23206;12989;12568;55,9726;54,1584
24;śląskie;2466;Gliwice;2466011;Gliwice;;177049;98685;95828;55,7388;54,1251
4;kujawsko-pomorskie;412;rypiński;412011;Rypin;Włocławski;15999;8902;8655;55,641;54,0971
2;dolnośląskie;223;wrocławski;223012;gm.w Czernica;Wrocławski;17638;9837;9540;55,7716;54,0878
24;śląskie;2401;będziński;2401073;gm.m-w. Siewierz;Katowicki;12387;6952;6693;56,1234;54,0325
26;świętokrzyskie;2609;sandomierski;2609093;gm.m-w. Zawichost;Tarnobrzeski;4328;2414;2337;55,7763;53,9972
12;małopolskie;1213;oświęcimski;1213072;gm.w Polanka Wielka;Bielski;4318;2403;2331;55,6508;53,9833
22;pomorskie;2211;pucki;2211043;gm.m-w. Władysławowo;Gdański;15293;8601;8255;56,2414;53,9789
4;kujawsko-pomorskie;411;radziejowski;411022;gm.w Bytoń;Włocławski;3411;1952;1841;57,2266;53,9724
24;śląskie;2413;tarnogórski;2413072;gm.w Świerklaniec;Katowicki;12505;6938;6747;55,4818;53,9544
14;mazowieckie;1434;wołomiński;1434031;Ząbki;;38546;21638;20789;56,1355;53,933
2;dolnośląskie;223;wrocławski;223043;gm.m-w. Kąty Wrocławskie;Wrocławski;26032;14615;14029;56,1424;53,8914
30;wielkopolskie;3003;gnieźnieński;3003011;Gniezno;;67570;37736;36412;55,8473;53,8878
14;mazowieckie;1405;grodziski;1405043;gm.m-w. Grodzisk Mazowiecki;;49948;27850;26909;55,758;53,874
12;małopolskie;1203;chrzanowski;1203033;gm.m-w. Chrzanów;;46321;25616;24954;55,3011;53,8719
12;małopolskie;1213;oświęcimski;1213062;gm.w Oświęcim;Bielski;18629;10466;10033;56,1812;53,8569
26;świętokrzyskie;2602;jędrzejowski;2602023;gm.m-w. Jędrzejów;Kielecki;27715;15461;14924;55,7857;53,8481
24;śląskie;2401;będziński;2401052;gm.w Mierzęcice;Katowicki;7623;4241;4100;55,6343;53,7846
24;śląskie;2402;bielski;2402022;gm.w Bestwina;Katowicki;11950;6652;6421;55,6653;53,7322
24;śląskie;2474;Siemianowice Śląskie;2474011;Siemianowice Śląskie;;66270;36692;35587;55,3674;53,7
22;pomorskie;2203;człuchowski;2203011;Człuchów;Słupski;13479;7471;7237;55,427;53,6909
8;lubuskie;811;żarski;811011;Łęknica;Zielonogórski;2396;1323;1285;55,217;53,6311
10;łódzkie;1014;sieradzki;1014011;Sieradz;;41390;22849;22182;55,2042;53,5927
4;kujawsko-pomorskie;402;brodnicki;402011;Brodnica;Toruński;28701;15863;15381;55,2699;53,5905
24;śląskie;2461;Bielsko-Biała;2461011;Bielsko-Biała;;169756;94147;90957;55,4602;53,581
22;pomorskie;2211;pucki;2211052;gm.w Kosakowo;Gdański;16419;9162;8793;55,8012;53,5538
26;świętokrzyskie;2661;Kielce;2661011;Kielce;;193415;107207;103528;55,4285;53,5264
30;wielkopolskie;3011;kościański;3011023;gm.m-w. Czempiń;Poznański;11531;6428;6171;55,7454;53,5166
30;wielkopolskie;3021;poznański;3021062;gm.w Kleszczewo;Poznański;9343;5333;4996;57,0802;53,4732
28;warmińsko-mazurskie;2801;bartoszycki;2801011;Bartoszyce;Olsztyński;22984;12687;12280;55,1993;53,4285
12;małopolskie;1212;olkuski;1212053;gm.m-w. Olkusz;;48206;26672;25754;55,3292;53,4249
2;dolnośląskie;223;wrocławski;223092;gm.w Żórawina;Wrocławski;11406;6311;6093;55,3305;53,4193
22;pomorskie;2263;Słupsk;2263011;Słupsk;;89780;49468;47925;55,0991;53,3805
30;wielkopolskie;3016;obornicki;3016013;gm.m-w. Oborniki;;34185;18903;18237;55,2962;53,348
12;małopolskie;1206;krakowski;1206113;gm.m-w. Skawina;;43751;24224;23335;55,3679;53,3359
4;kujawsko-pomorskie;407;inowrocławski;407063;gm.m-w. Kruszwica;Bydgoski;19012;10551;10140;55,4965;53,3347
14;mazowieckie;1418;piaseczyński;1418063;gm.m-w. Tarczyn;Warszawski;11594;6390;6182;55,1147;53,3207
10;łódzkie;1005;łowicki;1005092;gm.w Nieborów;Skierniewicki;9357;5208;4989;55,6589;53,3184
30;wielkopolskie;3005;grodziski;3005012;gm.w Granowo;Poznański;5087;2833;2712;55,691;53,3124
28;warmińsko-mazurskie;2807;iławski;2807011;Iława;;33206;18258;17689;54,984;53,2705
10;łódzkie;1008;pabianicki;1008011;Konstantynów Łódzki;Łódzki;18335;10176;9766;55,5004;53,2642
2;dolnośląskie;208;kłodzki;208051;Polanica-Zdrój;Wałbrzyski;6228;3432;3316;55,106;53,2434
24;śląskie;2413;tarnogórski;2413062;gm.w Ożarowice;Katowicki;5806;3193;3089;54,9948;53,2036
12;małopolskie;1212;olkuski;1212042;gm.w Klucze;Katowicki;14909;8205;7931;55,0339;53,1961
12;małopolskie;1206;krakowski;1206032;gm.w Iwanowice;Krakowski;9215;5065;4901;54,9647;53,185
24;śląskie;2413;tarnogórski;2413031;Radzionków;Katowicki;16903;9244;8989;54,6885;53,1799
2;dolnośląskie;215;oławski;215011;Oława;;33087;18254;17594;55,1697;53,175
24;śląskie;2413;tarnogórski;2413041;Tarnowskie Góry;;61756;33813;32811;54,7526;53,1301
2;dolnośląskie;214;oleśnicki;214011;Oleśnica;;36979;20290;19646;54,869;53,1275
30;wielkopolskie;3062;Konin;3062011;Konin;;72539;39880;38532;54,9773;53,119
12;małopolskie;1213;oświęcimski;1213033;gm.m-w. Chełmek;Bielski;12837;6996;6804;54,4987;53,003
8;lubuskie;807;sulęciński;807043;gm.m-w. Sulęcin;Gorzowski;15633;8525;8276;54,5321;52,9393
32;zachodniopomorskie;3263;Świnoujście;3263011;Świnoujście;;40948;22638;21668;55,2848;52,9159
24;śląskie;2416;zawierciański;2416021;Zawiercie;;48703;26666;25758;54,7523;52,8879
22;pomorskie;2209;malborski;2209011;Malbork;;38101;20976;20150;55,0537;52,8858
14;mazowieckie;1402;ciechanowski;1402011;Ciechanów;;43883;24366;23207;55,5249;52,8838
8;lubuskie;809;zielonogórski;809072;gm.w Świdnica;Zielonogórski;6685;3673;3535;54,9439;52,8796
22;pomorskie;2204;gdański;2204042;gm.w Pruszcz Gdański;;32184;17607;17013;54,7073;52,8617
24;śląskie;2464;Częstochowa;2464011;Częstochowa;;217530;119025;114984;54,7166;52,8589
24;śląskie;2404;częstochowski;2404162;gm.w Starcza;Częstochowski;2853;1539;1508;53,9432;52,8566
30;wielkopolskie;3030;wrzesiński;3030033;gm.m-w. Nekla;Poznański;7617;4248;4025;55,77;52,8423
2;dolnośląskie;220;trzebnicki;220013;gm.m-w. Oborniki Śląskie;Wrocławski;20287;11079;10720;54,6113;52,8417
24;śląskie;2405;gliwicki;2405011;Knurów;;37801;20563;19964;54,398;52,8134
30;wielkopolskie;3028;wągrowiecki;3028011;Wągrowiec;Pilski;25607;14116;13522;55,1256;52,8059
10;łódzkie;1008;pabianicki;1008021;Pabianice;;63945;34977;33751;54,6986;52,7813
24;śląskie;2472;Ruda Śląska;2472011;Ruda Śląska;;136423;74424;71992;54,5539;52,7712
30;wielkopolskie;3019;pilski;3019011;Piła;;72527;39929;38271;55,054;52,7679
10;łódzkie;1008;pabianicki;1008052;gm.w Ksawerów;Łódzki;7661;4206;4042;54,9014;52,7607
32;zachodniopomorskie;3213;sławieński;3213011;Darłowo;Koszaliński;13574;7435;7160;54,7738;52,7479
24;śląskie;2404;częstochowski;2404042;gm.w Kamienica Polska;Częstochowski;5514;2990;2908;54,2256;52,7385
24;śląskie;2471;Piekary Śląskie;2471011;Piekary Śląskie;;54702;29843;28843;54,5556;52,7275
26;świętokrzyskie;2609;sandomierski;2609011;Sandomierz;Tarnobrzeski;22997;12475;12120;54,2462;52,7025
22;pomorskie;2215;wejherowski;2215021;Rumia;;49536;27264;26087;55,0388;52,6627
30;wielkopolskie;3022;rawicki;3022053;gm.m-w. Rawicz;;30299;16510;15953;54,4902;52,6519
4;kujawsko-pomorskie;404;chełmiński;404011;Chełmno;Toruński;19205;10473;10110;54,5327;52,6425
32;zachodniopomorskie;3202;choszczeński;3202012;gm.w Bierzwnik;Gorzowski;4666;2544;2455;54,5221;52,6147
28;warmińsko-mazurskie;2809;lidzbarski;2809011;Lidzbark Warmiński;Olsztyński;15489;8448;8146;54,5419;52,5922
14;mazowieckie;1417;otwocki;1417072;gm.w Sobienie-Jeziory;Siedlecki;6356;3466;3340;54,5312;52,5488
32;zachodniopomorskie;3207;kamieński;3207043;gm.m-w. Międzyzdroje;Szczeciński;6398;3521;3361;55,0328;52,532
8;lubuskie;805;słubicki;805053;gm.m-w. Słubice;Gorzowski;20145;10974;10581;54,4751;52,5242
30;wielkopolskie;3027;turecki;3027011;Turek;Koniński;26441;14445;13886;54,6311;52,5169
30;wielkopolskie;3004;gostyński;3004063;gm.m-w. Pogorzela;Leszczyński;4907;2665;2577;54,3102;52,5168
24;śląskie;2402;bielski;2402072;gm.w Kozy;Bielski;13091;7077;6870;54,06;52,4788
4;kujawsko-pomorskie;401;aleksandrowski;401062;gm.w Koneck;Włocławski;3103;1687;1628;54,3667;52,4654
14;mazowieckie;1428;sochaczewski;1428011;Sochaczew;;35891;19606;18814;54,6265;52,4198
2;dolnośląskie;220;trzebnicki;220042;gm.w Wisznia Mała;Wrocławski;10624;5757;5569;54,1886;52,4191
30;wielkopolskie;3030;wrzesiński;3030053;gm.m-w. Września;;47425;25815;24859;54,4333;52,4175
24;śląskie;2401;będziński;2401081;Sławków;Katowicki;6935;3788;3635;54,6215;52,4153
14;mazowieckie;1419;płocki;1419122;gm.w Słupno;Płocki;8129;4417;4260;54,3363;52,405
32;zachodniopomorskie;3261;Koszalin;3261011;Koszalin;;106235;57513;55656;54,1375;52,3895
14;mazowieckie;1408;legionowski;1408052;gm.w Wieliszew;Warszawski;16053;8746;8408;54,482;52,3765
22;pomorskie;2214;tczewski;2214011;Tczew;;59430;32239;31127;54,247;52,3759
12;małopolskie;1213;oświęcimski;1213093;gm.m-w. Zator;Bielski;9231;5026;4829;54,447;52,3129
30;wielkopolskie;3063;Leszno;3063011;Leszno;;62854;34012;32868;54,1127;52,2926
6;lubelskie;614;puławski;614011;Puławy;;46965;25474;24555;54,2404;52,2836
2;dolnośląskie;219;świdnicki;219011;Świdnica;;56222;30390;29392;54,0536;52,2785
2;dolnośląskie;261;Jelenia Góra;261011;Jelenia Góra;;78335;42532;40929;54,295;52,2487
8;lubuskie;810;żagański;810021;Żagań;Zielonogórski;25265;13577;13195;53,7384;52,2264
10;łódzkie;1017;wieluński;1017093;gm.m-w. Wieluń;;31137;16847;16259;54,106;52,2176
14;mazowieckie;1406;grójecki;1406053;gm.m-w. Grójec;Radomski;25882;14110;13513;54,5167;52,21
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;4007;3885;53,8358;52,1967
14;mazowieckie;1428;sochaczewski;1428082;gm.w Teresin;Skierniewicki;11542;6315;6024;54,7132;52,192
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4305;4146;54,1782;52,1772
32;zachodniopomorskie;3209;koszaliński;3209053;gm.m-w. Mielno;Koszaliński;4881;2644;2546;54,1692;52,1614
4;kujawsko-pomorskie;404;chełmiński;404032;gm.w Kijewo Królewskie;Toruński;4521;2426;2358;53,6607;52,1566
12;małopolskie;1206;krakowski;1206052;gm.w Kocmyrzów-Luborzyca;Krakowski;16020;8743;8350;54,5755;52,1223
4;kujawsko-pomorskie;417;wąbrzeski;417011;Wąbrzeźno;Toruński;13400;7211;6983;53,8134;52,1119
6;lubelskie;611;łukowski;611021;Stoczek Łukowski;Siedlecki;2480;1350;1292;54,4355;52,0968
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10591;10150;54,3295;52,0673
26;świętokrzyskie;2602;jędrzejowski;2602063;gm.m-w. Sędziszów;Kielecki;12352;6667;6431;53,9751;52,0644
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;18239;17684;53,6741;52,0408
30;wielkopolskie;3023;słupecki;3023042;gm.w Ostrowite;Koniński;5054;2714;2629;53,7;52,0182
32;zachodniopomorskie;3202;choszczeński;3202023;gm.m-w. Choszczno;Gorzowski;21529;11580;11199;53,7879;52,0182
24;śląskie;2402;bielski;2402043;gm.m-w. Czechowice-Dziedzice;;45490;24604;23661;54,0866;52,0136
8;lubuskie;802;krośnieński;802063;gm.m-w. Krosno Odrzańskie;Zielonogórski;17589;9470;9144;53,8405;51,987
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;33037;31825;53,9529;51,9736
14;mazowieckie;1417;otwocki;1417032;gm.w Celestynów;Warszawski;11701;6325;6080;54,0552;51,9614
24;śląskie;2414;bieruńsko-lędziński;2414021;Imielin;Katowicki;9269;4997;4816;53,9109;51,9581
8;lubuskie;803;międzyrzecki;803023;gm.m-w. Międzyrzecz;Gorzowski;24657;13362;12809;54,1915;51,9487
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;8947;8724;53,2274;51,9008
32;zachodniopomorskie;3208;kołobrzeski;3208022;gm.w Dygowo;Koszaliński;5609;3018;2910;53,8064;51,8809
30;wielkopolskie;3017;ostrowski;3017011;Ostrów Wielkopolski;;71560;38416;37125;53,6836;51,8795
24;śląskie;2470;Mysłowice;2470011;Mysłowice;;74559;39907;38680;53,5241;51,8784
