wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1405;grodziski;1405021;Podkowa Leśna;Warszawski;3801;2691;2599;70,7972;68,3767
30;wielkopolskie;3024;szamotulski;3024083;gm.m-w. Wronki;Pilski;19081;13318;12793;69,7972;67,0458
14;mazowieckie;1465;Warszawa;1465011;M. St. Warszawa;;1794166;1232726;1195529;68,7075;66,6342
14;mazowieckie;1421;pruszkowski;1421062;gm.w Raszyn;Warszawski;21971;15055;14574;68,5221;66,3329
32;zachodniopomorskie;3208;kołobrzeski;3208072;gm.w Ustronie Morskie;Koszaliński;3617;2472;2398;68,3439;66,298
30;wielkopolskie;3064;Poznań;3064011;Poznań;;532048;361694;350944;67,9815;65,961
2;dolnośląskie;264;Wrocław;264011;Wrocław;;641928;425172;413032;66,2336;64,3424
14;mazowieckie;1421;pruszkowski;1421042;gm.w Michałowice;Warszawski;18361;12133;11776;66,0803;64,1359
14;mazowieckie;1418;piaseczyński;1418023;gm.m-w. Konstancin-Jeziorna;Warszawski;24621;16163;15646;65,6472;63,5474
12;małopolskie;1261;Kraków;1261011;Kraków;;779966;506753;493385;64,9712;63,2572
14;mazowieckie;1418;piaseczyński;1418043;gm.m-w. Piaseczno;;86217;56000;54309;64,9524;62,9911
30;wielkopolskie;3011;kościański;3011011;Kościan;Leszczyński;23716;15161;14849;63,9273;62,6117
30;wielkopolskie;3021;poznański;3021021;Puszczykowo;Poznański;9575;6146;5991;64,188;62,5692
22;pomorskie;2261;Gdańsk;2261011;Gdańsk;;470805;303509;294506;64,466;62,5537
14;mazowieckie;1418;piaseczyński;1418032;gm.w Lesznowola;Warszawski;29767;19305;18607;64,8537;62,5088
30;wielkopolskie;3021;poznański;3021152;gm.w Suchy Las;Poznański;18512;11866;11506;64,099;62,1543
4;kujawsko-pomorskie;411;radziejowski;411011;Radziejów;Włocławski;5499;3506;3410;63,757;62,0113
14;mazowieckie;1432;warszawski zachodni;1432053;gm.m-w. Łomianki;Warszawski;27705;17668;17126;63,7719;61,8156
14;mazowieckie;1421;pruszkowski;1421011;Piastów;Warszawski;22559;14353;13874;63,6243;61,501
30;wielkopolskie;3021;poznański;3021011;Luboń;;32015;20313;19685;63,4484;61,4868
22;pomorskie;2210;nowodworski;2210011;Krynica Morska;Elbląski;1290;805;790;62,4031;61,2403
30;wielkopolskie;3021;poznański;3021172;gm.w Tarnowo Podgórne;Poznański;28908;18173;17563;62,865;60,7548
14;mazowieckie;1421;pruszkowski;1421021;Pruszków;;62623;39330;37909;62,8044;60,5353
14;mazowieckie;1432;warszawski zachodni;1432013;gm.m-w. Błonie;Warszawski;21610;13482;13066;62,3878;60,4627
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002011;Czarnków;Pilski;10464;6529;6303;62,3949;60,2351
30;wielkopolskie;3021;poznański;3021143;gm.m-w. Stęszew;Poznański;15125;9394;9104;62,1091;60,1917
30;wielkopolskie;3024;szamotulski;3024011;Obrzycko;Poznański;2385;1491;1435;62,5157;60,1677
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;152236;147186;62,145;60,0835
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6569;6341;62,2064;60,0473
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;21860;21168;61,9509;59,9898
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;32298;31294;61,8665;59,9433
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16620;16017;61,9872;59,7382
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;33042;31977;61,7273;59,7377
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;17048;16572;61,3679;59,6544
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13623;13176;61,4923;59,4746
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14470;14074;61,0806;59,409
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2362;2287;61,3188;59,3718
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7394;7191;60,9965;59,3219
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8827;8480;61,4993;59,0817
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11819;11417;61,156;59,0759
24;śląskie;2469;Katowice;2469011;Katowice;;290553;176233;171257;60,6543;58,9417
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9212;9028;60,0248;58,8258
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6623;6415;60,7113;58,8047
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;17742;17246;60,4951;58,8039
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;405738;393196;60,3611;58,4952
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;18171;17620;60,1928;58,3676
30;wielkopolskie;3021;poznański;3021123;gm.m-w. Pobiedziska;Poznański;19943;12056;11630;60,4523;58,3162
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11831;11427;60,3469;58,2862
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;12066;11693;60,0418;58,1857
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6262;6128;59,4456;58,1735
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;25921;25139;59,8195;58,0149
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;15727;15160;60,1392;57,971
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2344;2283;59,5075;57,9589
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7842;7626;59,5806;57,9395
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;10910;10561;59,8497;57,9352
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9872;9544;59,9102;57,9197
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;8931;8595;60,1779;57,9139
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12444;12004;59,9971;57,8757
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7357;7097;59,969;57,8497
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11881;11535;59,5509;57,8167
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18817;18194;59,7859;57,8064
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10424;10081;59,6134;57,6518
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;3995;3883;59,2818;57,6198
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5278;5114;59,457;57,6096
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9560;9175;60,0126;57,5957
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7707;7296;60,8143;57,5712
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;17093;16513;59,5762;57,5546
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;18738;18149;59,3388;57,4736
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;7962;7784;58,6995;57,3872
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;6042;5833;59,4393;57,3832
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;202052;197021;58,7205;57,2584
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;116524;113616;58,6689;57,2047
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;8089;7869;58,6755;57,0796
30;wielkopolskie;3021;poznański;3021083;gm.m-w. Kostrzyn;Poznański;18764;11117;10706;59,2464;57,0561
