wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8444;8012;58,8309;55,8211
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2255;2149;58,541;55,7892
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7130;6829;58,1187;55,6651
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;11681;11179;58,126;55,628
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7647;7309;58,0991;55,5311
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11422;10866;58,2606;55,4246
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;8643;8225;58,2373;55,4208
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11526;11055;57,7715;55,4108
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;3885;3727;57,6495;55,3049
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9574;9109;58,1017;55,2798
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;25106;23952;57,9387;55,2755
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12032;11458;58,0107;55,2432
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10067;9649;57,5718;55,1813
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18206;17352;57,8446;55,1312
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;17507;16635;57,9932;55,1047
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2271;2167;57,6542;55,014
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;113309;109237;57,0501;54,9999
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;196132;189138;57;54,9674
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;16526;15768;57,5999;54,958
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2005;1943;56,6224;54,8715
12;małopolskie;1206;krakowski;1206103;gm.m-w. Skała;Krakowski;10553;6035;5786;57,1875;54,828
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;15059;14302;57,5848;54,6901
24;śląskie;2475;Sosnowiec;2475011;Sosnowiec;;197586;112130;107986;56,75;54,6527
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;10464;9958;57,403;54,6272
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5058;4834;56,9787;54,4553
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;7688;7368;56,6794;54,3203
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;5784;5519;56,9011;54,2941
2;dolnośląskie;223;wrocławski;223022;gm.w Długołęka;;35144;19917;19073;56,6725;54,271
32;zachodniopomorskie;3211;policki;3211012;gm.w Dobra (Szczecińska);Szczeciński;25061;14148;13570;56,4543;54,1479
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;18015;17095;57,0492;54,1358
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7396;6855;58,3603;54,0914
12;małopolskie;1206;krakowski;1206162;gm.w Zabierzów;Krakowski;27065;15235;14637;56,2904;54,0809
30;wielkopolskie;3021;poznański;3021103;gm.m-w. Mosina;;33767;19119;18251;56,6204;54,0498
8;lubuskie;862;Zielona Góra;862011;Zielona Góra;;140892;79156;76134;56,182;54,0371
10;łódzkie;1005;łowicki;1005011;Łowicz;Skierniewicki;27896;15774;15064;56,5457;54,0006
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;7800;7440;56,5791;53,9678
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9149;8590;57,4325;53,9234
22;pomorskie;2212;słupski;2212011;Ustka;Słupski;15199;8595;8195;56,5498;53,918
32;zachodniopomorskie;3262;Szczecin;3262011;Szczecin;;398255;223814;214678;56,1987;53,9047
24;śląskie;2408;mikołowski;2408021;Mikołów;;41003;22915;22096;55,8862;53,8887
2;dolnośląskie;223;wrocławski;223083;gm.m-w. Siechnice;Wrocławski;24142;13605;13001;56,3541;53,8522
2;dolnośląskie;221;wałbrzyski;221031;Szczawno-Zdrój;Wałbrzyski;5534;3095;2977;55,927;53,7947
24;śląskie;2401;będziński;2401021;Czeladź;;31039;17479;16694;56,313;53,7839
30;wielkopolskie;3021;poznański;3021123;gm.m-w. Pobiedziska;Poznański;19943;11423;10724;57,2782;53,7733
10;łódzkie;1063;Skierniewice;1063011;Skierniewice;;47655;26756;25625;56,1452;53,7719
10;łódzkie;1020;zgierski;1020031;Zgierz;;55673;31453;29900;56,496;53,7065
30;wielkopolskie;3021;poznański;3021083;gm.m-w. Kostrzyn;Poznański;18764;10683;10065;56,9335;53,6399
12;małopolskie;1206;krakowski;1206092;gm.w Mogilany;Krakowski;14423;8041;7736;55,7512;53,6366
12;małopolskie;1213;oświęcimski;1213011;Oświęcim;;37569;20898;20138;55,6256;53,6027
14;mazowieckie;1414;nowodworski;1414052;gm.w Pomiechówek;Warszawski;9086;5069;4866;55,7891;53,5549
30;wielkopolskie;3021;poznański;3021093;gm.m-w. Kórnik;;30909;17386;16551;56,249;53,5475
4;kujawsko-pomorskie;407;inowrocławski;407011;Inowrocław;;71674;39854;38360;55,6045;53,5201
14;mazowieckie;1418;piaseczyński;1418013;gm.m-w. Góra Kalwaria;Warszawski;27044;15068;14446;55,7166;53,4167
14;mazowieckie;1418;piaseczyński;1418052;gm.w Prażmów;Warszawski;11363;6380;6069;56,1471;53,4102
30;wielkopolskie;3025;średzki;3025043;gm.m-w. Środa Wielkopolska;;32874;18658;17540;56,7561;53,3552
30;wielkopolskie;3021;poznański;3021113;gm.m-w. Murowana Goślina;Poznański;16942;9490;9038;56,0146;53,3467
12;małopolskie;1208;miechowski;1208042;gm.w Książ Wielki;Kielecki;5030;2846;2683;56,5805;53,34
24;śląskie;2416;zawierciański;2416011;Poręba;Katowicki;8461;4684;4511;55,3599;53,3152
16;opolskie;1661;Opole;1661011;Opole;;127839;70810;68097;55,39;53,2678
30;wielkopolskie;3024;szamotulski;3024053;gm.m-w. Ostroróg;Poznański;4931;2746;2626;55,6885;53,2549
22;pomorskie;2211;pucki;2211031;Puck;Gdański;11139;6197;5931;55,6334;53,2454
4;kujawsko-pomorskie;418;włocławski;418011;Kowal;Włocławski;3468;1923;1845;55,4498;53,2007
24;śląskie;2465;Dąbrowa Górnicza;2465011;Dąbrowa Górnicza;;118285;65617;62922;55,4736;53,1952
14;mazowieckie;1417;otwocki;1417021;Otwock;;44317;24798;23475;55,956;52,9706
28;warmińsko-mazurskie;2862;Olsztyn;2862011;Olsztyn;;171249;94711;90697;55,306;52,9621
24;śląskie;2401;będziński;2401011;Będzin;;56008;30993;29641;55,3367;52,9228
4;kujawsko-pomorskie;401;aleksandrowski;401011;Aleksandrów Kujawski;Włocławski;12058;6658;6381;55,2165;52,9192
30;wielkopolskie;3014;międzychodzki;3014012;gm.w Chrzypsko Wielkie;Poznański;3306;1878;1749;56,8058;52,9038
22;pomorskie;2204;gdański;2204032;gm.w Kolbudy;Gdański;18165;10180;9603;56,0418;52,8654
30;wielkopolskie;3024;szamotulski;3024032;gm.w Kaźmierz;Poznański;8840;4930;4672;55,7692;52,8507
14;mazowieckie;1412;miński;1412011;Mińsk Mazowiecki;;40916;22913;21615;56,0001;52,8277
32;zachodniopomorskie;3208;kołobrzeski;3208011;Kołobrzeg;;46198;25468;24405;55,1279;52,827
4;kujawsko-pomorskie;403;bydgoski;403083;gm.m-w. Solec Kujawski;Bydgoski;16777;9218;8858;54,9443;52,7985
12;małopolskie;1215;suski;1215021;Sucha Beskidzka;Bielski;9044;4973;4775;54,9867;52,7974
24;śląskie;2466;Gliwice;2466011;Gliwice;;177049;97021;93457;54,799;52,786
2;dolnośląskie;223;wrocławski;223012;gm.w Czernica;Wrocławski;17638;9672;9304;54,8361;52,7497
14;mazowieckie;1408;legionowski;1408043;gm.m-w. Serock;Warszawski;15363;8468;8092;55,1194;52,672
24;śląskie;2405;gliwicki;2405032;gm.w Gierałtowice;Katowicki;12252;6727;6453;54,9053;52,669
14;mazowieckie;1462;Płock;1462011;Płock;;118268;64716;62290;54,7198;52,6685
4;kujawsko-pomorskie;403;bydgoski;403012;gm.w Białe Błota;Bydgoski;23206;12723;12211;54,8263;52,62
24;śląskie;2477;Tychy;2477011;Tychy;;126871;69738;66696;54,9676;52,5699
12;małopolskie;1203;chrzanowski;1203033;gm.m-w. Chrzanów;;46321;25104;24298;54,1957;52,4557
10;łódzkie;1020;zgierski;1020011;Głowno;Łódzki;13961;7992;7315;57,2452;52,396
24;śląskie;2401;będziński;2401052;gm.w Mierzęcice;Katowicki;7623;4159;3994;54,5586;52,3941
22;pomorskie;2203;człuchowski;2203011;Człuchów;Słupski;13479;7339;7058;54,4477;52,3629
24;śląskie;2401;będziński;2401073;gm.m-w. Siewierz;Katowicki;12387;6779;6486;54,7267;52,3613
4;kujawsko-pomorskie;411;radziejowski;411022;gm.w Bytoń;Włocławski;3411;1902;1785;55,7608;52,3307
24;śląskie;2474;Siemianowice Śląskie;2474011;Siemianowice Śląskie;;66270;35994;34649;54,3142;52,2846
28;warmińsko-mazurskie;2803;działdowski;2803011;Działdowo;Ciechanowski;21145;11554;11050;54,6418;52,2582
24;śląskie;2413;tarnogórski;2413072;gm.w Świerklaniec;Katowicki;12505;6791;6528;54,3063;52,2031
2;dolnośląskie;206;karkonoski;206011;Karpacz;Jeleniogórski;4487;2455;2342;54,7136;52,1952
14;mazowieckie;1405;grodziski;1405043;gm.m-w. Grodzisk Mazowiecki;;49948;27321;26063;54,6989;52,1803
10;łódzkie;1014;sieradzki;1014011;Sieradz;;41390;22459;21577;54,2619;52,1309
14;mazowieckie;1434;wołomiński;1434031;Ząbki;;38546;21101;20091;54,7424;52,1221
26;świętokrzyskie;2609;sandomierski;2609093;gm.m-w. Zawichost;Tarnobrzeski;4328;2370;2255;54,7597;52,1026
30;wielkopolskie;3003;gnieźnieński;3003011;Gniezno;;67570;36886;35202;54,5893;52,0971
12;małopolskie;1213;oświęcimski;1213062;gm.w Oświęcim;Bielski;18629;10255;9702;55,0486;52,0801
2;dolnośląskie;223;wrocławski;223043;gm.m-w. Kąty Wrocławskie;Wrocławski;26032;14297;13552;54,9209;52,059
30;wielkopolskie;3021;poznański;3021062;gm.w Kleszczewo;Poznański;9343;5242;4860;56,1062;52,0176
22;pomorskie;2211;pucki;2211043;gm.m-w. Władysławowo;Gdański;15293;8351;7955;54,6067;52,0173
26;świętokrzyskie;2661;Kielce;2661011;Kielce;;193415;105210;100488;54,396;51,9546
12;małopolskie;1212;olkuski;1212053;gm.m-w. Olkusz;;48206;26068;25023;54,0763;51,9085
22;pomorskie;2211;pucki;2211052;gm.w Kosakowo;Gdański;16419;8932;8522;54,4004;51,9033
24;śląskie;2461;Bielsko-Biała;2461011;Bielsko-Biała;;169756;92076;88015;54,2402;51,8479
24;śląskie;2413;tarnogórski;2413041;Tarnowskie Góry;;61756;33172;31969;53,7146;51,7666
22;pomorskie;2263;Słupsk;2263011;Słupsk;;89780;48479;46476;53,9975;51,7665
24;śląskie;2413;tarnogórski;2413062;gm.w Ożarowice;Katowicki;5806;3124;3002;53,8064;51,7051
28;warmińsko-mazurskie;2801;bartoszycki;2801011;Bartoszyce;Olsztyński;22984;12398;11883;53,9419;51,7012
14;mazowieckie;1418;piaseczyński;1418063;gm.m-w. Tarczyn;Warszawski;11594;6273;5993;54,1056;51,6905
26;świętokrzyskie;2602;jędrzejowski;2602023;gm.m-w. Jędrzejów;Kielecki;27715;15020;14326;54,1945;51,6904
4;kujawsko-pomorskie;407;inowrocławski;407063;gm.m-w. Kruszwica;Bydgoski;19012;10303;9826;54,1921;51,6831
24;śląskie;2402;bielski;2402022;gm.w Bestwina;Katowicki;11950;6461;6176;54,0669;51,682
4;kujawsko-pomorskie;412;rypiński;412011;Rypin;Włocławski;15999;8714;8267;54,4659;51,672
4;kujawsko-pomorskie;402;brodnicki;402011;Brodnica;Toruński;28701;15486;14830;53,9563;51,6707
24;śląskie;2413;tarnogórski;2413031;Radzionków;Katowicki;16903;9025;8733;53,3929;51,6654
28;warmińsko-mazurskie;2807;iławski;2807011;Iława;;33206;17885;17139;53,8607;51,6142
2;dolnośląskie;220;trzebnicki;220013;gm.m-w. Oborniki Śląskie;Wrocławski;20287;10894;10464;53,6994;51,5798
10;łódzkie;1008;pabianicki;1008011;Konstantynów Łódzki;Łódzki;18335;9963;9445;54,3387;51,5135
2;dolnośląskie;214;oleśnicki;214011;Oleśnica;;36979;19948;19046;53,9441;51,5049
2;dolnośląskie;215;oławski;215011;Oława;;33087;17890;17025;54,0696;51,4553
24;śląskie;2405;gliwicki;2405011;Knurów;;37801;20171;19443;53,361;51,4351
12;małopolskie;1206;krakowski;1206113;gm.m-w. Skawina;;43751;23647;22494;54,0491;51,4137
8;lubuskie;809;zielonogórski;809072;gm.w Świdnica;Zielonogórski;6685;3599;3437;53,8369;51,4136
12;małopolskie;1212;olkuski;1212042;gm.w Klucze;Katowicki;14909;8040;7659;53,9272;51,3717
22;pomorskie;2209;malborski;2209011;Malbork;;38101;20531;19570;53,8857;51,3635
30;wielkopolskie;3016;obornicki;3016013;gm.m-w. Oborniki;;34185;18418;17552;53,8774;51,3442
12;małopolskie;1213;oświęcimski;1213033;gm.m-w. Chełmek;Bielski;12837;6861;6590;53,4471;51,336
2;dolnośląskie;208;kłodzki;208051;Polanica-Zdrój;Wałbrzyski;6228;3347;3197;53,7412;51,3327
30;wielkopolskie;3019;pilski;3019011;Piła;;72527;39079;37206;53,882;51,2995
12;małopolskie;1206;krakowski;1206032;gm.w Iwanowice;Krakowski;9215;4970;4725;53,9338;51,2751
24;śląskie;2464;Częstochowa;2464011;Częstochowa;;217530;116553;111475;53,5802;51,2458
10;łódzkie;1005;łowicki;1005092;gm.w Nieborów;Skierniewicki;9357;5111;4794;54,6222;51,2344
30;wielkopolskie;3014;międzychodzki;3014043;gm.m-w. Sieraków;Poznański;8641;4787;4427;55,3987;51,2325
26;świętokrzyskie;2609;sandomierski;2609011;Sandomierz;Tarnobrzeski;22997;12245;11781;53,2461;51,2284
32;zachodniopomorskie;3263;Świnoujście;3263011;Świnoujście;;40948;22125;20974;54,0319;51,2211
30;wielkopolskie;3062;Konin;3062011;Konin;;72539;39014;37155;53,7835;51,2207
24;śląskie;2472;Ruda Śląska;2472011;Ruda Śląska;;136423;72914;69839;53,447;51,193
14;mazowieckie;1402;ciechanowski;1402011;Ciechanów;;43883;23883;22464;54,4243;51,1907
10;łódzkie;1008;pabianicki;1008021;Pabianice;;63945;34262;32708;53,5804;51,1502
30;wielkopolskie;3005;grodziski;3005012;gm.w Granowo;Poznański;5087;2764;2601;54,3346;51,1303
24;śląskie;2404;częstochowski;2404042;gm.w Kamienica Polska;Częstochowski;5514;2917;2819;52,9017;51,1244
24;śląskie;2402;bielski;2402072;gm.w Kozy;Bielski;13091;6939;6690;53,0059;51,1038
10;łódzkie;1008;pabianicki;1008052;gm.w Ksawerów;Łódzki;7661;4110;3913;53,6483;51,0769
32;zachodniopomorskie;3213;sławieński;3213011;Darłowo;Koszaliński;13574;7245;6931;53,3741;51,0609
24;śląskie;2471;Piekary Śląskie;2471011;Piekary Śląskie;;54702;29143;27920;53,2759;51,0402
8;lubuskie;807;sulęciński;807043;gm.m-w. Sulęcin;Gorzowski;15633;8302;7975;53,1056;51,0139
30;wielkopolskie;3011;kościański;3011023;gm.m-w. Czempiń;Poznański;11531;6240;5877;54,115;50,967
24;śląskie;2416;zawierciański;2416021;Zawiercie;;48703;26029;24822;53,4443;50,9661
22;pomorskie;2204;gdański;2204042;gm.w Pruszcz Gdański;;32184;17184;16402;53,393;50,9632
8;lubuskie;811;żarski;811011;Łęknica;Zielonogórski;2396;1298;1221;54,1736;50,9599
32;zachodniopomorskie;3261;Koszalin;3261011;Koszalin;;106235;56447;54105;53,1341;50,9295
22;pomorskie;2215;wejherowski;2215021;Rumia;;49536;26554;25223;53,6055;50,9185
6;lubelskie;614;puławski;614011;Puławy;;46965;24990;23913;53,2098;50,9166
4;kujawsko-pomorskie;404;chełmiński;404011;Chełmno;Toruński;19205;10248;9757;53,3611;50,8045
28;warmińsko-mazurskie;2809;lidzbarski;2809011;Lidzbark Warmiński;Olsztyński;15489;8255;7867;53,2959;50,7909
10;łódzkie;1017;wieluński;1017093;gm.m-w. Wieluń;;31137;16503;15809;53,0013;50,7724
2;dolnośląskie;220;trzebnicki;220042;gm.w Wisznia Mała;Wrocławski;10624;5629;5393;52,9838;50,7624
2;dolnośląskie;223;wrocławski;223092;gm.w Żórawina;Wrocławski;11406;6072;5788;53,2351;50,7452
14;mazowieckie;1408;legionowski;1408052;gm.w Wieliszew;Warszawski;16053;8548;8145;53,2486;50,7382
8;lubuskie;810;żagański;810021;Żagań;Zielonogórski;25265;13234;12811;52,3808;50,7065
30;wielkopolskie;3027;turecki;3027011;Turek;Koniński;26441;14079;13401;53,2469;50,6827
30;wielkopolskie;3022;rawicki;3022053;gm.m-w. Rawicz;;30299;16135;15351;53,2526;50,665
32;zachodniopomorskie;3207;kamieński;3207043;gm.m-w. Międzyzdroje;Szczeciński;6398;3428;3241;53,5792;50,6565
24;śląskie;2404;częstochowski;2404162;gm.w Starcza;Częstochowski;2853;1489;1445;52,1907;50,6484
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;3930;3768;52,8013;50,6247
30;wielkopolskie;3030;wrzesiński;3030053;gm.m-w. Września;;47425;25142;23997;53,0142;50,5999
32;zachodniopomorskie;3208;kołobrzeski;3208022;gm.w Dygowo;Koszaliński;5609;2957;2836;52,7188;50,5616
2;dolnośląskie;261;Jelenia Góra;261011;Jelenia Góra;;78335;41632;39589;53,1461;50,5381
30;wielkopolskie;3063;Leszno;3063011;Leszno;;62854;33279;31764;52,9465;50,5362
14;mazowieckie;1417;otwocki;1417072;gm.w Sobienie-Jeziory;Siedlecki;6356;3376;3212;53,1152;50,5349
14;mazowieckie;1428;sochaczewski;1428011;Sochaczew;;35891;19179;18135;53,4368;50,528
6;lubelskie;663;Lublin;663011;Lublin;;338586;178507;171011;52,7213;50,5074
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;17883;17158;52,6265;50,4929
30;wielkopolskie;3028;wągrowiecki;3028011;Wągrowiec;Pilski;25607;13750;12926;53,6963;50,4784
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10371;9838;53,201;50,4668
14;mazowieckie;1419;płocki;1419122;gm.w Słupno;Płocki;8129;4306;4100;52,9708;50,4367
30;wielkopolskie;3017;ostrowski;3017011;Ostrów Wielkopolski;;71560;37623;36088;52,5755;50,4304
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4225;4006;53,1714;50,4153
26;świętokrzyskie;2602;jędrzejowski;2602063;gm.m-w. Sędziszów;Kielecki;12352;6533;6224;52,8902;50,3886
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;8760;8463;52,1149;50,348
2;dolnośląskie;219;świdnicki;219011;Świdnica;;56222;29567;28304;52,5897;50,3433
30;wielkopolskie;3023;słupecki;3023042;gm.w Ostrowite;Koniński;5054;2660;2544;52,6316;50,3364
8;lubuskie;805;słubicki;805053;gm.m-w. Słubice;Gorzowski;20145;10677;10140;53,0007;50,3351
12;małopolskie;1213;oświęcimski;1213023;gm.m-w. Brzeszcze;Katowicki;21103;11078;10617;52,4949;50,3104
32;zachodniopomorskie;3202;choszczeński;3202012;gm.w Bierzwnik;Gorzowski;4666;2450;2347;52,5075;50,3
22;pomorskie;2214;tczewski;2214011;Tczew;;59430;31321;29868;52,7023;50,2574
24;śląskie;2470;Mysłowice;2470011;Mysłowice;;74559;39010;37438;52,321;50,2126
2;dolnośląskie;226;złotoryjski;226021;Złotoryja;Legnicki;15273;7949;7668;52,0461;50,2062
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;32279;30734;52,715;50,1919
10;łódzkie;1021;brzeziński;1021052;gm.w Rogów;Skierniewicki;4656;2442;2335;52,4485;50,1503
10;łódzkie;1005;łowicki;1005102;gm.w Zduny;Skierniewicki;5672;2959;2843;52,1685;50,1234
12;małopolskie;1213;oświęcimski;1213072;gm.w Polanka Wielka;Bielski;4318;2366;2164;54,7939;50,1158
24;śląskie;2402;bielski;2402043;gm.m-w. Czechowice-Dziedzice;;45490;23895;22796;52,528;50,1121
30;wielkopolskie;3030;wrzesiński;3030033;gm.m-w. Nekla;Poznański;7617;4025;3817;52,8423;50,1116
24;śląskie;2401;będziński;2401081;Sławków;Katowicki;6935;3691;3475;53,2228;50,1081
14;mazowieckie;1434;wołomiński;1434021;Marki;;36816;19349;18442;52,556;50,0924
24;śląskie;2416;zawierciański;2416042;gm.w Kroczyce;Częstochowski;6239;3265;3125;52,3321;50,0882
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7033;6674;52,7607;50,0675
2;dolnośląskie;203;głogowski;203011;Głogów;;66120;34594;33087;52,32;50,0408
14;mazowieckie;1406;grójecki;1406053;gm.m-w. Grójec;Radomski;25882;13729;12944;53,0446;50,0116
4;kujawsko-pomorskie;417;wąbrzeski;417011;Wąbrzeźno;Toruński;13400;7024;6700;52,4179;50
14;mazowieckie;1417;otwocki;1417032;gm.w Celestynów;Warszawski;11701;6178;5846;52,7989;49,9615
6;lubelskie;616;rycki;616011;Dęblin;Lubelski;15887;8283;7933;52,137;49,9339
32;zachodniopomorskie;3202;choszczeński;3202023;gm.m-w. Choszczno;Gorzowski;21529;11281;10747;52,3991;49,9187
8;lubuskie;861;Gorzów Wielkopolski;861011;Gorzów Wielkopolski;;122589;64683;61181;52,7641;49,9074
14;mazowieckie;1422;przasnyski;1422011;Przasnysz;Ostrołęcki;17055;8937;8509;52,4011;49,8915
4;kujawsko-pomorskie;413;sępoleński;413023;gm.m-w. Sępólno Krajeńskie;Bydgoski;15761;8158;7862;51,7607;49,8826
