wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
30;wielkopolskie;3021;poznański;3021172;gm.w Tarnowo Podgórne;Poznański;28908;17991;17333;62,2354;59,9592
14;mazowieckie;1421;pruszkowski;1421021;Pruszków;;62623;38804;37299;61,9645;59,5612
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002011;Czarnków;Pilski;10464;6474;6228;61,8693;59,5183
14;mazowieckie;1432;warszawski zachodni;1432013;gm.m-w. Błonie;Warszawski;21610;13321;12848;61,6428;59,454
30;wielkopolskie;3024;szamotulski;3024011;Obrzycko;Poznański;2385;1470;1414;61,6352;59,2872
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;150615;145141;61,4833;59,2487
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;21614;20895;61,2538;59,2161
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6491;6250;61,4678;59,1856
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;31984;30868;61,265;59,1273
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;32619;31561;60,9371;58,9606
30;wielkopolskie;3021;poznański;3021143;gm.m-w. Stęszew;Poznański;15125;9285;8911;61,3884;58,9157
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16440;15792;61,3158;58,899
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;16854;16317;60,6695;58,7365
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14343;13913;60,5445;58,7294
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13459;12953;60,752;58,468
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9149;8949;59,6143;58,3111
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7318;7067;60,3696;58,299
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2315;2245;60,0987;58,2814
24;śląskie;2469;Katowice;2469011;Katowice;;290553;174468;169090;60,0469;58,1959
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11707;11244;60,5764;58,1807
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8690;8344;60,5448;58,1342
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;17540;17012;59,8063;58,006
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6551;6316;60,0513;57,8971
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;401497;387871;59,7301;57,703
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6213;6069;58,9804;57,6134
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;17953;17370;59,4707;57,5394
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;11701;11278;59,6838;57,5261
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;11897;11529;59,2008;57,3696
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;25636;24762;59,1618;57,1448
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7256;7006;59,1457;57,1079
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11766;11392;58,9745;57,0999
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7775;7514;59,0716;57,0886
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12301;11839;59,3077;57,0802
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9766;9400;59,2669;57,0458
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;3968;3842;58,8811;57,0114
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18582;17943;59,0392;57,009
30;wielkopolskie;3021;poznański;3021123;gm.m-w. Pobiedziska;Poznański;19943;11887;11364;59,6049;56,9824
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;15520;14893;59,3476;56,95
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;8826;8448;59,4704;56,9234
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;10753;10368;58,9884;56,8764
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2317;2236;58,822;56,7657
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5211;5039;58,7023;56,7647
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;16910;16254;58,9383;56,6519
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10281;9905;58,7956;56,6453
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;18467;17855;58,4806;56,5425
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;200014;194500;58,1282;56,5257
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;115419;112223;58,1125;56,5034
12;małopolskie;1206;krakowski;1206103;gm.m-w. Skała;Krakowski;10553;6130;5957;58,0877;56,4484
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9425;8988;59,1651;56,4218
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7591;7141;59,899;56,3481
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;5957;5727;58,603;56,3404
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;7853;7641;57,8959;56,3329
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;7991;7740;57,9646;56,1439
24;śląskie;2475;Sosnowiec;2475011;Sosnowiec;;197586;114195;110887;57,7951;56,1209
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2030;1987;57,3284;56,1141
22;pomorskie;2212;słupski;2212011;Ustka;Słupski;15199;8831;8516;58,1025;56,03
30;wielkopolskie;3021;poznański;3021103;gm.m-w. Mosina;;33767;19501;18883;57,7517;55,9215
32;zachodniopomorskie;3211;policki;3211012;gm.w Dobra (Szczecińska);Szczeciński;25061;14442;14005;57,6274;55,8836
30;wielkopolskie;3021;poznański;3021083;gm.m-w. Kostrzyn;Poznański;18764;10981;10479;58,5216;55,8463
12;małopolskie;1206;krakowski;1206162;gm.w Zabierzów;Krakowski;27065;15597;15112;57,6279;55,836
10;łódzkie;1005;łowicki;1005011;Łowicz;Skierniewicki;27896;16085;15557;57,6606;55,7679
2;dolnośląskie;223;wrocławski;223022;gm.w Długołęka;;35144;20249;19598;57,6172;55,7649
30;wielkopolskie;3021;poznański;3021113;gm.m-w. Murowana Goślina;Poznański;16942;9820;9445;57,9625;55,749
12;małopolskie;1208;miechowski;1208042;gm.w Książ Wielki;Kielecki;5030;2900;2803;57,6541;55,7256
30;wielkopolskie;3014;międzychodzki;3014012;gm.w Chrzypsko Wielkie;Poznański;3306;1924;1842;58,1972;55,7169
30;wielkopolskie;3024;szamotulski;3024053;gm.m-w. Ostroróg;Poznański;4931;2829;2746;57,3717;55,6885
30;wielkopolskie;3025;średzki;3025043;gm.m-w. Środa Wielkopolska;;32874;19109;18294;58,128;55,6488
8;lubuskie;862;Zielona Góra;862011;Zielona Góra;;140892;80751;78305;57,3141;55,578
30;wielkopolskie;3021;poznański;3021093;gm.m-w. Kórnik;;30909;17762;17177;57,4655;55,5728
32;zachodniopomorskie;3262;Szczecin;3262011;Szczecin;;398255;228780;221187;57,4456;55,539
10;łódzkie;1020;zgierski;1020031;Zgierz;;55673;32118;30906;57,6904;55,5134
2;dolnośląskie;223;wrocławski;223083;gm.m-w. Siechnice;Wrocławski;24142;13923;13384;57,6713;55,4387
24;śląskie;2408;mikołowski;2408021;Mikołów;;41003;23390;22707;57,0446;55,3789
10;łódzkie;1020;zgierski;1020011;Głowno;Łódzki;13961;8274;7730;59,2651;55,3685
24;śląskie;2401;będziński;2401021;Czeladź;;31039;17804;17178;57,3601;55,3433
12;małopolskie;1206;krakowski;1206092;gm.w Mogilany;Krakowski;14423;8212;7973;56,9368;55,2798
10;łódzkie;1063;Skierniewice;1063011;Skierniewice;;47655;27231;26338;57,142;55,2681
12;małopolskie;1213;oświęcimski;1213011;Oświęcim;;37569;21335;20727;56,7888;55,1705
4;kujawsko-pomorskie;407;inowrocławski;407011;Inowrocław;;71674;40764;39520;56,8742;55,1385
14;mazowieckie;1418;piaseczyński;1418013;gm.m-w. Góra Kalwaria;Warszawski;27044;15399;14901;56,9405;55,0991
14;mazowieckie;1418;piaseczyński;1418052;gm.w Prażmów;Warszawski;11363;6512;6248;57,3088;54,9855
24;śląskie;2416;zawierciański;2416011;Poręba;Katowicki;8461;4811;4650;56,8609;54,958
14;mazowieckie;1414;nowodworski;1414052;gm.w Pomiechówek;Warszawski;9086;5175;4992;56,9558;54,9417
14;mazowieckie;1417;otwocki;1417021;Otwock;;44317;25345;24335;57,1902;54,9112
22;pomorskie;2211;pucki;2211031;Puck;Gdański;11139;6360;6111;57,0967;54,8613
2;dolnośląskie;221;wałbrzyski;221031;Szczawno-Zdrój;Wałbrzyski;5534;3143;3035;56,7944;54,8428
24;śląskie;2465;Dąbrowa Górnicza;2465011;Dąbrowa Górnicza;;118285;66954;64858;56,604;54,832
30;wielkopolskie;3024;szamotulski;3024032;gm.w Kaźmierz;Poznański;8840;5059;4847;57,2285;54,8303
22;pomorskie;2204;gdański;2204032;gm.w Kolbudy;Gdański;18165;10424;9959;57,3851;54,8252
30;wielkopolskie;3014;międzychodzki;3014043;gm.m-w. Sieraków;Poznański;8641;4938;4737;57,1462;54,82
14;mazowieckie;1412;miński;1412011;Mińsk Mazowiecki;;40916;23421;22427;57,2417;54,8123
14;mazowieckie;1408;legionowski;1408043;gm.m-w. Serock;Warszawski;15363;8694;8391;56,5905;54,6182
16;opolskie;1661;Opole;1661011;Opole;;127839;72102;69807;56,4006;54,6054
24;śląskie;2401;będziński;2401011;Będzin;;56008;31690;30571;56,5812;54,5833
4;kujawsko-pomorskie;418;włocławski;418011;Kowal;Włocławski;3468;1956;1891;56,4014;54,5271
12;małopolskie;1215;suski;1215021;Sucha Beskidzka;Bielski;9044;5078;4930;56,1477;54,5113
4;kujawsko-pomorskie;401;aleksandrowski;401011;Aleksandrów Kujawski;Włocławski;12058;6783;6571;56,2531;54,4949
2;dolnośląskie;206;karkonoski;206011;Karpacz;Jeleniogórski;4487;2531;2444;56,4074;54,4685
4;kujawsko-pomorskie;403;bydgoski;403083;gm.m-w. Solec Kujawski;Bydgoski;16777;9385;9128;55,9397;54,4078
14;mazowieckie;1462;Płock;1462011;Płock;;118268;66261;64322;56,0261;54,3866
28;warmińsko-mazurskie;2862;Olsztyn;2862011;Olsztyn;;171249;96477;93125;56,3373;54,3799
24;śląskie;2405;gliwicki;2405032;gm.w Gierałtowice;Katowicki;12252;6883;6661;56,1786;54,3666
4;kujawsko-pomorskie;403;bydgoski;403012;gm.w Białe Błota;Bydgoski;23206;13005;12602;56,0415;54,3049
28;warmińsko-mazurskie;2803;działdowski;2803011;Działdowo;Ciechanowski;21145;11878;11481;56,174;54,2965
32;zachodniopomorskie;3208;kołobrzeski;3208011;Kołobrzeg;;46198;25894;25065;56,05;54,2556
26;świętokrzyskie;2609;sandomierski;2609093;gm.m-w. Zawichost;Tarnobrzeski;4328;2427;2347;56,0767;54,2283
24;śląskie;2401;będziński;2401073;gm.m-w. Siewierz;Katowicki;12387;6956;6715;56,1556;54,2101
24;śląskie;2477;Tychy;2477011;Tychy;;126871;71166;68772;56,0932;54,2062
24;śląskie;2466;Gliwice;2466011;Gliwice;;177049;98715;95874;55,7558;54,1511
2;dolnośląskie;223;wrocławski;223012;gm.w Czernica;Wrocławski;17638;9846;9551;55,8227;54,1501
4;kujawsko-pomorskie;412;rypiński;412011;Rypin;Włocławski;15999;8918;8660;55,741;54,1284
22;pomorskie;2211;pucki;2211043;gm.m-w. Władysławowo;Gdański;15293;8611;8272;56,3068;54,0901
14;mazowieckie;1434;wołomiński;1434031;Ząbki;;38546;21679;20839;56,2419;54,0627
24;śląskie;2413;tarnogórski;2413072;gm.w Świerklaniec;Katowicki;12505;6947;6758;55,5538;54,0424
12;małopolskie;1213;oświęcimski;1213072;gm.w Polanka Wielka;Bielski;4318;2404;2333;55,6739;54,0296
30;wielkopolskie;3003;gnieźnieński;3003011;Gniezno;;67570;37789;36486;55,9257;53,9973
12;małopolskie;1203;chrzanowski;1203033;gm.m-w. Chrzanów;;46321;25643;25005;55,3593;53,982
4;kujawsko-pomorskie;411;radziejowski;411022;gm.w Bytoń;Włocławski;3411;1952;1841;57,2266;53,9724
14;mazowieckie;1405;grodziski;1405043;gm.m-w. Grodzisk Mazowiecki;;49948;27898;26952;55,8541;53,9601
12;małopolskie;1213;oświęcimski;1213062;gm.w Oświęcim;Bielski;18629;10470;10049;56,2027;53,9428
2;dolnośląskie;223;wrocławski;223043;gm.m-w. Kąty Wrocławskie;Wrocławski;26032;14619;14033;56,1578;53,9067
24;śląskie;2402;bielski;2402022;gm.w Bestwina;Katowicki;11950;6661;6440;55,7406;53,8912
26;świętokrzyskie;2602;jędrzejowski;2602023;gm.m-w. Jędrzejów;Kielecki;27715;15464;14930;55,7965;53,8697
24;śląskie;2401;będziński;2401052;gm.w Mierzęcice;Katowicki;7623;4244;4102;55,6736;53,8108
24;śląskie;2474;Siemianowice Śląskie;2474011;Siemianowice Śląskie;;66270;36699;35599;55,378;53,7181
22;pomorskie;2203;człuchowski;2203011;Człuchów;Słupski;13479;7476;7240;55,4641;53,7132
10;łódzkie;1014;sieradzki;1014011;Sieradz;;41390;22874;22230;55,2646;53,7086
4;kujawsko-pomorskie;402;brodnicki;402011;Brodnica;Toruński;28701;15883;15410;55,3395;53,6915
22;pomorskie;2211;pucki;2211052;gm.w Kosakowo;Gdański;16419;9182;8813;55,923;53,6756
24;śląskie;2461;Bielsko-Biała;2461011;Bielsko-Biała;;169756;94240;91114;55,515;53,6735
4;kujawsko-pomorskie;407;inowrocławski;407063;gm.m-w. Kruszwica;Bydgoski;19012;10576;10201;55,628;53,6556
8;lubuskie;811;żarski;811011;Łęknica;Zielonogórski;2396;1323;1285;55,217;53,6311
26;świętokrzyskie;2661;Kielce;2661011;Kielce;;193415;107296;103648;55,4745;53,5884
30;wielkopolskie;3011;kościański;3011023;gm.m-w. Czempiń;Poznański;11531;6429;6173;55,7541;53,534
30;wielkopolskie;3021;poznański;3021062;gm.w Kleszczewo;Poznański;9343;5334;4999;57,0909;53,5053
28;warmińsko-mazurskie;2801;bartoszycki;2801011;Bartoszyce;Olsztyński;22984;12703;12295;55,2689;53,4937
12;małopolskie;1212;olkuski;1212053;gm.m-w. Olkusz;;48206;26701;25772;55,3894;53,4622
22;pomorskie;2263;Słupsk;2263011;Słupsk;;89780;49542;47980;55,1816;53,4417
28;warmińsko-mazurskie;2807;iławski;2807011;Iława;;33206;18277;17745;55,0413;53,4391
2;dolnośląskie;223;wrocławski;223092;gm.w Żórawina;Wrocławski;11406;6315;6095;55,3656;53,4368
10;łódzkie;1005;łowicki;1005092;gm.w Nieborów;Skierniewicki;9357;5221;5000;55,7978;53,4359
30;wielkopolskie;3016;obornicki;3016013;gm.m-w. Oborniki;;34185;18914;18257;55,3284;53,4065
10;łódzkie;1008;pabianicki;1008011;Konstantynów Łódzki;Łódzki;18335;10186;9789;55,5549;53,3897
14;mazowieckie;1418;piaseczyński;1418063;gm.m-w. Tarczyn;Warszawski;11594;6398;6190;55,1837;53,3897
2;dolnośląskie;208;kłodzki;208051;Polanica-Zdrój;Wałbrzyski;6228;3436;3325;55,1702;53,3879
12;małopolskie;1206;krakowski;1206032;gm.w Iwanowice;Krakowski;9215;5071;4919;55,0298;53,3804
12;małopolskie;1206;krakowski;1206113;gm.m-w. Skawina;;43751;24237;23351;55,3976;53,3725
30;wielkopolskie;3005;grodziski;3005012;gm.w Granowo;Poznański;5087;2835;2713;55,7303;53,332
2;dolnośląskie;215;oławski;215011;Oława;;33087;18269;17629;55,215;53,2807
8;lubuskie;809;zielonogórski;809072;gm.w Świdnica;Zielonogórski;6685;3677;3561;55,0037;53,2685
12;małopolskie;1212;olkuski;1212042;gm.w Klucze;Katowicki;14909;8222;7941;55,1479;53,2631
24;śląskie;2413;tarnogórski;2413062;gm.w Ożarowice;Katowicki;5806;3197;3091;55,0637;53,238
24;śląskie;2413;tarnogórski;2413031;Radzionków;Katowicki;16903;9253;8997;54,7418;53,2272
24;śląskie;2413;tarnogórski;2413041;Tarnowskie Góry;;61756;33844;32867;54,8028;53,2207
30;wielkopolskie;3062;Konin;3062011;Konin;;72539;39927;38592;55,0421;53,2017
2;dolnośląskie;214;oleśnicki;214011;Oleśnica;;36979;20324;19662;54,9609;53,1707
8;lubuskie;807;sulęciński;807043;gm.m-w. Sulęcin;Gorzowski;15633;8542;8298;54,6408;53,08
12;małopolskie;1213;oświęcimski;1213033;gm.m-w. Chełmek;Bielski;12837;7002;6812;54,5455;53,0654
32;zachodniopomorskie;3263;Świnoujście;3263011;Świnoujście;;40948;22668;21709;55,358;53,016
14;mazowieckie;1402;ciechanowski;1402011;Ciechanów;;43883;24376;23243;55,5477;52,9658
24;śląskie;2416;zawierciański;2416021;Zawiercie;;48703;26695;25789;54,8118;52,9516
22;pomorskie;2209;malborski;2209011;Malbork;;38101;21019;20172;55,1665;52,9435
22;pomorskie;2204;gdański;2204042;gm.w Pruszcz Gdański;;32184;17630;17034;54,7788;52,9269
24;śląskie;2404;częstochowski;2404162;gm.w Starcza;Częstochowski;2853;1539;1510;53,9432;52,9267
24;śląskie;2464;Częstochowa;2464011;Częstochowa;;217530;119121;115131;54,7607;52,9265
2;dolnośląskie;220;trzebnicki;220013;gm.m-w. Oborniki Śląskie;Wrocławski;20287;11101;10730;54,7198;52,891
30;wielkopolskie;3030;wrzesiński;3030033;gm.m-w. Nekla;Poznański;7617;4251;4028;55,8094;52,8817
10;łódzkie;1008;pabianicki;1008052;gm.w Ksawerów;Łódzki;7661;4218;4051;55,0581;52,8782
30;wielkopolskie;3028;wągrowiecki;3028011;Wągrowiec;Pilski;25607;14128;13539;55,1724;52,8723
24;śląskie;2472;Ruda Śląska;2472011;Ruda Śląska;;136423;74521;72119;54,625;52,8643
10;łódzkie;1008;pabianicki;1008021;Pabianice;;63945;35021;33802;54,7674;52,8611
30;wielkopolskie;3019;pilski;3019011;Piła;;72527;39969;38335;55,1091;52,8562
24;śląskie;2405;gliwicki;2405011;Knurów;;37801;20572;19975;54,4218;52,8425
24;śląskie;2471;Piekary Śląskie;2471011;Piekary Śląskie;;54702;29875;28905;54,6141;52,8408
24;śląskie;2404;częstochowski;2404042;gm.w Kamienica Polska;Częstochowski;5514;2993;2913;54,28;52,8292
32;zachodniopomorskie;3213;sławieński;3213011;Darłowo;Koszaliński;13574;7441;7168;54,818;52,8068
26;świętokrzyskie;2609;sandomierski;2609011;Sandomierz;Tarnobrzeski;22997;12488;12135;54,3027;52,7678
22;pomorskie;2215;wejherowski;2215021;Rumia;;49536;27285;26137;55,0812;52,7636
32;zachodniopomorskie;3207;kamieński;3207043;gm.m-w. Międzyzdroje;Szczeciński;6398;3535;3373;55,2516;52,7196
30;wielkopolskie;3022;rawicki;3022053;gm.m-w. Rawicz;;30299;16521;15972;54,5266;52,7146
28;warmińsko-mazurskie;2809;lidzbarski;2809011;Lidzbark Warmiński;Olsztyński;15489;8456;8160;54,5936;52,6825
30;wielkopolskie;3004;gostyński;3004063;gm.m-w. Pogorzela;Leszczyński;4907;2671;2585;54,4324;52,6798
4;kujawsko-pomorskie;404;chełmiński;404011;Chełmno;Toruński;19205;10478;10116;54,5587;52,6738
30;wielkopolskie;3027;turecki;3027011;Turek;Koniński;26441;14471;13920;54,7294;52,6455
32;zachodniopomorskie;3202;choszczeński;3202012;gm.w Bierzwnik;Gorzowski;4666;2545;2455;54,5435;52,6147
8;lubuskie;805;słubicki;805053;gm.m-w. Słubice;Gorzowski;20145;11013;10599;54,6687;52,6136
24;śląskie;2402;bielski;2402072;gm.w Kozy;Bielski;13091;7081;6880;54,0906;52,5552
4;kujawsko-pomorskie;404;chełmiński;404032;gm.w Kijewo Królewskie;Toruński;4521;2427;2376;53,6828;52,5547
14;mazowieckie;1417;otwocki;1417072;gm.w Sobienie-Jeziory;Siedlecki;6356;3467;3340;54,5469;52,5488
30;wielkopolskie;3030;wrzesiński;3030053;gm.m-w. Września;;47425;25865;24918;54,5387;52,5419
14;mazowieckie;1419;płocki;1419122;gm.w Słupno;Płocki;8129;4419;4270;54,3609;52,528
14;mazowieckie;1408;legionowski;1408052;gm.w Wieliszew;Warszawski;16053;8760;8429;54,5692;52,5073
4;kujawsko-pomorskie;401;aleksandrowski;401062;gm.w Koneck;Włocławski;3103;1689;1629;54,4312;52,4976
14;mazowieckie;1428;sochaczewski;1428011;Sochaczew;;35891;19632;18841;54,6989;52,4951
2;dolnośląskie;220;trzebnicki;220042;gm.w Wisznia Mała;Wrocławski;10624;5762;5575;54,2357;52,4755
32;zachodniopomorskie;3261;Koszalin;3261011;Koszalin;;106235;57565;55743;54,1865;52,4714
22;pomorskie;2214;tczewski;2214011;Tczew;;59430;32280;31155;54,316;52,423
24;śląskie;2401;będziński;2401081;Sławków;Katowicki;6935;3791;3635;54,6647;52,4153
6;lubelskie;614;puławski;614011;Puławy;;46965;25485;24606;54,2638;52,3922
6;lubelskie;611;łukowski;611021;Stoczek Łukowski;Siedlecki;2480;1350;1299;54,4355;52,379
12;małopolskie;1213;oświęcimski;1213093;gm.m-w. Zator;Bielski;9231;5027;4833;54,4578;52,3562
2;dolnośląskie;219;świdnicki;219011;Świdnica;;56222;30450;29433;54,1603;52,3514
30;wielkopolskie;3063;Leszno;3063011;Leszno;;62854;34037;32895;54,1525;52,3356
8;lubuskie;810;żagański;810021;Żagań;Zielonogórski;25265;13595;13222;53,8096;52,3333
10;łódzkie;1017;wieluński;1017093;gm.m-w. Wieluń;;31137;16889;16291;54,2409;52,3204
2;dolnośląskie;261;Jelenia Góra;261011;Jelenia Góra;;78335;42592;40977;54,3716;52,31
14;mazowieckie;1406;grójecki;1406053;gm.m-w. Grójec;Radomski;25882;14145;13538;54,6519;52,3066
30;wielkopolskie;3023;słupecki;3023042;gm.w Ostrowite;Koniński;5054;2721;2643;53,8385;52,2952
14;mazowieckie;1428;sochaczewski;1428082;gm.w Teresin;Skierniewicki;11542;6318;6033;54,7392;52,27
24;śląskie;2402;bielski;2402062;gm.w Jaworze;Bielski;7443;4013;3890;53,9164;52,2639
32;zachodniopomorskie;3209;koszaliński;3209053;gm.m-w. Mielno;Koszaliński;4881;2648;2550;54,2512;52,2434
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4306;4150;54,1908;52,2275
24;śląskie;2402;bielski;2402043;gm.m-w. Czechowice-Dziedzice;;45490;24631;23733;54,146;52,1719
24;śląskie;2403;cieszyński;2403011;Cieszyn;;33981;18287;17725;53,8154;52,1615
12;małopolskie;1206;krakowski;1206052;gm.w Kocmyrzów-Luborzyca;Krakowski;16020;8758;8354;54,6692;52,1473
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;33079;31915;54,0215;52,1206
4;kujawsko-pomorskie;417;wąbrzeski;417011;Wąbrzeźno;Toruński;13400;7233;6983;53,9776;52,1119
32;zachodniopomorskie;3202;choszczeński;3202023;gm.m-w. Choszczno;Gorzowski;21529;11588;11217;53,8251;52,1018
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10597;10155;54,3603;52,093
26;świętokrzyskie;2602;jędrzejowski;2602063;gm.m-w. Sędziszów;Kielecki;12352;6669;6434;53,9913;52,0887
24;śląskie;2414;bieruńsko-lędziński;2414021;Imielin;Katowicki;9269;5004;4827;53,9864;52,0768
8;lubuskie;802;krośnieński;802063;gm.m-w. Krosno Odrzańskie;Zielonogórski;17589;9475;9155;53,8689;52,0496
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7188;6936;53,9235;52,033
8;lubuskie;806;strzelecko-drezdenecki;806043;gm.m-w. Strzelce Krajeńskie;Gorzowski;16809;8967;8742;53,3464;52,0079
8;lubuskie;803;międzyrzecki;803023;gm.m-w. Międzyrzecz;Gorzowski;24657;13373;12822;54,2361;52,0015
14;mazowieckie;1417;otwocki;1417032;gm.w Celestynów;Warszawski;11701;6343;6083;54,209;51,987
24;śląskie;2470;Mysłowice;2470011;Mysłowice;;74559;39934;38754;53,5603;51,9776
32;zachodniopomorskie;3208;kołobrzeski;3208022;gm.w Dygowo;Koszaliński;5609;3021;2915;53,8599;51,97
